dataset,experiment,model,n_cycles,MAE_mean,MAE_std,MAE_ci95_lower,MAE_ci95_upper,SMAPE_mean,SMAPE_std,SMAPE_ci95_lower,SMAPE_ci95_upper,R2_mean,R2_std,R2_ci95_lower,R2_ci95_upper,n_seeds
luh,hust_to_luh,gaussian_process,50,910.2523749404205,9.604647637716983,837.625553166114,982.9135448209481,100.74347270611861,0.4246285058550251,90.67824550749701,111.04249667867559,-4.941056459685158,0.11299240008855241,-7.376146896850436,-3.5015769889263106,5
luh,hust_to_luh,stacking,50,1035.4362784976245,128.18735601844205,961.6609183207013,1108.7751258978212,105.79268895700473,5.055532147430443,96.03793777670958,115.78990988512619,-6.552956780154157,1.683797805033305,-9.615099110462936,-4.732877172807241,5
luh,hust_to_luh,elastic_net,100,257162048.2754496,361122982.1658472,235959198.35010713,277051567.4695184,191.5998434979869,6.984572117550816,186.68952709969116,195.4367751924827,-1319172461926.9355,2215552181242.2007,-1771949679839.5386,-1032673400783.1155,5
luh,hust_to_luh,pls,100,285649963.4529819,330221959.99175256,244705825.21735048,325358587.83918846,191.47305434945798,5.110000346314857,185.7157505220248,196.0476733311374,-1625057437247.7236,1997499047063.5066,-2199746810873.896,-1230331048219.9634,5
luh,hust_to_luh,random_forest,100,1028.9143864846992,83.58112420743366,954.0200011034382,1102.6142200248237,105.82003064257768,3.5438229107705164,96.1069611579353,115.78361977736867,-6.397730201425825,1.014630230442326,-9.439051088171627,-4.6176332429724205,5
luh,hust_to_luh,xgboost,100,915.747248084481,118.13874641719697,841.0132605989126,990.0127495774763,100.61973840774706,5.646375972624074,90.51434673209619,110.88327272707531,-5.122075104161457,1.2974369702165425,-7.649526019531192,-3.6316215588678085,5
luh,hust_to_luh,catboost,100,943.329161990728,130.44462579153844,868.1977722413951,1017.0131601391176,101.67468808202287,5.709351665482274,91.61889241217239,111.95538309621163,-5.452742970032802,1.5674046178080316,-8.10311757553745,-3.9054041634787873,5
luh,hust_to_luh,gaussian_process,100,910.2523749404205,9.604647637716983,837.625553166114,982.9135448209481,100.74347270611861,0.4246285058550251,90.67824550749701,111.04249667867559,-4.941056459685158,0.11299240008855241,-7.376146896850436,-3.5015769889263106,5
luh,hust_to_luh,stacking,100,988.3980163825192,113.54151156511308,914.0966389347986,1061.608909963353,104.00181796236033,4.692634738649211,94.10817119981894,114.13259264949825,-5.925347730996423,1.4159354988140997,-8.766032982585264,-4.265951899850849,5
matr,sandia_to_matr,elastic_net,50,798.4824413829624,90.25412839444473,662.529883001181,960.1534439969089,119.1326837388098,36.8530147650047,109.82875063974902,128.5045839648934,-10.339700143618483,4.100730126826239,-20.869115093732013,-4.415149915186034,5
matr,sandia_to_matr,pls,50,1046.8958180254513,553.8679684816159,840.8686650794565,1310.3951541858492,96.57977460180783,28.47273527728431,87.74231221798705,105.94734145777429,-32.500238132069455,38.73920355702195,-70.15520383687333,-10.110413522263181,5
matr,sandia_to_matr,random_forest,50,1799.7105737103689,196.38812285266505,1725.098793253833,1870.3406784166903,109.93039074231679,4.825363442405575,104.59284402437875,115.16699231919509,-25.530371860032172,5.8062823047631245,-38.390041082386354,-18.215271409345227,5
matr,sandia_to_matr,xgboost,50,1983.9869387400358,36.4201744325176,1916.2746801287565,2046.3932034759953,114.9875875436353,0.8811994323246385,109.84701155944074,119.92965454135769,-30.32383413632619,1.0835876390276482,-45.58897237169054,-21.81139806426541,5
matr,sandia_to_matr,catboost,50,748.6981735104338,324.9722347176467,686.1649986547269,809.764270166376,66.59804484595925,16.986351893964198,61.1908852918004,72.01743357928233,-5.193709002951116,4.920159599673713,-8.154947229388105,-3.4264430750624912,5
matr,sandia_to_matr,gaussian_process,50,401.175700378912,21.26376136699796,345.52125597423463,458.78854440945724,57.05755835940844,6.83970545313823,51.219410075367435,62.775770598225805,-1.0788575107334462,0.1899260086252721,-1.5163049439735183,-0.7760139326781146,5
matr,sandia_to_matr,stacking,50,1639.2244893488519,211.66941713649675,1566.3463721197768,1707.5094860377176,105.41484154798529,5.7808699506831775,100.02015499570209,110.71728913648067,-21.28005642270393,5.674181626167324,-32.27049193531091,-15.090989244506005,5
matr,sandia_to_matr,elastic_net,100,2274.0232434107493,1368.3635541871204,1885.1176270741175,2765.9758019557676,102.39497827643227,29.77070657955722,96.32133656254872,108.37719183964514,-210.88393345909276,315.83741306271924,-504.00092280630986,-47.87291996682382,5
matr,sandia_to_matr,pls,100,3160.562924630999,1510.2238834600223,2148.738179963667,4887.538580881445,104.49154256200102,25.930526376514557,98.65169954466774,110.21872035689982,-993.5553075322401,890.6179148991866,-2999.2325605441924,-74.42123223177397,5
matr,sandia_to_matr,random_forest,100,1686.4609194948548,271.82055580412157,1607.9101142235018,1761.1702199249546,106.36393994232719,7.221263521323734,100.84657825556826,111.71695346944227,-22.90955646385421,7.564992134723999,-34.590523975119666,-16.21129977176271,5
matr,sandia_to_matr,xgboost,100,1443.3432452156242,537.9037844842467,1351.2555490573886,1537.6263395785754,95.64012199942954,15.185967137164983,89.49447562906133,101.69792162603869,-19.57217979934403,14.659105861759349,-29.587722507609197,-13.685365579286998,5
matr,sandia_to_matr,catboost,100,618.1102153081249,164.58084189214645,551.3470509757506,687.5059722347011,59.323545830871204,10.785773769420269,53.52342441248838,65.25367185843217,-3.3163335227286304,1.7312015186006502,-5.5366253528517415,-2.044583190820396,5
matr,sandia_to_matr,gaussian_process,100,360.1025610710452,31.802917292445713,301.64517669606533,420.44940041662755,45.02661315288897,4.8215666052130715,39.19207318881158,51.0678834580202,-0.9228689051057619,0.4153381980594371,-1.488667964767946,-0.5440812193618889,5
