experiment,source,target,model,n_cycles,adapter_type,k,baseline_MAE,baseline_MAE_std,baseline_SMAPE,baseline_R2,baseline_R2_std,adapted_MAE,adapted_MAE_std,adapted_SMAPE,adapted_R2,adapted_R2_std,adapter_slope_mean,adapter_intercept_mean,delta_MAE,delta_R2
sandia_to_matr,sandia,matr,pls,100,residual_mean,20,5309.675328764882,6309.046975464477,116.61680184662143,-3089.3031750714763,6046.009991365512,2527.8498839138874,3311.6261364683965,124.53152757307157,-2351.0593966749857,4660.721283299258,1.0,-5482.703728947104,-2781.8254448509942,738.2437783964906
sandia_to_matr,sandia,matr,pls,100,linear,5,5309.675328764882,6309.046975464477,116.61680184662143,-3089.3031750714763,6046.009991365512,384.47424506610895,40.06381971893929,45.123556152535045,-4.163733835174851,5.001324471322675,0.0603867533745431,647.8667221293133,-4925.201083698773,3085.1394412363015
sandia_to_matr,sandia,matr,pls,100,linear,10,5309.675328764882,6309.046975464477,116.61680184662143,-3089.3031750714763,6046.009991365512,309.7748377403726,11.716966156905448,38.976601996881485,-0.4849411226140242,0.2297254997379519,0.04780937801975331,643.2893294331103,-4999.900491024509,3088.818233948862
sandia_to_matr,sandia,matr,pls,100,linear,15,5309.675328764882,6309.046975464477,116.61680184662143,-3089.3031750714763,6046.009991365512,302.64154069835115,16.539276180650774,37.91359558170602,-0.6807322964147713,0.7590194507247252,0.040903543963359774,664.324050473745,-5007.03378806653,3088.6224427750617
sandia_to_matr,sandia,matr,pls,100,linear,20,5309.675328764882,6309.046975464477,116.61680184662143,-3089.3031750714763,6046.009991365512,288.9842554107598,4.739663032050061,36.74672661600968,-0.2254328562542996,0.105145243859231,0.05337570586108309,625.1955414237576,-5020.691073354122,3089.077742215222
sandia_to_matr,sandia,matr,random_forest,100,residual_mean,5,1448.8600972752715,178.77844780778142,99.06769250462187,-16.72420588015768,4.279808345747981,353.330361881681,27.42228306261549,48.648433878402976,-0.7294712844511843,0.27886471666398116,1.0,-1471.2110469307627,-1095.5297353935905,15.994734595706495
sandia_to_matr,sandia,matr,random_forest,100,residual_mean,10,1448.8600972752715,178.77844780778142,99.06769250462187,-16.72420588015768,4.279808345747981,326.45887633572147,22.634850873823222,44.9374864337243,-0.48401837046757057,0.20152392146046136,1.0,-1442.8623523711478,-1122.40122093955,16.24018750969011
sandia_to_matr,sandia,matr,random_forest,100,residual_mean,15,1448.8600972752715,178.77844780778142,99.06769250462187,-16.72420588015768,4.279808345747981,319.58033936971526,17.16459772560819,44.20907504577121,-0.44227041741711376,0.16716186053440762,1.0,-1451.064852921098,-1129.2797579055564,16.281935462740567
sandia_to_matr,sandia,matr,random_forest,100,residual_mean,20,1448.8600972752715,178.77844780778142,99.06769250462187,-16.72420588015768,4.279808345747981,316.0692974276054,15.604944388358359,43.737753928754685,-0.41523370865655573,0.1551882421839771,1.0,-1449.491065060318,-1132.7907998476662,16.308972171501125
sandia_to_matr,sandia,matr,random_forest,100,linear,5,1448.8600972752715,178.77844780778142,99.06769250462187,-16.72420588015768,4.279808345747981,376.0342297070215,32.38683392201655,45.951503135643364,-2.5353312334861555,2.4306605341625875,-0.03255066400683112,856.2441481365007,-1072.82586756825,14.188874646671524
sandia_to_matr,sandia,matr,random_forest,100,linear,10,1448.8600972752715,178.77844780778142,99.06769250462187,-16.72420588015768,4.279808345747981,313.68227081102145,11.988722720240096,40.432922689807185,-0.5291795912897953,0.24311245396800132,0.04446974477028869,649.8926559672418,-1135.17782646425,16.195026288867883
sandia_to_matr,sandia,matr,random_forest,100,linear,15,1448.8600972752715,178.77844780778142,99.06769250462187,-16.72420588015768,4.279808345747981,299.93853785305936,8.10629080511557,38.25627743744097,-0.34109292798544927,0.18103364419059056,-0.07163440842432636,939.7743740168032,-1148.921559422212,16.38311295217223
sandia_to_matr,sandia,matr,random_forest,100,linear,20,1448.8600972752715,178.77844780778142,99.06769250462187,-16.72420588015768,4.279808345747981,293.296332337478,5.937135491947888,37.54339462715281,-0.27006226263976274,0.19006196837662107,0.009499466567321944,743.3951220105204,-1155.5637649377936,16.454143617517918
sandia_to_matr,sandia,matr,xgboost,100,residual_mean,5,1225.3363627825597,413.1115020850767,87.85838126238251,-13.782156552120261,9.68831337608143,396.0166032028198,48.89946913881296,52.656405817009045,-1.1978469559439706,0.6044403415797511,1.0,-1241.8675363769532,-829.3197595797399,12.58430959617629
sandia_to_matr,sandia,matr,xgboost,100,residual_mean,10,1225.3363627825597,413.1115020850767,87.85838126238251,-13.782156552120261,9.68831337608143,367.74982413668596,40.59991664952653,48.18706819735007,-0.9753190362918203,0.5000796791951402,1.0,-1221.5053028259279,-857.5865386458738,12.806837515828441
sandia_to_matr,sandia,matr,xgboost,100,residual_mean,15,1225.3363627825597,413.1115020850767,87.85838126238251,-13.782156552120261,9.68831337608143,364.57452015659265,40.36066800861281,47.62507834088898,-0.9506075704813549,0.5167073111849907,1.0,-1223.1850175069171,-860.7618426259671,12.831548981638907
sandia_to_matr,sandia,matr,xgboost,100,residual_mean,20,1225.3363627825597,413.1115020850767,87.85838126238251,-13.782156552120261,9.68831337608143,362.6438558204021,36.166141435070294,46.90161148200566,-0.9165766942191924,0.4713523319222198,1.0,-1211.9283393325804,-862.6925069621576,12.865579857901068
sandia_to_matr,sandia,matr,xgboost,100,linear,5,1225.3363627825597,413.1115020850767,87.85838126238251,-13.782156552120261,9.68831337608143,505.29549713134764,118.97301737981208,48.2447949588458,-20.47809019443021,22.061268201887348,0.39930034355719524,-64.18658960651423,-720.040865651212,-6.695933642309948
sandia_to_matr,sandia,matr,xgboost,100,linear,10,1225.3363627825597,413.1115020850767,87.85838126238251,-13.782156552120261,9.68831337608143,338.35024231918726,29.324030774744273,41.54863454777744,-1.983195296631763,1.5239427693989827,-0.014888415678502664,717.660720882448,-886.9861204633725,11.798961255488498
sandia_to_matr,sandia,matr,xgboost,100,linear,15,1225.3363627825597,413.1115020850767,87.85838126238251,-13.782156552120261,9.68831337608143,309.54146125759996,22.63037481885817,38.83647802426443,-1.3003730334673873,1.1873779244929805,-0.25162126164886595,1143.5596232120902,-915.7949015249598,12.481783518652874
sandia_to_matr,sandia,matr,xgboost,100,linear,20,1225.3363627825597,413.1115020850767,87.85838126238251,-13.782156552120261,9.68831337608143,290.8709269371383,10.716498812783996,37.36168395362332,-0.2359329006503798,0.1917002182352391,-0.00965339630924258,738.2699976034118,-934.4654358454214,13.546223651469882
sandia_to_matr,sandia,matr,catboost,100,residual_mean,5,646.3305768575186,117.75647926593689,59.70631305867531,-3.781162706685204,1.8064531193011828,455.69107336681947,42.38499992292413,67.00837845581476,-1.4485390268076084,0.37849790900473596,1.0,-558.2393994532058,-190.63950349069916,2.3326236798775954
sandia_to_matr,sandia,matr,catboost,100,residual_mean,10,646.3305768575186,117.75647926593689,59.70631305867531,-3.781162706685204,1.8064531193011828,444.3107875114467,47.12329721078118,66.88615290748213,-1.340743895578473,0.43164770689636806,1.0,-579.1396799063392,-202.01978934607195,2.440418811106731
sandia_to_matr,sandia,matr,catboost,100,residual_mean,15,646.3305768575186,117.75647926593689,59.70631305867531,-3.781162706685204,1.8064531193011828,434.1191743683512,44.21666463139253,64.23692467250088,-1.1814843881448858,0.3601603616149786,1.0,-566.1951865806235,-212.21140248916743,2.599678318540318
sandia_to_matr,sandia,matr,catboost,100,residual_mean,20,646.3305768575186,117.75647926593689,59.70631305867531,-3.781162706685204,1.8064531193011828,432.0410667395305,46.380768619228284,64.86613643753213,-1.1777720403229175,0.4363457642957927,1.0,-577.5506273004573,-214.28951011798813,2.6033906663622863
sandia_to_matr,sandia,matr,catboost,100,linear,5,646.3305768575186,117.75647926593689,59.70631305867531,-3.781162706685204,1.8064531193011828,457.1391861952132,173.53098757293805,45.37001663858502,-14.348774416025233,26.89476928876175,-0.03731211125332775,972.8296617288112,-189.19139066230542,-10.567611709340028
sandia_to_matr,sandia,matr,catboost,100,linear,10,646.3305768575186,117.75647926593689,59.70631305867531,-3.781162706685204,1.8064531193011828,301.34926215945944,10.140215071780004,38.25575272671112,-0.21974762721209434,0.08382645043664155,0.09186149976105812,645.9275560612261,-344.9813146980592,3.5614150794731096
sandia_to_matr,sandia,matr,catboost,100,linear,15,646.3305768575186,117.75647926593689,59.70631305867531,-3.781162706685204,1.8064531193011828,291.09903219054263,7.576706426541971,37.10925814776857,-0.1474500239665128,0.07016338344798256,0.08344132872343016,663.7073954026879,-355.231544666976,3.633712682718691
sandia_to_matr,sandia,matr,catboost,100,linear,20,646.3305768575186,117.75647926593689,59.70631305867531,-3.781162706685204,1.8064531193011828,285.382971113575,3.53678927157997,36.60176679221588,-0.0912120095794092,0.039696707610595454,0.13888593503932456,592.4010760629232,-360.9476057439436,3.6899506971057945
sandia_to_matr,sandia,matr,gaussian_process,100,residual_mean,5,361.40654526226274,32.64654074246519,50.154764715754496,-0.7987769292227526,0.3032297095355357,335.7741280441177,22.015859328347833,42.96050488140109,-0.48310053588768537,0.19700459089829747,1.0,236.00832930202895,-25.632417218145065,0.3156763933350672
sandia_to_matr,sandia,matr,gaussian_process,100,residual_mean,10,361.40654526226274,32.64654074246519,50.154764715754496,-0.7987769292227526,0.3032297095355357,312.5994944015007,16.672016033943468,39.61362600212363,-0.28178666434281285,0.13595398407097642,1.0,255.52977362544016,-48.80705086076205,0.5169902648799397
sandia_to_matr,sandia,matr,gaussian_process,100,residual_mean,15,361.40654526226274,32.64654074246519,50.154764715754496,-0.7987769292227526,0.3032297095355357,308.2088183636357,14.750230357683083,39.11361651370754,-0.25299561016941124,0.12068041202616507,1.0,243.4042702731204,-53.197726898627025,0.5457813190533414
sandia_to_matr,sandia,matr,gaussian_process,100,residual_mean,20,361.40654526226274,32.64654074246519,50.154764715754496,-0.7987769292227526,0.3032297095355357,307.26624757176967,15.777133676199268,38.84708938925353,-0.2360124648327857,0.1359057653880332,1.0,257.1809888143913,-54.14029769049307,0.5627644643899669
sandia_to_matr,sandia,matr,gaussian_process,100,linear,5,361.40654526226274,32.64654074246519,50.154764715754496,-0.7987769292227526,0.3032297095355357,390.8147755132334,37.79473934850414,47.96006407824625,-2.033205029842043,1.7761715065245316,-1.2236698993662496,1326.8319266988972,29.40823025097069,-1.2344281006192905
sandia_to_matr,sandia,matr,gaussian_process,100,linear,10,361.40654526226274,32.64654074246519,50.154764715754496,-0.7987769292227526,0.3032297095355357,310.67012649166867,11.37582120225675,39.927737677834465,-0.3208318643794148,0.16491270796358973,-0.0036582094594534986,775.5272591112204,-50.73641877059407,0.47794506484333776
sandia_to_matr,sandia,matr,gaussian_process,100,linear,15,361.40654526226274,32.64654074246519,50.154764715754496,-0.7987769292227526,0.3032297095355357,304.38644654152074,11.158800974933092,38.630022821641376,-0.45584534701290674,0.4742359522977459,0.21646609959021101,681.1283092594023,-57.020098720742,0.3429315822098458
sandia_to_matr,sandia,matr,gaussian_process,100,linear,20,361.40654526226274,32.64654074246519,50.154764715754496,-0.7987769292227526,0.3032297095355357,295.76718771544677,2.415836067562825,37.963017255662606,-0.18948516750349,0.049064518606239824,0.041232570722106884,756.1977711238565,-65.63935754681597,0.6092917617192626
sandia_to_matr,sandia,matr,stacking,100,residual_mean,5,1560.6375252911944,391.3657307904671,101.16626259211205,-20.531455878526323,11.260551026710754,372.37544891377627,26.766413316763483,51.92020103904334,-0.9033740945059543,0.2893779821254731,1.0,-1592.4760935159748,-1188.262076377418,19.62808178402037
sandia_to_matr,sandia,matr,stacking,100,residual_mean,10,1560.6375252911944,391.3657307904671,101.16626259211205,-20.531455878526323,11.260551026710754,342.8179765367942,22.036964224069944,47.71168321795248,-0.6539753450616637,0.22626381795584194,1.0,-1562.0507985654353,-1217.8195487544,19.87748053346466
sandia_to_matr,sandia,matr,stacking,100,residual_mean,15,1560.6375252911944,391.3657307904671,101.16626259211205,-20.531455878526323,11.260551026710754,336.28108338509475,21.09217755626015,47.025552176715166,-0.6068458757782744,0.23062732100316166,1.0,-1567.0735558132424,-1224.3564419060997,19.92461000274805
sandia_to_matr,sandia,matr,stacking,100,residual_mean,20,1560.6375252911944,391.3657307904671,101.16626259211205,-20.531455878526323,11.260551026710754,334.4030104550533,20.909939546921017,46.67803248696207,-0.5845997996969521,0.2107716116325102,1.0,-1561.4709116422655,-1226.234514836141,19.94685607882937
sandia_to_matr,sandia,matr,stacking,100,linear,5,1560.6375252911944,391.3657307904671,101.16626259211205,-20.531455878526323,11.260551026710754,390.01311157855133,26.14501124548255,47.556060493186905,-2.390843265482113,1.1494416410998458,-0.11140939518344503,1100.7804474769976,-1170.624413712643,18.140612613044212
sandia_to_matr,sandia,matr,stacking,100,linear,10,1560.6375252911944,391.3657307904671,101.16626259211205,-20.531455878526323,11.260551026710754,318.79907093269077,15.39856406477149,41.16875162990292,-0.5187813402741441,0.29415097759647374,0.04519663719842809,636.7498805318853,-1241.8384543585037,20.012674538252178
sandia_to_matr,sandia,matr,stacking,100,linear,15,1560.6375252911944,391.3657307904671,101.16626259211205,-20.531455878526323,11.260551026710754,299.6660349201542,6.443366703440584,38.9590570871144,-0.2934423099384282,0.1302339456263715,0.04730458481890816,660.2374760922278,-1260.97149037104,20.238013568587895
sandia_to_matr,sandia,matr,stacking,100,linear,20,1560.6375252911944,391.3657307904671,101.16626259211205,-20.531455878526323,11.260551026710754,293.1541253329977,1.9661152404025353,37.75558604730232,-0.22290128489719557,0.06347623088472575,0.022134410895138124,703.7449449701218,-1267.4833999581967,20.30855459362913
sandia_to_hust,sandia,hust,elastic_net,100,residual_mean,5,671.9527041195022,348.55664621313895,49.21575146282315,-9.808573543869022,7.808594710949261,432.3569966462581,72.41640616765682,28.770141305114652,-4.009539346072268,2.107442392951695,1.0,-81.9966045122039,-239.5957074732441,5.799034197796754
sandia_to_hust,sandia,hust,elastic_net,100,residual_mean,10,671.9527041195022,348.55664621313895,49.21575146282315,-9.808573543869022,7.808594710949261,409.915720579637,75.40155529240923,26.993262213859634,-3.674161929499648,2.0461836217786322,1.0,-59.45628934550329,-262.03698353986516,6.134411614369373
sandia_to_hust,sandia,hust,elastic_net,100,residual_mean,15,671.9527041195022,348.55664621313895,49.21575146282315,-9.808573543869022,7.808594710949261,402.6480008430202,62.185290793004064,25.482993625662466,-3.654295133238744,2.1231716601889885,1.0,-54.972289340908546,-269.304703276482,6.154278410630278
sandia_to_hust,sandia,hust,elastic_net,100,residual_mean,20,671.9527041195022,348.55664621313895,49.21575146282315,-9.808573543869022,7.808594710949261,395.7209229065018,65.23207499643308,25.298542869651392,-3.4315413531235004,2.0824204145446092,1.0,-65.07981510858178,-276.2317812130004,6.377032190745521
sandia_to_hust,sandia,hust,elastic_net,100,linear,5,671.9527041195022,348.55664621313895,49.21575146282315,-9.808573543869022,7.808594710949261,323.54724880851114,33.081113586963504,21.443207575793814,-2.27832999656904,2.0038050164064525,-0.005338476022744576,1410.6174957948263,-348.40545531099104,7.530243547299982
sandia_to_hust,sandia,hust,elastic_net,100,linear,10,671.9527041195022,348.55664621313895,49.21575146282315,-9.808573543869022,7.808594710949261,259.80016694930134,11.256843672980759,17.65403179454298,-0.4254095504830612,0.1624924667249566,0.07103290255624722,1360.4621787287267,-412.15253717020084,9.38316399338596
sandia_to_hust,sandia,hust,elastic_net,100,linear,15,671.9527041195022,348.55664621313895,49.21575146282315,-9.808573543869022,7.808594710949261,251.97382200419756,6.827020527809175,17.21137261509187,-0.3033110039308429,0.10131667612182864,0.03462362142943739,1410.017033045736,-419.9788821153046,9.50526253993818
sandia_to_hust,sandia,hust,elastic_net,100,linear,20,671.9527041195022,348.55664621313895,49.21575146282315,-9.808573543869022,7.808594710949261,242.98073544298535,6.362408421159708,16.49883512190297,-0.18738200541161376,0.11269359773585973,0.05084690469958555,1376.5309812778767,-428.97196867651684,9.621191538457408
sandia_to_hust,sandia,hust,pls,100,residual_mean,5,1572.9286771391512,1903.705936450739,46.3264768535186,-201.13143363942854,387.1601565429865,1040.226430034464,1244.5008611134917,55.91354831429116,-109.3040401094344,212.73067034591259,1.0,-1472.816966050298,-532.7022471046871,91.82739352999414
sandia_to_hust,sandia,hust,pls,100,residual_mean,10,1572.9286771391512,1903.705936450739,46.3264768535186,-201.13143363942854,387.1601565429865,1029.130367395572,1277.2847379200075,53.12976107205916,-106.51759581118465,207.96574332179708,1.0,-1316.469370604415,-543.7983097435792,94.61383782824389
sandia_to_hust,sandia,hust,pls,100,residual_mean,15,1572.9286771391512,1903.705936450739,46.3264768535186,-201.13143363942854,387.1601565429865,980.5366019665587,1188.9262946876172,53.34187015299682,-99.66844236295341,194.51448422682904,1.0,-1440.1908415997145,-592.3920751725925,101.46299127647512
sandia_to_hust,sandia,hust,pls,100,residual_mean,20,1572.9286771391512,1903.705936450739,46.3264768535186,-201.13143363942854,387.1601565429865,958.720510184981,1156.2238876493855,52.48279100294103,-87.77514287009154,170.81138627894742,1.0,-1428.1794754228697,-614.2081669541702,113.356290769337
sandia_to_hust,sandia,hust,pls,100,linear,5,1572.9286771391512,1903.705936450739,46.3264768535186,-201.13143363942854,387.1601565429865,304.47488314575355,27.376911571392775,20.440305935456486,-1.3891108044588385,0.5557938413047104,0.2358256295222408,1061.6948704295457,-1268.4537939933975,199.74232283496968
sandia_to_hust,sandia,hust,pls,100,linear,10,1572.9286771391512,1903.705936450739,46.3264768535186,-201.13143363942854,387.1601565429865,245.52913777793373,4.751286598486079,16.67564985469222,-0.24055225586294798,0.049111423230535904,0.1081731182548314,1278.8881315432045,-1327.3995393612174,200.89088138356558
sandia_to_hust,sandia,hust,pls,100,linear,15,1572.9286771391512,1903.705936450739,46.3264768535186,-201.13143363942854,387.1601565429865,238.09476918618165,5.666858758648101,16.18361475740518,-0.16118626791793028,0.053567428308908135,0.15872522795770838,1198.1120828738751,-1334.8339079529696,200.9702473715106
sandia_to_hust,sandia,hust,pls,100,linear,20,1572.9286771391512,1903.705936450739,46.3264768535186,-201.13143363942854,387.1601565429865,233.13933732628442,5.269813845738757,15.861267540268722,-0.10004435744772952,0.048734204700617005,0.13348969334215138,1216.8814301445198,-1339.7893398128667,201.0313892819808
sandia_to_hust,sandia,hust,random_forest,100,residual_mean,5,938.2163702648177,202.17405676344634,48.372205243896744,-12.805585942070815,5.1590856202586455,305.4611531859647,55.939435298825046,20.929218494576595,-0.9097452954982481,0.6933692301128339,1.0,-947.9777321500521,-632.755217078853,11.895840646572566
sandia_to_hust,sandia,hust,random_forest,100,residual_mean,10,938.2163702648177,202.17405676344634,48.372205243896744,-12.805585942070815,5.1590856202586455,290.6620674229332,55.19282720556635,19.750918818481704,-0.7323815793735164,0.6292765442193543,1.0,-925.6493810928217,-647.5543028418845,12.073204362697298
sandia_to_hust,sandia,hust,random_forest,100,residual_mean,15,938.2163702648177,202.17405676344634,48.372205243896744,-12.805585942070815,5.1590856202586455,290.099030446883,51.795703027457286,19.67208984988997,-0.6921306524004471,0.563474450484399,1.0,-933.5963511862659,-648.1173398179346,12.113455289670368
sandia_to_hust,sandia,hust,random_forest,100,residual_mean,20,938.2163702648177,202.17405676344634,48.372205243896744,-12.805585942070815,5.1590856202586455,285.6685367700338,55.098419788771444,19.473944435782695,-0.6628393134156816,0.6050401986566325,1.0,-939.3793563370239,-652.5478334947838,12.142746628655134
sandia_to_hust,sandia,hust,random_forest,100,linear,5,938.2163702648177,202.17405676344634,48.372205243896744,-12.805585942070815,5.1590856202586455,292.93466666637414,22.779006136573244,20.899759478432564,-1.132871013319146,0.640658013591522,1.3314736461739298,-1256.7972358683742,-645.2817035984435,11.672714928751668
sandia_to_hust,sandia,hust,random_forest,100,linear,10,938.2163702648177,202.17405676344634,48.372205243896744,-12.805585942070815,5.1590856202586455,256.51248497128756,6.271074636892279,17.650163012970566,-0.3899688726548051,0.136905917283728,0.954758525698473,-558.6906380751619,-681.7038852935301,12.41561706941601
sandia_to_hust,sandia,hust,random_forest,100,linear,15,938.2163702648177,202.17405676344634,48.372205243896744,-12.805585942070815,5.1590856202586455,238.50829335880516,3.658857779557739,16.320913599382443,-0.13776397875805868,0.029290597365906317,0.7965320993314802,-190.819766205604,-699.7080769060125,12.667821963312756
sandia_to_hust,sandia,hust,random_forest,100,linear,20,938.2163702648177,202.17405676344634,48.372205243896744,-12.805585942070815,5.1590856202586455,242.92368008183834,5.562120493335417,16.575924012224522,-0.18795067398246043,0.05600810535667019,0.4513216675570346,553.7641991158898,-695.2926901829793,12.617635268088355
sandia_to_hust,sandia,hust,xgboost,100,residual_mean,5,1022.3591401731813,265.9097374895086,49.052553949271015,-19.10966265881525,7.355124366012572,622.960350557963,126.93941632403082,45.91536725154293,-6.21543122671338,2.420842310438899,1.0,-982.3017193603515,-399.39878961521833,12.894231432101869
sandia_to_hust,sandia,hust,xgboost,100,residual_mean,10,1022.3591401731813,265.9097374895086,49.052553949271015,-19.10966265881525,7.355124366012572,601.0711613623776,142.93288253350852,42.342648779091306,-5.524082085847857,2.516364998302017,1.0,-951.7427794494628,-421.2879788108038,13.585580572967393
sandia_to_hust,sandia,hust,xgboost,100,residual_mean,15,1022.3591401731813,265.9097374895086,49.052553949271015,-19.10966265881525,7.355124366012572,598.2456268015216,136.6428831524506,43.241543421736864,-5.197317640017321,2.204817605927551,1.0,-982.4391322021484,-424.1135133716598,13.912345018797929
sandia_to_hust,sandia,hust,xgboost,100,residual_mean,20,1022.3591401731813,265.9097374895086,49.052553949271015,-19.10966265881525,7.355124366012572,594.936754385965,138.0458706645008,43.1998533465452,-5.157024177461407,2.2402652213123493,1.0,-990.6102514495849,-427.4223857872164,13.952638481353842
sandia_to_hust,sandia,hust,xgboost,100,linear,5,1022.3591401731813,265.9097374895086,49.052553949271015,-19.10966265881525,7.355124366012572,557.2192103068033,548.4821440208419,20.869640128332794,-193.96092059471042,385.787391368423,-0.4723311457084768,2770.3159456702633,-465.139929866378,-174.85125793589518
sandia_to_hust,sandia,hust,xgboost,100,linear,10,1022.3591401731813,265.9097374895086,49.052553949271015,-19.10966265881525,7.355124366012572,248.74871817973127,2.6118185371775926,16.856581970303974,-0.3073167669333542,0.07372298424611458,-0.04938644822693171,1638.2326510931307,-773.61042199345,18.802345891881895
sandia_to_hust,sandia,hust,xgboost,100,linear,15,1022.3591401731813,265.9097374895086,49.052553949271015,-19.10966265881525,7.355124366012572,241.90868703534525,4.185454224506036,16.41543287659118,-0.2194275655765808,0.10656561465768598,-0.06641896868348925,1659.6306301530208,-780.4504531378361,18.89023509323867
sandia_to_hust,sandia,hust,xgboost,100,linear,20,1022.3591401731813,265.9097374895086,49.052553949271015,-19.10966265881525,7.355124366012572,244.43550878692093,5.087496958227794,16.559078322659026,-0.2656543644583632,0.08676902856019757,-0.09058875104872466,1731.390914383596,-777.9236313862605,18.844008294356886
sandia_to_hust,sandia,hust,catboost,100,residual_mean,5,342.1329346098876,56.34769961016569,25.00594896732492,-1.4310443723630741,0.6855155331056894,284.65013355439226,25.14979320590905,19.364426292332475,-0.6493332181777989,0.27220836936908943,1.0,252.02822026832615,-57.48280105549537,0.7817111541852753
sandia_to_hust,sandia,hust,catboost,100,residual_mean,10,342.1329346098876,56.34769961016569,25.00594896732492,-1.4310443723630741,0.6855155331056894,273.88368366257953,21.52919669443603,18.535444838557833,-0.4885294802892206,0.23067196877063673,1.0,284.9224494729187,-68.2492509473081,0.9425148920738535
sandia_to_hust,sandia,hust,catboost,100,residual_mean,15,342.1329346098876,56.34769961016569,25.00594896732492,-1.4310443723630741,0.6855155331056894,271.4509775347502,23.08650363574948,18.35786495157392,-0.4523695743457855,0.2311920518453525,1.0,273.90442203611605,-70.6819570751374,0.9786747980172886
sandia_to_hust,sandia,hust,catboost,100,residual_mean,20,342.1329346098876,56.34769961016569,25.00594896732492,-1.4310443723630741,0.6855155331056894,266.22842026005435,24.06297669498965,18.070362804063368,-0.4183101985385017,0.24450292298290835,1.0,270.1239108956203,-75.90451434983328,1.0127341738245725
sandia_to_hust,sandia,hust,catboost,100,linear,5,342.1329346098876,56.34769961016569,25.00594896732492,-1.4310443723630741,0.6855155331056894,310.6912671928061,15.832053948038567,21.837684437843592,-1.2899020602082971,0.37452805843815273,0.2920402016064057,1110.2299205438933,-31.441667417081533,0.14114231215477702
sandia_to_hust,sandia,hust,catboost,100,linear,10,342.1329346098876,56.34769961016569,25.00594896732492,-1.4310443723630741,0.6855155331056894,248.81289320590548,3.626341955110874,17.008301897819802,-0.24095546562804246,0.05434020854694829,0.26834074291906235,1166.3938131159848,-93.32004140398215,1.1900889067350318
sandia_to_hust,sandia,hust,catboost,100,linear,15,342.1329346098876,56.34769961016569,25.00594896732492,-1.4310443723630741,0.6855155331056894,244.85673876694145,8.386423179292327,16.715671906956295,-0.1802019753392868,0.10177536740794095,0.25296716350698245,1175.1966181890919,-97.27619584294618,1.2508423970237874
sandia_to_hust,sandia,hust,catboost,100,linear,20,342.1329346098876,56.34769961016569,25.00594896732492,-1.4310443723630741,0.6855155331056894,235.96522829304007,3.7422043280959914,16.10207825585897,-0.07821619109855457,0.023385826813991692,0.2578113003581489,1175.308658822139,-106.16770631684756,1.3528281812645195
sandia_to_hust,sandia,hust,gaussian_process,100,residual_mean,5,783.1144734145307,144.57915674127833,73.05903664952059,-9.253549296117617,2.8997064056372257,383.00073320848844,77.25555570377466,26.22542096001887,-1.9945211027325471,1.2102384840437113,1.0,735.0592704336566,-400.1137402060423,7.25902819338507
sandia_to_hust,sandia,hust,gaussian_process,100,residual_mean,10,783.1144734145307,144.57915674127833,73.05903664952059,-9.253549296117617,2.8997064056372257,361.14034931937965,76.09005246896227,24.5761286099471,-1.6397453031742362,1.0559133817332946,1.0,749.7811744021843,-421.97412409515107,7.613803992943381
sandia_to_hust,sandia,hust,gaussian_process,100,residual_mean,15,783.1144734145307,144.57915674127833,73.05903664952059,-9.253549296117617,2.8997064056372257,360.9717568365273,69.41016503660678,24.44376509354526,-1.5674323547967173,0.9372031995142192,1.0,739.6651320399001,-422.14271657800344,7.6861169413209
sandia_to_hust,sandia,hust,gaussian_process,100,residual_mean,20,783.1144734145307,144.57915674127833,73.05903664952059,-9.253549296117617,2.8997064056372257,359.6539750356418,73.1811691874007,24.503868116887254,-1.5722619809660485,0.9861853767528332,1.0,730.8184616885187,-423.46049837888893,7.681287315151568
sandia_to_hust,sandia,hust,gaussian_process,100,linear,5,783.1144734145307,144.57915674127833,73.05903664952059,-9.253549296117617,2.8997064056372257,273.53765875040835,9.522166654250466,18.927313749087023,-0.6147112994474566,0.16157340151265057,-0.21284641937306792,1632.0641492165257,-509.57681466412237,8.63883799667016
sandia_to_hust,sandia,hust,gaussian_process,100,linear,10,783.1144734145307,144.57915674127833,73.05903664952059,-9.253549296117617,2.8997064056372257,249.28242578832345,2.213024548294325,17.033957989349766,-0.26962859960244534,0.05170811393869571,-0.07011475434097506,1543.5109831991517,-533.8320476262072,8.983920696515172
sandia_to_hust,sandia,hust,gaussian_process,100,linear,15,783.1144734145307,144.57915674127833,73.05903664952059,-9.253549296117617,2.8997064056372257,243.15857752310293,1.66548114606815,16.588013110082624,-0.1823342596463184,0.025535163891259215,-0.07464160219371374,1539.2785664661885,-539.9558958914278,9.0712150364713
sandia_to_hust,sandia,hust,gaussian_process,100,linear,20,783.1144734145307,144.57915674127833,73.05903664952059,-9.253549296117617,2.8997064056372257,239.85656869645413,2.903599244003002,16.376377669443748,-0.147367026172137,0.024701837404463127,-0.12606559652423804,1573.8774637777437,-543.2579047180766,9.10618226994548
sandia_to_hust,sandia,hust,stacking,100,residual_mean,5,1179.2354342136045,373.6377583359127,55.39384214587667,-22.43930722023206,12.853430324897095,436.5571362423053,112.22045541108065,31.03106291075692,-2.7561316442159143,1.6253486910365154,1.0,-1174.6647594656724,-742.6782979712992,19.683175576016147
