scenario,source,target,calibration_domain,model,n_cycles,confidence_level,adapter_type,k_adapter,k_target,coverage_mean,coverage_std,coverage_gap_mean,coverage_gap_std,coverage_wilson95_lower_mean,coverage_wilson95_lower_std,coverage_wilson95_upper_mean,coverage_wilson95_upper_std,finite_interval_fraction_mean,finite_interval_fraction_std,mean_width_mean,mean_width_std,median_width_mean,median_width_std,winkler_mean_mean,winkler_mean_std,MAE_mean,MAE_std,SMAPE_mean,SMAPE_std,R2_mean,R2_std,q_hat_mean,q_hat_std,finite_q_mean,adapter_slope_mean,adapter_slope_std,adapter_intercept_mean,adapter_intercept_std,coverage_short_mean,coverage_short_std,coverage_mid_mean,coverage_mid_std,coverage_long_mean,coverage_long_std,coverage_short_life_mean,coverage_short_life_std,coverage_long_life_mean,coverage_long_life_std,coverage_short_life_wilson95_lower_mean,coverage_short_life_wilson95_lower_std,coverage_short_life_wilson95_upper_mean,coverage_short_life_wilson95_upper_std,coverage_long_life_wilson95_lower_mean,coverage_long_life_wilson95_lower_std,coverage_long_life_wilson95_upper_mean,coverage_long_life_wilson95_upper_std,short_long_coverage_gap_mean,short_long_coverage_gap_std,lifetime_split_threshold_mean,lifetime_split_threshold_std,n_train_mean,n_adapter_mean,n_calibration_mean,n_test_mean,n_short_life_mean,n_short_life_std,n_long_life_mean,n_long_life_std,n_runs,scenario_label,direction,rank_signal_class,adapter_class,raw_R2,pearson_r,linear_R2,scenario_short,regime_short,regime_order,source_cp_MAE,source_cp_coverage,scenario_order
cross_source_calibrated_cp,hust,sandia,hust,random_forest,100,0.95,none,,,0.028,0.0178885438199983,0.922,0.0178885438199983,0.0069544014871117,0.0076364901466101,0.1163977320947788,0.0255879881862889,1.0,0.0,1056.0512354377595,261.3987285165275,1056.0512354377595,261.39872851652746,29406.3220791794,3701.499771066563,1227.7132756099,29.16020564572075,126.32792717799266,1.0799844606155242,-0.372351924375657,0.0580357877856288,inf,,0.0,,,,,0.0,0.0,0.0,0.0,0.0823529411764705,0.0526133641764656,0.0,0.0,0.056,0.0357770876399966,0.0,0.0,0.1331922509390484,0.0,0.0140106211024705,0.0154610406974622,0.2162640977314044,0.0465626729129015,0.056,0.0357770876399966,282.0,0.0,53.0,0.0,12.0,50.0,25.0,0.0,25.0,0.0,5,Naive source-calibrated cross CP,HUST -> SANDIA,strong_rank_signal,linear_recovers_predictive_transfer,-0.2314739418959273,0.5774316832047887,0.3661141417219493,Source-calibrated,strong,0,1227.7132756099,0.028,0
cross_target_calibrated_cp,hust,sandia,sandia,random_forest,100,0.95,none,,20.0,0.954,0.0522834371500618,0.041,0.0324305352778254,0.8200796959181876,0.0700748049146259,0.984850143079849,0.0235127385537067,1.0,0.0,3377.943167785056,194.27624907219172,3377.943167785056,194.27624907219172,3561.4961358905957,251.7277211163818,1230.908369008412,43.72843867487579,126.09673287229008,4.784176184439045,-0.4095598297542665,0.2940915065368034,1688.971583892528,97.13812453609584,1.0,,,,,0.978,0.0462317395019237,1.0,0.0,0.8837777777777778,0.1270735976289563,0.9853333333333332,0.0308211596679491,0.9226666666666666,0.0846037837479322,0.7756472088320527,0.0425582531449242,0.9971167336291504,0.0067384188885748,0.6963318047147804,0.1011309170839839,0.9766521781429156,0.0350274434128281,0.0626666666666666,0.0726722575305759,282.89,14.81392669896892,53.0,0.0,20.0,30.0,15.0,0.0,15.0,0.0,100,"Target-domain CP, no adapter",HUST -> SANDIA,strong_rank_signal,linear_recovers_predictive_transfer,-0.2314739418959273,0.5774316832047887,0.3661141417219493,Target-domain,strong,0,1227.7132756099,0.028,1
cross_target_adapted_cp,hust,sandia,sandia,random_forest,100,0.95,residual_mean,20.0,20.0,0.953,0.0869865890046659,0.066,0.0563538603447676,0.667309886088765,0.0959021010216962,0.9872453972354576,0.0318698600443404,1.0,0.0,4739.704850377406,624.8956793822352,4739.704850377406,624.8956793822354,5253.0501815549715,1341.94368139596,785.8692667909198,204.66126312288944,101.62435867516088,13.899429887629752,-6.385622522691119,22.08382705152338,2369.852425188703,312.4478396911173,1.0,1.0,0.0,-731.2651337649013,183.0351708828425,1.0,0.0,0.9933333333333332,0.0666666666666666,0.85,0.2611164839335467,1.0,0.0,0.906,0.1739731780093318,0.5655175352168255,0.0,1.0,0.0,0.4864414516532801,0.1320707125384454,0.972758786942782,0.0721856880120031,0.0939999999999999,0.1739731780093318,349.04,368.25065354780287,53.0,20.0,20.0,10.0,5.0,0.0,5.0,0.0,100,Residual-mean target-adapted CP,HUST -> SANDIA,strong_rank_signal,linear_recovers_predictive_transfer,-0.2314739418959273,0.5774316832047887,0.3661141417219493,Residual-adapted,strong,0,1227.7132756099,0.028,2
cross_source_calibrated_cp,matr,luh,matr,catboost,100,0.95,none,,,0.8528301886792453,0.2032794497972216,0.1058490566037735,0.1977876930451283,0.7854964788515217,0.2181928116950199,0.895485008494745,0.174245624618422,1.0,0.0,1385.1015885600011,483.5489555648596,1385.1015885600011,483.54895556485945,2403.986481452557,1220.0288358400571,335.8828467049199,21.499154074177618,65.5960070952562,2.0266203209952756,-0.0050915772564233,0.0735277324401506,692.5507942800007,241.77447778242973,1.0,,,,,0.8166666666666667,0.3651483716701107,1.0,0.0,0.7428571428571429,0.2432769480846628,0.8754716981132076,0.2480253090589431,0.8301886792452831,0.1606545883577962,0.7906111833532138,0.2715201174552182,0.9095819648477984,0.1915004842168761,0.7168265307594631,0.1725884249693296,0.8989212126333866,0.1271934927788903,0.090566037735849,0.0409046856390165,451.0,0.0,89.0,0.0,20.0,106.0,53.0,0.0,53.0,0.0,5,Naive source-calibrated cross CP,MATR -> LUH,moderate_rank_signal,limited_repair,0.0038324202528452,0.4065409096999401,0.1932600633327312,Source-calibrated,moderate,1,335.8828467049199,0.8528301886792453,0
cross_target_calibrated_cp,matr,luh,luh,catboost,100,0.95,none,,20.0,0.9530232558139536,0.0464211005320306,0.0367906976744186,0.0282298292914287,0.8898083021700732,0.0608634662297454,0.977497293963589,0.0284626414617244,1.0,0.0,1703.7445188543954,354.4268355790448,1703.7445188543954,354.42683557904485,2004.983181121168,241.6981576742363,335.03397199733956,21.00345776235572,65.44587085241079,2.527184944039863,-0.006446638732296,0.069425480787933,851.8722594271977,177.21341778952242,1.0,,,,,0.99,0.0386835210652208,1.0,0.0,0.8706896551724138,0.1230548947273036,0.9932558139534884,0.0260888862998001,0.9127906976744186,0.0829905103974838,0.908363254839856,0.0366204298278899,0.9972447485825148,0.0113718325697213,0.7988032720818697,0.1025420139528424,0.9590723554875352,0.0508635453655152,0.0809302325581395,0.0802534077011081,486.04,39.574994655971885,89.0,0.0,20.0,86.0,43.0,0.0,43.0,0.0,100,"Target-domain CP, no adapter",MATR -> LUH,moderate_rank_signal,limited_repair,0.0038324202528452,0.4065409096999401,0.1932600633327312,Target-domain,moderate,1,335.8828467049199,0.8528301886792453,1
cross_target_adapted_cp,matr,luh,luh,catboost,100,0.95,residual_mean,20.0,20.0,0.9612121212121212,0.0426553676220648,0.0367272727272727,0.024164935845973,0.8879218838330444,0.0575255145081816,0.9837666666065862,0.0235515834632145,1.0,0.0,1806.002713875736,357.2803938853126,1806.002713875736,357.28039388531266,2042.5736524019303,230.49937816723389,329.9988465559241,20.964165349056067,65.15007420239256,3.6955745060133367,-0.007310777801089,0.1075127402800786,903.001356937868,178.64019694265633,1.0,1.0,0.0,-21.81695109714116,135.88049920088827,0.994090909090909,0.037479994385407,1.0,0.0,0.8895454545454545,0.1226251998749753,0.996060606060606,0.0249866629236047,0.9263636363636364,0.0817501332499835,0.8903897628866342,0.0331500430975243,0.9982829728848844,0.0117654108605183,0.794648487388315,0.1018550387390138,0.9691649147073031,0.0456211885537815,0.0745454545454545,0.0814278346164686,485.53,51.47254931838266,89.0,20.0,20.0,66.0,33.0,0.0,33.0,0.0,100,Residual-mean target-adapted CP,MATR -> LUH,moderate_rank_signal,limited_repair,0.0038324202528452,0.4065409096999401,0.1932600633327312,Residual-adapted,moderate,1,335.8828467049199,0.8528301886792453,2
cross_source_calibrated_cp,matr,sandia,matr,catboost,100,0.95,none,,,0.664,0.2635905916378656,0.2859999999999999,0.2635905916378656,0.5412462680251423,0.2449649671711314,0.7633517194591162,0.2448037478161438,1.0,0.0,1385.1015885600011,483.5489555648596,1385.1015885600011,483.54895556485945,13670.906587819423,2480.7608765066125,725.5381009289755,76.24635319623772,94.67470096431376,11.25247945316084,0.0395584736327243,0.0372841983718166,692.5507942800007,241.77447778242973,1.0,,,,,0.7444444444444445,0.4331908597692873,0.8400000000000001,0.3577708763999663,0.4235294117647059,0.0263066820882328,0.76,0.433589667773576,0.568,0.0954986910905065,0.6418227486974903,0.3757954689920663,0.8089172808142046,0.3796852782483559,0.3802803444056277,0.0833763072736787,0.7376055094666617,0.082201021161566,0.352,0.0867179335547151,282.0,0.0,89.0,0.0,20.0,50.0,25.0,0.0,25.0,0.0,5,Naive source-calibrated cross CP,MATR -> SANDIA,moderate_rank_signal,linear_recovers_predictive_transfer,0.0455318396232738,0.4271628336086019,0.2607964861439512,Source-calibrated,moderate,1,725.5381009289755,0.664,0
cross_target_calibrated_cp,matr,sandia,sandia,catboost,100,0.95,none,,20.0,0.9526666666666668,0.0556927598677197,0.0443333333333333,0.0335196811376394,0.8187936494794079,0.0744312725850766,0.9837722252337592,0.0252766072983029,1.0,0.0,5255.967165110338,380.627798851476,5255.967165110338,380.6277988514759,5692.37851285055,824.7164402301463,719.4037291333345,112.29297638487375,94.50154481936504,10.995741103630166,0.031261745672036,0.0492145695222742,2627.983582555169,190.31389942573796,1.0,,,,,1.0,0.0,1.0,0.0,0.8573333333333334,0.1672136180581527,1.0,0.0,0.9053333333333332,0.1113855197354396,0.7961166989641515,0.0,1.0,0.0,0.6786987327026748,0.1269846894111924,0.9666865379242644,0.0527663599804915,0.0946666666666666,0.1113855197354396,283.61,15.546538151139904,89.0,0.0,20.0,30.0,15.0,0.0,15.0,0.0,100,"Target-domain CP, no adapter",MATR -> SANDIA,moderate_rank_signal,linear_recovers_predictive_transfer,0.0455318396232738,0.4271628336086019,0.2607964861439512,Target-domain,moderate,1,725.5381009289755,0.664,1
cross_target_adapted_cp,matr,sandia,sandia,catboost,100,0.95,residual_mean,20.0,20.0,0.96,0.0681649810860726,0.06,0.0333333333333333,0.6740363136665204,0.0803975314535193,0.9906335104596216,0.0188721145183715,1.0,0.0,5145.183518929659,533.4960804775557,5145.183518929659,533.4960804775558,5395.458396263741,580.0352320729309,805.7965654575142,204.7372742165519,100.92355640377048,16.438694609176135,-4.937271757257424,17.523401922466395,2572.5917594648295,266.7480402387779,1.0,1.0,0.0,97.31190431785096,217.319793886489,1.0,0.0,1.0,0.0,0.8666666666666667,0.2272166036202422,1.0,0.0,0.92,0.1363299621721453,0.5655175352168255,0.0,1.0,0.0,0.4943586971463156,0.1167276576368785,0.9806760324358176,0.0394565610715077,0.0799999999999999,0.1363299621721453,312.62,220.2925410366035,89.0,20.0,20.0,10.0,5.0,0.0,5.0,0.0,100,Residual-mean target-adapted CP,MATR -> SANDIA,moderate_rank_signal,linear_recovers_predictive_transfer,0.0455318396232738,0.4271628336086019,0.2607964861439512,Residual-adapted,moderate,1,725.5381009289755,0.664,2
cross_source_calibrated_cp,luh,matr,luh,gaussian_process,100,0.95,none,,,0.4790697674418604,0.0446662334601176,0.4709302325581395,0.0446662334601176,0.3949879066515175,0.0427247491335296,0.5643621332536541,0.0440255348549519,1.0,0.0,622.8405289996994,100.38293395144746,622.8405289996994,100.3829339514474,7397.3179145668255,880.7228585371133,389.0667021914775,4.84636786441135,56.48369371576043,1.0684683905102812,-1.075523000424735,0.0307623118807222,inf,,0.0,,,,,0.9953488372093025,0.0104003161744176,0.4418604651162791,0.1241520726980385,0.0,0.0,0.95625,0.0814900300650331,0.0092307692307692,0.0206406274846134,0.8846822594541971,0.1053771562831453,0.976148285984868,0.0486628207003653,0.0031639680827025,0.0070748477115625,0.0700689195849631,0.0319028500154522,0.9470192307692308,0.0778270204899506,740.0,0.0,74.0,0.0,16.0,129.0,64.0,0.0,65.0,0.0,5,Naive source-calibrated cross CP,LUH -> MATR,weak_rank_signal,offset_dominant_repair,-0.2751555415129972,0.107347592953593,0.0195110846494326,Source-calibrated,weak,2,389.0667021914775,0.4790697674418604,0
cross_target_calibrated_cp,luh,matr,matr,gaussian_process,100,0.95,none,,20.0,0.9510091743119268,0.0461435730702926,0.0365871559633027,0.0278947425198332,0.8966506221172466,0.0594740624544274,0.9746603395411912,0.030053456418446,1.0,0.0,2494.1768470154716,552.8669990843068,2494.176847015472,552.8669990843068,3070.4227186263106,304.81774639596847,388.9036935710131,12.3115645665812,56.47158853387148,1.5636896534194726,-1.0723081244258097,0.0782095599398636,1247.088423507736,276.4334995421534,1.0,,,,,1.0,0.0,1.0,0.0,0.8516666666666667,0.1397124851294972,1.0,0.0,0.902909090909091,0.0914481720847618,0.933586411909104,0.0,1.0,0.0,0.8043131527464734,0.1106917340439273,0.948897268753358,0.0611678242450377,0.0970909090909091,0.0914481720847618,737.63,27.438693831739137,74.0,0.0,20.0,109.0,54.0,0.0,55.0,0.0,100,"Target-domain CP, no adapter",LUH -> MATR,weak_rank_signal,offset_dominant_repair,-0.2751555415129972,0.107347592953593,0.0195110846494326,Target-domain,weak,2,389.0667021914775,0.4790697674418604,1
cross_target_adapted_cp,luh,matr,matr,gaussian_process,100,0.95,residual_mean,20.0,20.0,0.9552808988764044,0.0435307305320746,0.0345730337078651,0.026753051158514,0.8939630240480716,0.0570141994481869,0.9789228722896148,0.0269072396874655,1.0,0.0,1791.3870172740667,463.3521676346079,1791.3870172740667,463.3521676346079,2254.4126329018823,400.84653606370017,284.2288885484251,16.5668508942721,36.64309324762776,2.120470237473263,-0.0760314164240606,0.0884252447169397,895.6935086370333,231.676083817304,1.0,1.0,0.0,382.03791469803065,78.81499636918198,0.9916666666666668,0.0265379892028679,1.0,0.0,0.8756666666666666,0.1166166318874463,0.994318181818182,0.0180940835474099,0.9171111111111112,0.0777444212582975,0.9109792230371284,0.0266152765191381,0.9982739868834646,0.0068960884028534,0.8070380964644803,0.0963211030802703,0.9615712142814612,0.0479584403709243,0.0781363636363636,0.0717412129129354,743.51,35.13135380542603,74.0,20.0,20.0,89.0,44.0,0.0,45.0,0.0,100,Residual-mean target-adapted CP,LUH -> MATR,weak_rank_signal,offset_dominant_repair,-0.2751555415129972,0.107347592953593,0.0195110846494326,Residual-adapted,weak,2,389.0667021914775,0.4790697674418604,2
cross_source_calibrated_cp,sandia,hust,sandia,xgboost,100,0.95,none,,,0.2311688311688312,0.1716547111353202,0.7188311688311688,0.1716547111353202,0.1609701321934592,0.1389441122001131,0.3269163977635897,0.189210674879374,1.0,0.0,762.3934137543189,435.227580299618,762.3934137543189,435.2275802996179,29285.316055747833,7179.879962867803,1038.3019274976082,289.0778660692849,49.27662254054751,11.505453784936552,-20.067199813158,7.615895921485651,inf,,0.0,,,,,0.0538461538461538,0.1204036603269117,0.24,0.2592296279363144,0.4,0.2046067088964675,0.0842105263157894,0.1883004612631401,0.3743589743589743,0.2056084122741482,0.0557050023155174,0.1245601718642801,0.189063203893126,0.217465069591229,0.2543855498134947,0.1515280855041976,0.5168640698361002,0.2235299871069317,0.2901484480431849,0.1943858637257867,1513.0,0.0,34.0,0.0,8.0,77.0,38.0,0.0,39.0,0.0,5,Naive source-calibrated cross CP,SANDIA -> HUST,weak_rank_signal,center_repaired_but_low_rank,-2.026537003013493,0.1868972553941344,0.0394274940951304,Source-calibrated,weak,2,1038.3019274976082,0.2311688311688312,0
cross_target_calibrated_cp,sandia,hust,hust,xgboost,100,0.95,none,,20.0,0.9515789473684212,0.0526681897594241,0.0401228070175438,0.0339168957960324,0.8670222960602318,0.0694034372337023,0.9791112615146568,0.0299750045950485,1.0,0.0,4006.1049388780607,335.33264505067154,4006.1049388780607,335.33264505067166,4171.35180376641,266.0173161546617,1034.8221671824997,264.6861059805159,49.06776199033461,10.478875937356683,-20.188014067340447,7.1857515717225136,2003.0524694390303,167.66632252533583,1.0,,,,,0.8547368421052631,0.1580045692782722,1.0,0.0,1.0,0.0,0.9014285714285714,0.1072173862959704,1.0,0.0,0.7495680029209066,0.1268796856005891,0.956429800967086,0.063427897390377,0.8830302015002593,0.0,1.0,0.0,0.0985714285714285,0.1072173862959704,1501.85,25.579890697202124,34.0,0.0,20.0,57.0,28.0,0.0,29.0,0.0,100,"Target-domain CP, no adapter",SANDIA -> HUST,weak_rank_signal,center_repaired_but_low_rank,-2.026537003013493,0.1868972553941344,0.0394274940951304,Target-domain,weak,2,1038.3019274976082,0.2311688311688312,1
cross_target_adapted_cp,sandia,hust,hust,xgboost,100,0.95,residual_mean,20.0,20.0,0.9583783783783784,0.0527301705722539,0.0414864864864865,0.0333596084768442,0.8456080996219694,0.0703225621395569,0.9849205097726816,0.0260330187046695,1.0,0.0,2258.06443520209,413.171840330232,2258.06443520209,413.17184033023193,2431.1795654034304,365.07316993328135,647.5968073836935,144.14965392850254,48.41880552802279,12.624692626575737,-6.158801261692475,2.684658871548536,1129.032217601045,206.58592016511597,1.0,1.0,0.0,-1019.592956728622,307.42121748212185,0.9476923076923076,0.0838953613367048,0.9975,0.0142872173331471,0.9308333333333332,0.1208224481338793,0.9622222222222224,0.0605910942987312,0.9547368421052632,0.0819540859337516,0.7728916134806292,0.0780538275618836,0.9889622597704608,0.0227665154828086,0.7727080070178108,0.0998315844031656,0.9838110986859152,0.0379445045028012,0.0645029239766081,0.0753614451987742,1499.66,46.86391646743438,34.0,20.0,20.0,37.0,18.0,0.0,19.0,0.0,100,Residual-mean target-adapted CP,SANDIA -> HUST,weak_rank_signal,center_repaired_but_low_rank,-2.026537003013493,0.1868972553941344,0.0394274940951304,Residual-adapted,weak,2,1038.3019274976082,0.2311688311688312,2
cross_source_calibrated_cp,luh,hust,luh,gaussian_process,100,0.95,none,,,0.0,0.0,0.95,0.0,0.0,0.0,0.047518425282434,0.0,1.0,0.0,622.8405289996995,100.38293395144748,622.8405289996994,100.3829339514474,31623.10455200184,1729.0574220142182,1086.4268650749036,5.343425568729407,112.90433722997156,0.8980149369676995,-15.709829120135328,0.1546475328558549,inf,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918098682255839,0.0,0.0,0.0,0.0896668537075713,0.0,0.0,0.0,1513.0,0.0,74.0,0.0,16.0,77.0,38.0,0.0,39.0,0.0,5,Naive source-calibrated cross CP,LUH -> HUST,rank_signal_collapsed,offset_dominant_repair,-0.7633991911495936,0.0148578571548701,0.0213752792283548,Source-calibrated,collapsed,3,1086.4268650749036,0.0,0
cross_target_calibrated_cp,luh,hust,hust,gaussian_process,100,0.95,none,,20.0,0.9587719298245614,0.043072865095486,0.0356666666666666,0.0254565312251034,0.8759502320345715,0.0581191824784594,0.9836609773898004,0.0231746327005367,1.0,0.0,3139.296847032924,120.64674943174342,3139.296847032924,120.64674943174344,3255.9845663311694,71.24730715261099,1084.8810550954097,18.268498062082376,112.8384859456544,1.2036140868322056,-15.86752330340962,1.3354238269886065,1569.648423516462,60.323374715871715,1.0,,,,,1.0,0.0,1.0,0.0,0.8763157894736843,0.1292185952864582,1.0,0.0,0.9189655172413792,0.0846604589807829,0.8793566952341546,0.0,1.0,0.0,0.772625364459195,0.1039521276063994,0.967293045763436,0.0469079417141802,0.0810344827586207,0.0846604589807829,1500.26,25.222492767649715,74.0,0.0,20.0,57.0,28.0,0.0,29.0,0.0,100,"Target-domain CP, no adapter",LUH -> HUST,rank_signal_collapsed,offset_dominant_repair,-0.7633991911495936,0.0148578571548701,0.0213752792283548,Target-domain,collapsed,3,1086.4268650749036,0.0,1
cross_target_adapted_cp,luh,hust,hust,gaussian_process,100,0.95,residual_mean,20.0,20.0,0.9575675675675676,0.0481723583018299,0.04,0.0276090751842813,0.8440291851807867,0.0659787486190153,0.9850303287963031,0.021955118324122,1.0,0.0,1151.804,183.75833818503384,1151.804,183.75833818503395,1289.298054054054,126.81942361065612,232.93305405405405,20.050527738922305,15.876333490113227,1.395234189480205,-0.0839982918124765,0.1131352455927454,575.902,91.87916909251696,1.0,1.0,0.0,1087.3994235164623,52.42608877172635,0.9353846153846156,0.0793856031934108,1.0,0.0,0.9391666666666668,0.0975679279331442,0.9533333333333333,0.0573340467507967,0.9615789473684212,0.0616218492209332,0.7596530449314375,0.073751412981996,0.9875497922955933,0.0221898248249531,0.7796052977054653,0.079698394682874,0.988296618616488,0.0238906926941158,0.0429239766081871,0.055904806439766,1503.09,44.651760289709664,74.0,20.0,20.0,37.0,18.0,0.0,19.0,0.0,100,Residual-mean target-adapted CP,LUH -> HUST,rank_signal_collapsed,offset_dominant_repair,-0.7633991911495936,0.0148578571548701,0.0213752792283548,Residual-adapted,collapsed,3,1086.4268650749036,0.0,2
cross_source_calibrated_cp,sandia,matr,sandia,xgboost,100,0.95,none,,,0.1069767441860465,0.098116386556879,0.8430232558139534,0.098116386556879,0.0686949667587025,0.079396171765237,0.1679891159050761,0.1112613246224562,1.0,0.0,762.3934137543189,435.2275802996179,762.3934137543189,435.2275802996179,35303.868179266276,15517.642068361722,1222.5013107337695,469.3408216062702,87.38437055528945,15.899752760640077,-13.92238603779086,10.878650008262149,inf,,0.0,,,,,0.0697674418604651,0.0,0.0093023255813953,0.0127377338954689,0.241860465116279,0.2888780258019611,0.053125,0.0085581649610182,0.16,0.1911039247612973,0.0194698906304229,0.0046568382991482,0.1373878628093967,0.0114902955339493,0.1047883846518021,0.1524386915668724,0.2531566566477405,0.2095763853191535,0.131875,0.1666939138076665,740.0,0.0,34.0,0.0,8.0,129.0,64.0,0.0,65.0,0.0,5,Naive source-calibrated cross CP,SANDIA -> MATR,rank_signal_collapsed,center_repaired_but_low_rank,-0.8021333947043507,-0.0058033323714097,0.0029194254689424,Source-calibrated,collapsed,3,1222.5013107337695,0.1069767441860465,0
cross_target_calibrated_cp,sandia,matr,matr,xgboost,100,0.95,none,,20.0,0.9483486238532112,0.0551639761011826,0.0409357798165137,0.0367852434001887,0.8940796214349902,0.0695117661222117,0.9720913854048768,0.0375836964358793,1.0,0.0,4664.962133181726,709.7488330429312,4664.962133181726,709.7488330429316,5239.955245246484,576.786629286074,1219.3312700689253,425.3567758327408,87.21033663947148,14.517124876915778,-14.231539882063869,10.670977223828322,2332.4810665908626,354.8744165214658,1.0,,,,,0.8895021337126601,0.0917312654228996,0.9638888888888888,0.0727469498882574,0.9933333333333332,0.0227216603620242,0.9116666666666668,0.0765963665391731,0.9843636363636364,0.0470887144012086,0.8131474415796816,0.0969071482977813,0.9555053708921472,0.0467777941265453,0.9130983690114024,0.0610609983590191,0.9923856395064456,0.0273966930567941,0.0733367003367003,0.0619309491737244,741.82,27.70967084946801,34.0,0.0,20.0,109.0,54.0,0.0,55.0,0.0,100,"Target-domain CP, no adapter",SANDIA -> MATR,rank_signal_collapsed,center_repaired_but_low_rank,-0.8021333947043507,-0.0058033323714097,0.0029194254689424,Target-domain,collapsed,3,1222.5013107337695,0.1069767441860465,1
cross_target_adapted_cp,sandia,matr,matr,xgboost,100,0.95,residual_mean,20.0,20.0,0.9519101123595506,0.0500727938987572,0.0407640449438202,0.0288526911894225,0.890286700597926,0.0651087980857283,0.9761365657076452,0.0313146533247095,1.0,0.0,2563.4696942596156,661.3924813843465,2563.4696942596156,661.3924813843468,3035.460936479414,459.76033183404746,380.747426101636,45.98780735754109,48.776159445724154,5.312069194880285,-1.149842267821309,0.5868013010025208,1281.7348471298078,330.6962406921734,1.0,1.0,0.0,-1227.5321623391874,444.19010109102675,0.9316666666666668,0.0737598554353898,0.9875862068965516,0.0323328394663552,0.9376666666666666,0.0783750515745628,0.9461363636363636,0.0604038465374287,0.9575555555555556,0.0539817485887206,0.8432390708654437,0.0799303306699119,0.9773880790536936,0.0318598689938355,0.8605241843386858,0.0731031491112245,0.9826119748653068,0.0269655352482227,0.0407626262626262,0.039158519915127,742.58,32.890752745439194,34.0,20.0,20.0,89.0,44.0,0.0,45.0,0.0,100,Residual-mean target-adapted CP,SANDIA -> MATR,rank_signal_collapsed,center_repaired_but_low_rank,-0.8021333947043507,-0.0058033323714097,0.0029194254689424,Residual-adapted,collapsed,3,1222.5013107337695,0.1069767441860465,2
cross_source_calibrated_cp,hust,matr,hust,random_forest,100,0.95,none,,,0.2031007751937984,0.0924400321597757,0.7468992248062014,0.0924400321597757,0.1447976166112083,0.0793202708153486,0.2785751716732635,0.1002218872514094,1.0,0.0,1056.0512354377602,261.39872851652837,1056.0512354377602,261.39872851652837,13642.985586085497,4155.129771060138,795.3060056515607,17.99011597663932,73.45774713299895,0.9928608661071772,-4.554559712130961,0.2277809710451238,inf,,0.0,,,,,0.0046511627906976,0.0104003161744176,0.0465116279069767,0.0328886874970487,0.5581395348837209,0.2371636983066411,0.01875,0.0279508497187473,0.3846153846153846,0.1568929081105472,0.0066366679485579,0.0106967992604059,0.0853639896020171,0.0421884459028608,0.2807071922892711,0.1418158102225204,0.5014008534006189,0.1544843651903506,0.3658653846153846,0.1303195038239598,740.0,0.0,53.0,0.0,12.0,129.0,64.0,0.0,65.0,0.0,5,Naive source-calibrated cross CP,HUST -> MATR,negative_or_inverted_signal,offset_dominant_repair,-3.6001135620102005,-0.1140931826398683,0.0081705447983793,Source-calibrated,negative,4,795.3060056515607,0.2031007751937984,0
cross_target_calibrated_cp,hust,matr,matr,random_forest,100,0.95,none,,20.0,0.950091743119266,0.0549271261139413,0.0407889908256881,0.0365574949897634,0.8962044040268994,0.06881942781865,0.9733341594182382,0.0377681258554297,1.0,0.0,2407.1109221224065,149.201898995339,2407.1109221224065,149.20189899533892,2515.075819258479,112.98531542710698,794.136136167595,18.734630052821338,73.36250021445251,1.4118909754786406,-4.503159159089464,0.4481257290790786,1203.555461061203,74.60094949766935,1.0,,,,,0.8532432432432432,0.1606653551762074,0.9997222222222224,0.0027777777777777,1.0,0.0,0.8992592592592592,0.1108714212299926,1.0,0.0,0.8005192672350323,0.1292247907415881,0.9449667713116446,0.0790037297164688,0.9347150988829136,0.0,1.0,0.0,0.1007407407407407,0.1108714212299926,736.22,26.090200954737504,53.0,0.0,20.0,109.0,54.0,0.0,55.0,0.0,100,"Target-domain CP, no adapter",HUST -> MATR,negative_or_inverted_signal,offset_dominant_repair,-3.6001135620102005,-0.1140931826398683,0.0081705447983793,Target-domain,negative,4,795.3060056515607,0.2031007751937984,1
cross_target_adapted_cp,hust,matr,matr,random_forest,100,0.95,residual_mean,20.0,20.0,0.962134831460674,0.0482194944750298,0.0393707865168539,0.0301354476761648,0.9041187020249652,0.0621088827708972,0.981907875378022,0.0309708511383999,1.0,0.0,1821.751602373927,510.7580632921574,1821.7516023739267,510.7580632921574,2134.339521737824,335.9208002415785,271.58808473362586,24.157145212778484,35.47245653015241,2.921056430002668,-0.0018569676462458,0.1502997786909886,910.8758011869636,255.3790316460788,1.0,1.0,0.0,-768.639820255559,85.75963980940097,0.98,0.0704323668071124,0.9996551724137932,0.0034482758620689,0.9079770114942528,0.1015115768606936,0.9861363636363636,0.049297489872425,0.9386666666666666,0.0676780742624765,0.901152044880412,0.0633407465701243,0.9930514567380472,0.0277624038153524,0.8350011803144823,0.0864758568687012,0.9733284837305304,0.0390258417471382,0.0568030303030303,0.0615347534338672,735.54,37.189229460675655,53.0,20.0,20.0,89.0,44.0,0.0,45.0,0.0,100,Residual-mean target-adapted CP,HUST -> MATR,negative_or_inverted_signal,offset_dominant_repair,-3.6001135620102005,-0.1140931826398683,0.0081705447983793,Residual-adapted,negative,4,795.3060056515607,0.2031007751937984,2
