scenario,source,target,calibration_domain,model,n_cycles,confidence_level,adapter_type,k_adapter,k_target,coverage_mean,coverage_std,coverage_gap_mean,coverage_gap_std,coverage_wilson95_lower_mean,coverage_wilson95_lower_std,coverage_wilson95_upper_mean,coverage_wilson95_upper_std,finite_interval_fraction_mean,finite_interval_fraction_std,mean_width_mean,mean_width_std,median_width_mean,median_width_std,winkler_mean_mean,winkler_mean_std,MAE_mean,MAE_median,MAE_std,SMAPE_mean,SMAPE_median,SMAPE_std,R2_mean,R2_median,R2_std,q_hat_mean,q_hat_std,finite_q_mean,adapter_slope_mean,adapter_slope_std,adapter_intercept_mean,adapter_intercept_std,coverage_short_mean,coverage_short_std,coverage_mid_mean,coverage_mid_std,coverage_long_mean,coverage_long_std,coverage_short_life_mean,coverage_short_life_std,coverage_long_life_mean,coverage_long_life_std,coverage_short_life_wilson95_lower_mean,coverage_short_life_wilson95_lower_std,coverage_short_life_wilson95_upper_mean,coverage_short_life_wilson95_upper_std,coverage_long_life_wilson95_lower_mean,coverage_long_life_wilson95_lower_std,coverage_long_life_wilson95_upper_mean,coverage_long_life_wilson95_upper_std,short_long_coverage_gap_mean,short_long_coverage_gap_std,lifetime_split_threshold_mean,lifetime_split_threshold_std,n_train_mean,n_adapter_mean,n_calibration_mean,n_test_mean,n_short_life_mean,n_short_life_std,n_long_life_mean,n_long_life_std,n_runs,scenario_label,direction
cross_target_adapted_cp,hust,matr,matr,random_forest,100,0.9,linear,20.0,20.0,0.8964044943820224,0.0803690769332909,0.0614831460674156,0.0515158801851662,0.8209594430826972,0.095555197186451,0.9390458486940446,0.0590886995634321,1.0,0.0,1320.8672171724063,434.8824450715176,1320.8672171724063,434.8824450715175,1818.25989658897,227.21055517092375,277.16164661057087,277.025758425229,20.234242722549904,37.44297270713256,36.63765558007983,5.081739036080895,-0.0173069861350611,0.0193127860459869,0.1079497969931797,660.433608586203,217.44122253575853,1.0,1.1016016354186398,0.8567806200100071,-953.7511466999208,1341.1959962721437,0.9348279569892474,0.1252346455936753,0.9885960591133004,0.0250759718232303,0.769,0.1430197807577365,0.9506818181818182,0.0907973946507564,0.8433333333333333,0.097525181325863,0.8538749977409787,0.1106319850843168,0.9751131012348998,0.0575951147559366,0.7173768513703463,0.1144073481706349,0.9152823841664036,0.0660713320847921,0.1211363636363636,0.0807555300188526,742.5,33.862317783290706,53.0,20.0,20.0,89.0,44.0,0.0,45.0,0.0,100,Linear target-adapted CP,HUST -> MATR
cross_target_adapted_cp,hust,matr,matr,random_forest,100,0.9,residual_mean,20.0,20.0,0.9146067415730336,0.0622014035210051,0.0515505617977527,0.0374195558943967,0.8417429330965943,0.0756361617850781,0.9531605608535694,0.0440053784718463,1.0,0.0,1302.6913860536088,364.3795425182428,1302.6913860536088,364.3795425182428,1688.984056606848,234.08119148737777,271.5874161039103,268.5693151791702,24.157063741055833,35.47239068744241,35.206136118613,2.9210448869015697,-0.0018508794966052,0.0494449826193403,0.1503003432092714,651.3456930268043,182.18977125912147,1.0,1.0,0.0,-768.6392508274683,85.75933885931538,0.947010752688172,0.1178858421094034,0.9972413793103448,0.0106028429625628,0.8023103448275861,0.123454424116994,0.9627272727272728,0.081626650627489,0.8675555555555556,0.0836813533522564,0.8700918692499455,0.1008485664997807,0.9810527447262968,0.0500850665621724,0.7445722688434823,0.0993933205921704,0.9327211781324302,0.0553308016719456,0.1192121212121211,0.081597161292582,735.54,37.189229460675655,53.0,20.0,20.0,89.0,44.0,0.0,45.0,0.0,100,Residual-mean target-adapted CP,HUST -> MATR
cross_target_adapted_cp,hust,matr,matr,random_forest,100,0.95,linear,20.0,20.0,0.9425842696629212,0.0589790621699939,0.0451685393258426,0.0383832427176861,0.8786803579132046,0.0751236957266872,0.9698629653035148,0.0384168246245312,1.0,0.0,1732.5682417434584,551.763405784593,1732.5682417434584,551.763405784593,2271.975557517062,358.84156530092935,277.16164661057087,277.025758425229,20.234242722549975,37.44297270713256,36.63765558007984,5.081739036080906,-0.0173069861350613,0.0193127860459872,0.1079497969931801,866.2841208717296,275.8817028922963,1.0,1.1016016354186398,0.8567806200100071,-953.7511466999208,1341.1959962721437,0.9828064516129033,0.044648282026516,0.9944581280788178,0.0168745042585732,0.8523333333333334,0.1363509533944757,0.985909090909091,0.0338459210661949,0.9002222222222223,0.0934035864079082,0.8990290235461518,0.0471907852955986,0.99475643061947,0.0155709221552435,0.7876195429245986,0.1144416313597258,0.9498686662674316,0.0585564201902614,0.0856868686868686,0.0774370588914899,742.5,33.862317783290706,53.0,20.0,20.0,89.0,44.0,0.0,45.0,0.0,100,Linear target-adapted CP,HUST -> MATR
cross_target_adapted_cp,hust,matr,matr,random_forest,100,0.95,residual_mean,20.0,20.0,0.962134831460674,0.0482194944750298,0.0393707865168539,0.0301354476761648,0.9041187020249652,0.0621088827708972,0.981907875378022,0.0309708511383999,1.0,0.0,1821.7504635177456,510.7572441138677,1821.7504635177456,510.7572441138678,2134.331558275313,335.92199438523295,271.58741610391024,268.5693151791702,24.1570637410558,35.47239068744241,35.20613611861303,2.921044886901568,-0.001850879496605,0.0494449826193407,0.1503003432092713,910.8752317588732,255.37862205693403,1.0,1.0,0.0,-768.6392508274683,85.75933885931538,0.98,0.0704323668071124,0.9996551724137932,0.0034482758620689,0.9079770114942528,0.1015115768606936,0.9861363636363636,0.049297489872425,0.9386666666666666,0.0676780742624765,0.9011520448804116,0.0633407465701243,0.9930514567380472,0.0277624038153524,0.8350011803144823,0.0864758568687011,0.9733284837305304,0.0390258417471382,0.0568030303030302,0.0615347534338672,735.54,37.189229460675655,53.0,20.0,20.0,89.0,44.0,0.0,45.0,0.0,100,Residual-mean target-adapted CP,HUST -> MATR
cross_target_adapted_cp,hust,sandia,sandia,random_forest,100,0.9,linear,20.0,20.0,0.91,0.1077782984471438,0.0839999999999999,0.0677487932726405,0.6181209432448266,0.1178284226231008,0.9743021608676042,0.0398434363783156,1.0,0.0,4280.760707696726,926.3940272272577,4280.760707696726,926.3940272272577,4906.215598393741,988.9289687657396,800.8224086980674,788.0599118297778,202.24779003537947,109.43556826618747,108.92927749983556,19.783396300518024,-4.408489618290968,0.0063876949713818,22.69348769026104,2140.3803538483635,463.19701361362826,1.0,1.5577199992593764,0.7579735949163426,-1607.1166560607371,1065.3184657552767,0.9875,0.0547607283893976,0.9833333333333332,0.0870388279778489,0.73,0.3158548871939609,0.988,0.0555595958126828,0.8320000000000001,0.2064025683028682,0.5545702864592453,0.0496936386807208,0.9973748279123762,0.0136308613995869,0.4249607278221925,0.1561214707751747,0.9505429155617794,0.0845530638534251,0.1639999999999999,0.2057359295973183,332.0,297.447457375231,53.0,20.0,20.0,10.0,5.0,0.0,5.0,0.0,100,Linear target-adapted CP,HUST -> SANDIA
cross_target_adapted_cp,hust,sandia,sandia,random_forest,100,0.9,residual_mean,20.0,20.0,0.892,0.1211727208691307,0.0899999999999999,0.0810287391340662,0.5990936020742869,0.128244870547443,0.967320682833208,0.0493586104814425,1.0,0.0,4184.746355549964,962.2205833127288,4184.746355549964,962.220583312729,5286.539494350104,1877.1057430338972,785.8692667909198,772.1642287608996,204.66126312288944,101.62435867516088,102.40897075708664,13.89942988762976,-6.385622522691133,0.0040796456469767,22.08382705152344,2092.373177774982,481.11029165636415,1.0,1.0,0.0,-731.2651337649013,183.03517088284255,0.9885,0.0581077890778435,0.9733333333333332,0.1129146554544009,0.6833333333333332,0.3295236844080536,0.988,0.062409530481726,0.7959999999999999,0.2291486218791003,0.5550220120289232,0.0536867507872833,0.9969231023426984,0.0172172497584537,0.3987210589920048,0.1666423581819801,0.9360653218563556,0.1006459897564443,0.1999999999999999,0.2256304299271065,349.04,368.25065354780287,53.0,20.0,20.0,10.0,5.0,0.0,5.0,0.0,100,Residual-mean target-adapted CP,HUST -> SANDIA
cross_target_adapted_cp,hust,sandia,sandia,random_forest,100,0.95,linear,20.0,20.0,0.96,0.0666666666666666,0.0579999999999999,0.0338743966363202,0.673740750937162,0.0783292685392793,0.99092907318898,0.0191141553054761,1.0,0.0,4850.365643840448,729.8179257286489,4850.365643840448,729.8179257286489,5210.112518587676,890.8546433491094,800.8224086980674,788.0599118297785,202.24779003537955,109.43556826618745,108.92927749983562,19.783396300518,-4.408489618290942,0.0063876949713827,22.693487690260884,2425.182821920223,364.90896286432513,1.0,1.5577199992593764,0.7579735949163426,-1607.1166560607371,1065.3184657552767,0.995,0.0351763235340724,1.0,0.0,0.8716666666666667,0.213009803076078,0.996,0.0281410588272579,0.924,0.1264272058689837,0.5617178771077395,0.0267316005928142,0.9992755178273514,0.005096923859951,0.496803178546368,0.1096926583723934,0.9827556913174998,0.0356008965366891,0.0759999999999999,0.123189924814319,332.0,297.447457375231,53.0,20.0,20.0,10.0,5.0,0.0,5.0,0.0,100,Linear target-adapted CP,HUST -> SANDIA
cross_target_adapted_cp,hust,sandia,sandia,random_forest,100,0.95,residual_mean,20.0,20.0,0.953,0.0869865890046659,0.0659999999999999,0.0563538603447676,0.667309886088765,0.0959021010216962,0.9872453972354576,0.0318698600443404,1.0,0.0,4739.704850377407,624.8956793822348,4739.704850377407,624.8956793822349,5253.0501815549715,1341.943681395957,785.8692667909198,772.1642287609001,204.66126312288935,101.62435867516088,102.40897075708666,13.89942988762976,-6.385622522691127,0.0040796456469756,22.083827051523425,2369.8524251887034,312.4478396911175,1.0,1.0,0.0,-731.2651337649013,183.03517088284255,1.0,0.0,0.9933333333333332,0.0666666666666666,0.85,0.2611164839335467,1.0,0.0,0.906,0.1739731780093318,0.5655175352168255,0.0,1.0,0.0,0.4864414516532801,0.1320707125384454,0.972758786942782,0.0721856880120031,0.0939999999999999,0.1739731780093318,349.04,368.25065354780287,53.0,20.0,20.0,10.0,5.0,0.0,5.0,0.0,100,Residual-mean target-adapted CP,HUST -> SANDIA
cross_target_adapted_cp,luh,hust,hust,gaussian_process,100,0.9,linear,20.0,20.0,0.9021621621621624,0.078705765646164,0.0658918918918918,0.0425878189372316,0.7721410068284408,0.0974937028618389,0.9565303202819608,0.0458095061225986,1.0,0.0,952.297,129.63775049940284,952.297,129.63775049940287,1145.4521351351352,107.20181575600375,234.02585135135135,232.05810810810812,22.17401918228381,15.9791534097023,15.942278537256158,1.585436011962256,-0.0808765337841031,-0.0458997004049209,0.1051628428824476,476.14850000000007,64.81887524970143,1.0,1.0,0.0,1091.3859235164623,57.504388508571175,0.8592307692307694,0.1421569373051468,1.0,0.0,0.8508333333333333,0.1801354864829807,0.8983333333333333,0.1026688991648282,0.9057894736842106,0.1137697809366194,0.6928969765800597,0.1172778127412972,0.9636525752481032,0.0533877517946476,0.7122572831895059,0.1321840602284011,0.962830946553055,0.0592382662152834,0.1071052631578946,0.1039493882960501,1499.96,46.21533262562287,74.0,20.0,20.0,37.0,18.0,0.0,19.0,0.0,100,Linear target-adapted CP,LUH -> HUST
cross_target_adapted_cp,luh,hust,hust,gaussian_process,100,0.9,residual_mean,20.0,20.0,0.9075675675675676,0.0726004383540624,0.0596756756756756,0.0416114449127708,0.7780850971334476,0.0899111063219484,0.9603801994273624,0.0423673876497604,1.0,0.0,957.39,125.9012194965048,957.39,125.9012194965048,1122.6002702702704,91.2762498713214,232.93305405405405,232.1236486486487,20.050527738922305,15.876333490113227,15.756935200004632,1.395234189480205,-0.0839982918124764,-0.0441814724177071,0.1131352455927455,478.695,62.95060974825238,1.0,1.0,0.0,1087.3994235164623,52.42608877172635,0.8784615384615385,0.1158008550280292,1.0,0.0,0.8466666666666667,0.1652804303326742,0.9122222222222222,0.0836339508535767,0.903157894736842,0.10438764021011,0.708384496583234,0.1013380942722765,0.9710572990325218,0.0377754185051487,0.7071521827571811,0.1224304641188364,0.9635580429014464,0.0533020096511707,0.0908771929824561,0.0816227460348837,1503.09,44.651760289709664,74.0,20.0,20.0,37.0,18.0,0.0,19.0,0.0,100,Residual-mean target-adapted CP,LUH -> HUST
cross_target_adapted_cp,luh,hust,hust,gaussian_process,100,0.95,linear,20.0,20.0,0.9467567567567567,0.0566474513943415,0.0433513513513513,0.0363488064734805,0.8296273059430057,0.0754487060154374,0.979844269133267,0.0278750735279792,1.0,0.0,1115.023,178.27857151552504,1115.023,178.27857151552513,1310.9559729729729,145.44941175956518,234.02585135135135,232.05810810810812,22.17401918228381,15.9791534097023,15.942278537256158,1.585436011962256,-0.0808765337841031,-0.0458997004049209,0.1051628428824476,557.5115000000001,89.13928575776256,1.0,1.0,0.0,1091.3859235164623,57.504388508571175,0.9146153846153848,0.1053780645540232,1.0,0.0,0.9283333333333332,0.1190473785471356,0.9383333333333332,0.0761063799556834,0.9547368421052632,0.0751878180297698,0.7413577410547388,0.0920950374537145,0.9811214728816914,0.0352166665804791,0.7719980181029125,0.0945315957631276,0.9845210876008136,0.0314990610718342,0.0645906432748537,0.0781829689905344,1499.96,46.21533262562287,74.0,20.0,20.0,37.0,18.0,0.0,19.0,0.0,100,Linear target-adapted CP,LUH -> HUST
cross_target_adapted_cp,luh,hust,hust,gaussian_process,100,0.95,residual_mean,20.0,20.0,0.9575675675675676,0.0481723583018299,0.0399999999999999,0.0276090751842813,0.8440291851807867,0.0659787486190154,0.9850303287963031,0.0219551183241221,1.0,0.0,1151.804,183.75833818503384,1151.804,183.758338185034,1289.298054054054,126.81942361065616,232.93305405405405,232.1236486486487,20.050527738922305,15.876333490113227,15.756935200004632,1.395234189480205,-0.0839982918124764,-0.0441814724177071,0.1131352455927455,575.902,91.87916909251696,1.0,1.0,0.0,1087.3994235164623,52.42608877172635,0.9353846153846156,0.0793856031934108,1.0,0.0,0.9391666666666668,0.0975679279331442,0.9533333333333333,0.0573340467507967,0.9615789473684212,0.0616218492209332,0.7596530449314375,0.073751412981996,0.9875497922955933,0.0221898248249531,0.7796052977054653,0.079698394682874,0.988296618616488,0.0238906926941158,0.0429239766081871,0.055904806439766,1503.09,44.651760289709664,74.0,20.0,20.0,37.0,18.0,0.0,19.0,0.0,100,Residual-mean target-adapted CP,LUH -> HUST
cross_target_adapted_cp,luh,matr,matr,gaussian_process,100,0.9,linear,20.0,20.0,0.8997752808988764,0.0720546725373966,0.0568988764044943,0.0438376877513064,0.8241548906685326,0.086144892802558,0.9423130311403244,0.0524312556897175,1.0,0.0,6866.880498497011,50644.10450853384,6866.880498497011,50644.10450853384,137201.86696663464,612501.8618352585,6792.113030811795,289.30855946058637,30498.879593921003,39.015853163673846,38.323803223456906,4.223839482799774,-354566.72814572044,-0.0426147208424767,1889567.588026736,3433.4402492485056,25322.05225426692,1.0,-346322222686.0714,2352806969191.535,140580329034982.31,959085386338769.2,0.9170537634408602,0.1285642847919204,0.9910098522167488,0.0238837244791278,0.7943218390804598,0.1248907322847301,0.9379545454545456,0.0899777244696872,0.8624444444444443,0.0830095468061067,0.8364838417011391,0.1122712512841086,0.9690935999158644,0.0543360541508234,0.7388076472826165,0.1002426063940403,0.9290675715914544,0.0534866817077838,0.1027424242424242,0.06539461983738,741.72,33.422329679603735,74.0,20.0,20.0,89.0,44.0,0.0,45.0,0.0,100,Linear target-adapted CP,LUH -> MATR
cross_target_adapted_cp,luh,matr,matr,gaussian_process,100,0.9,residual_mean,20.0,20.0,0.9091011235955055,0.061585255934821,0.0499999999999999,0.0367581058438101,0.8347358760360902,0.0746991779202327,0.9496119888616188,0.0437187538612005,1.0,0.0,1320.971009130671,389.0161646215845,1320.971009130671,389.0161646215845,1833.9289891233047,231.38583330450768,284.2288885484251,281.71488929603424,16.5668508942721,36.64309324762776,36.45817040279624,2.120470237473263,-0.0760314164240605,-0.0388662699268177,0.0884252447169397,660.4855045653355,194.50808231079225,1.0,1.0,0.0,382.03791469803065,78.81499636918198,0.9443655913978496,0.0927120890201176,1.0,0.0,0.7859655172413792,0.1276421330227498,0.9620454545454544,0.0632230279622326,0.8573333333333334,0.0851151813076758,0.8665344307535721,0.0821475618154983,0.9833560408641592,0.0351367315051248,0.7320571371474535,0.0985218225380684,0.9263998536247756,0.0591446023218158,0.1118737373737373,0.0762866433774522,743.51,35.13135380542603,74.0,20.0,20.0,89.0,44.0,0.0,45.0,0.0,100,Residual-mean target-adapted CP,LUH -> MATR
cross_target_adapted_cp,luh,matr,matr,gaussian_process,100,0.95,linear,20.0,20.0,0.9415730337078652,0.0598399122201299,0.0419101123595505,0.043339896781099,0.8768691839539267,0.0745095404826722,0.9697353502531584,0.0407771840935541,1.0,0.0,22578.10661058998,132507.3926755941,22578.10661058998,132507.3926755941,278385.5806793058,1229137.6335112413,6792.113030811795,289.30855946058637,30498.879593921003,39.015853163673846,38.323803223456906,4.223839482799774,-354566.72814572044,-0.0426147208424767,1889567.588026736,11289.05330529499,66253.69633779705,1.0,-346322222686.0714,2352806969191.535,140580329034982.31,959085386338769.2,0.9620430107526882,0.0852604955075171,0.9958497536945814,0.0149562351324174,0.8686666666666667,0.1176671865003158,0.9713636363636364,0.0604871422852401,0.9124444444444444,0.0784447910002105,0.8802209643991946,0.0788477129877448,0.9868094527848555,0.0331709701760892,0.8014880749796512,0.0987251793195284,0.9585219840211308,0.0466281733257298,0.0742727272727272,0.0573795885550314,741.72,33.422329679603735,74.0,20.0,20.0,89.0,44.0,0.0,45.0,0.0,100,Linear target-adapted CP,LUH -> MATR
cross_target_adapted_cp,luh,matr,matr,gaussian_process,100,0.95,residual_mean,20.0,20.0,0.9552808988764044,0.0435307305320747,0.0345730337078651,0.026753051158514,0.8939630240480716,0.0570141994481869,0.9789228722896148,0.0269072396874655,1.0,0.0,1791.3870172740667,463.3521676346079,1791.3870172740667,463.3521676346079,2254.4126329018823,400.84653606370017,284.2288885484251,281.71488929603424,16.5668508942721,36.64309324762776,36.45817040279624,2.120470237473263,-0.0760314164240605,-0.0388662699268177,0.0884252447169397,895.6935086370333,231.676083817304,1.0,1.0,0.0,382.03791469803065,78.81499636918198,0.9916666666666668,0.0265379892028679,1.0,0.0,0.8756666666666666,0.1166166318874463,0.994318181818182,0.0180940835474099,0.9171111111111112,0.0777444212582975,0.9109792230371282,0.026615276519138,0.9982739868834646,0.0068960884028534,0.8070380964644803,0.0963211030802703,0.9615712142814612,0.0479584403709243,0.0781363636363636,0.0717412129129354,743.51,35.13135380542603,74.0,20.0,20.0,89.0,44.0,0.0,45.0,0.0,100,Residual-mean target-adapted CP,LUH -> MATR
cross_target_adapted_cp,luh,sandia,sandia,gaussian_process,100,0.9,linear,20.0,20.0,0.915,0.1038403981253359,0.0769999999999999,0.0708605117199425,0.6231355564506981,0.1126444095548271,0.976512219663104,0.0397576053980648,1.0,0.0,4981.767951850157,2609.3770764396168,4981.767951850157,2609.3770764396168,5866.777525084692,2941.2390294054967,862.8801030385632,877.6797245155703,218.80071244601123,111.29178435323952,111.318400728425,15.37269987447466,-7.444413275279056,-0.0933177854009169,28.462691944388677,2490.883975925078,1304.6885382198084,1.0,-348.30454298592645,881.3552057499784,141306.63367731826,354308.4526026172,0.995,0.0351763235340724,0.9833333333333332,0.0870388279778489,0.74,0.3018089866488369,0.996,0.0281410588272579,0.8340000000000001,0.2050966758985782,0.5617178771077395,0.0267316005928142,0.9992755178273514,0.005096923859951,0.4262741741518112,0.1525332643085295,0.951491539373028,0.0878039480814846,0.1659999999999999,0.2031171230018918,320.09,284.7466034596694,74.0,20.0,20.0,10.0,5.0,0.0,5.0,0.0,100,Linear target-adapted CP,LUH -> SANDIA
cross_target_adapted_cp,luh,sandia,sandia,gaussian_process,100,0.9,residual_mean,20.0,20.0,0.928,0.0964836302648843,0.0779999999999999,0.062893207547044,0.6377550858688646,0.1063147296938896,0.9806768374485024,0.0354491678023853,1.0,0.0,4510.97381013701,1074.739630042381,4510.97381013701,1074.7396300423811,5378.979837966759,1535.3399137090485,814.672979116315,823.5771662726215,184.05131978313696,107.753193308913,109.97653915252867,14.963650269335645,-10.347295120845455,-0.0679923966601383,28.65948532866017,2255.486905068505,537.3698150211906,1.0,1.0,0.0,379.9599428126153,197.56154901384224,0.9975,0.025,0.9933333333333332,0.0666666666666666,0.7683333333333333,0.2880864924992038,0.998,0.0199999999999999,0.858,0.1870450710012391,0.5636177061622825,0.01899829054543,0.9996377589136758,0.003622410863243,0.4444593589016711,0.1446716711124254,0.9604511963135758,0.0748627582037482,0.1399999999999999,0.183126605208947,298.86,136.72445341494756,74.0,20.0,20.0,10.0,5.0,0.0,5.0,0.0,100,Residual-mean target-adapted CP,LUH -> SANDIA
cross_target_adapted_cp,luh,sandia,sandia,gaussian_process,100,0.95,linear,20.0,20.0,0.949,0.0834786611577285,0.0679999999999999,0.0479477830456205,0.6621518920528789,0.0955981270403352,0.9866236536702464,0.0259726835981423,1.0,0.0,5629.224453376079,2969.37472089285,5629.224453376079,2969.37472089285,6084.850083955234,2968.3198582583454,862.8801030385632,877.6797245155703,218.80071244601123,111.29178435323952,111.318400728425,15.37269987447466,-7.444413275279056,-0.0933177854009169,28.462691944388677,2814.6122266880393,1484.687360446425,1.0,-348.30454298592645,881.3552057499784,141306.63367731826,354308.4526026172,1.0,0.0,1.0,0.0,0.83,0.2782622038590953,1.0,0.0,0.898,0.1669573223154571,0.5655175352168255,0.0,1.0,0.0,0.4780255873470601,0.1364634021152865,0.9721263706855328,0.0549121295274074,0.1019999999999999,0.1669573223154572,320.09,284.7466034596694,74.0,20.0,20.0,10.0,5.0,0.0,5.0,0.0,100,Linear target-adapted CP,LUH -> SANDIA
cross_target_adapted_cp,luh,sandia,sandia,gaussian_process,100,0.95,residual_mean,20.0,20.0,0.969,0.064659168574983,0.0589999999999999,0.0320825954263823,0.6852225668377895,0.0758495591544403,0.9924516668908204,0.018225610251663,1.0,0.0,5074.176961407694,717.5449672658984,5074.176961407694,717.5449672658983,5463.816961407693,1007.9504562940592,814.672979116315,823.5771662726215,184.05131978313696,107.753193308913,109.97653915252867,14.963650269335645,-10.347295120845455,-0.0679923966601383,28.65948532866017,2537.088480703847,358.77248363294916,1.0,1.0,0.0,379.9599428126153,197.56154901384224,1.0,0.0,1.0,0.0,0.895,0.217957820855959,1.0,0.0,0.938,0.1293183371499661,0.5655175352168255,0.0,1.0,0.0,0.5110054330675248,0.1097917818916989,0.9843879277824142,0.0381481885191849,0.0619999999999999,0.1293183371499661,298.86,136.72445341494756,74.0,20.0,20.0,10.0,5.0,0.0,5.0,0.0,100,Residual-mean target-adapted CP,LUH -> SANDIA
cross_target_adapted_cp,matr,hust,hust,catboost,100,0.9,linear,20.0,20.0,0.8975675675675676,0.0782841837519606,0.0591891891891891,0.0509474467012043,0.7660261435582573,0.0959497604018198,0.9543203095192968,0.0468759995402611,1.0,0.0,984.7960239734064,136.76916085122724,984.7960239734064,136.7691608512272,1182.982001777239,115.2082328307201,240.99809927955383,240.4718854481734,21.153163940835164,16.38536354489977,16.34371550321235,1.5274408250582752,-0.1394762425870777,-0.0723802532566771,0.1852047264753107,492.3980119867032,68.3845804256136,1.0,-0.1516452629916614,1.1747885206648332,1574.3616674572838,684.186555543044,0.8707692307692309,0.1514498693860874,0.9991666666666668,0.0083333333333333,0.825,0.1591309874160419,0.9061111111111112,0.1098965605544526,0.8894736842105263,0.1005037815259212,0.7043816983489225,0.1259677173978997,0.9649875100002924,0.0571815462648208,0.68931044563076,0.1182238767141256,0.9586341587914126,0.0510912649450811,0.1024269005847952,0.0971227834790768,1500.02,52.701748959919165,89.0,20.0,20.0,37.0,18.0,0.0,19.0,0.0,100,Linear target-adapted CP,MATR -> HUST
cross_target_adapted_cp,matr,hust,hust,catboost,100,0.9,residual_mean,20.0,20.0,0.905945945945946,0.0701504680264601,0.0599459459459459,0.0364278049054319,0.7759568912973387,0.0883072941846642,0.9595702144283488,0.0393679125089574,1.0,0.0,1007.4603566621204,124.62862662031804,1007.4603566621204,124.62862662031796,1177.9737725583475,91.64335139629002,246.0212247555446,245.6520546957812,25.97806964570476,16.828349228621178,16.694128665309826,1.8470011239490765,-0.1950210399076996,-0.1728938841713013,0.1669583122922092,503.73017833106024,62.31431331015899,1.0,1.0,0.0,873.4001869334362,79.59570608011626,0.8492307692307693,0.1279344461865868,0.9991666666666668,0.0083333333333333,0.8741666666666668,0.1672946921727665,0.8911111111111112,0.092397100023646,0.92,0.1067098879948079,0.6828739902458798,0.1088421593964733,0.9617715948127348,0.0450128360648788,0.7299502853657874,0.1270376619767677,0.9687791664300148,0.0520692761663146,0.1109941520467835,0.0934443415659166,1497.96,45.01647734244912,89.0,20.0,20.0,37.0,18.0,0.0,19.0,0.0,100,Residual-mean target-adapted CP,MATR -> HUST
cross_target_adapted_cp,matr,hust,hust,catboost,100,0.95,linear,20.0,20.0,0.95,0.0602967626133072,0.0474864864864864,0.0368504510751528,0.8348317631340025,0.0796994616402365,0.9805161936125152,0.0303647149606204,1.0,0.0,1169.5598040298685,177.69098027591855,1169.5598040298685,177.69098027591852,1353.9406653636502,166.86144624490592,240.99809927955383,240.4718854481734,21.153163940835164,16.38536354489977,16.34371550321235,1.5274408250582752,-0.1394762425870777,-0.0723802532566771,0.1852047264753107,584.7799020149342,88.84549013795927,1.0,-0.1516452629916614,1.1747885206648332,1574.3616674572838,684.186555543044,0.9292307692307692,0.0994155414583146,1.0,0.0,0.9225,0.1351802844921402,0.9488888888888888,0.0718001132754495,0.9510526315789474,0.0853770217845096,0.7554669738298633,0.0887895349503249,0.9844103453851376,0.0312523918694394,0.767869005597281,0.1024212823836947,0.982520894388938,0.0415741704865869,0.05906432748538,0.0833671364143006,1500.02,52.701748959919165,89.0,20.0,20.0,37.0,18.0,0.0,19.0,0.0,100,Linear target-adapted CP,MATR -> HUST
cross_target_adapted_cp,matr,hust,hust,catboost,100,0.95,residual_mean,20.0,20.0,0.9527027027027029,0.0491007896680153,0.0404054054054053,0.0277340633369556,0.8371682610961366,0.0672337682571791,0.9830766803755856,0.0223365449330254,1.0,0.0,1164.2613813508144,183.57667873566623,1164.2613813508144,183.57667873566623,1337.1496103101836,133.901586183316,246.0212247555446,245.6520546957812,25.97806964570476,16.828349228621178,16.694128665309826,1.8470011239490765,-0.1950210399076996,-0.1728938841713013,0.1669583122922092,582.1306906754071,91.78833936783307,1.0,1.0,0.0,873.4001869334362,79.59570608011626,0.9130769230769232,0.1017772850061895,1.0,0.0,0.9483333333333333,0.086049994603534,0.9372222222222222,0.0735058169489146,0.9673684210526317,0.0543473650127583,0.7400657764142697,0.0921221008433126,0.9805820580191532,0.0303618227392651,0.7870379145946651,0.0721493799168977,0.990495610711942,0.0188449046579196,0.0587426900584795,0.0661438855957127,1497.96,45.01647734244912,89.0,20.0,20.0,37.0,18.0,0.0,19.0,0.0,100,Residual-mean target-adapted CP,MATR -> HUST
cross_target_adapted_cp,matr,luh,luh,catboost,100,0.9,linear,20.0,20.0,0.91,0.0656325448748515,0.052121212121212,0.0407992607912031,0.8210804999639345,0.0810122110471507,0.9538174032849616,0.043727505892153,1.0,0.0,1350.54420905113,283.3530594430148,1350.54420905113,283.35305944301473,1706.8744420808182,380.13418726234335,318.0164357974082,313.1516492627542,37.6852419092864,65.6417562523839,64.91232257218168,4.934001886826463,0.0485336641527864,0.0884014731768921,0.3290260306706254,675.272104525565,141.67652972150736,1.0,5.440764150975471,5.10960422434358,-2610.7713797665374,3093.768323932421,0.961818181818182,0.0741481945441229,0.999090909090909,0.0063956951880131,0.769090909090909,0.1722311758307442,0.9742424242424242,0.0501132645933069,0.8457575757575758,0.1153378383997585,0.8592143173662855,0.0676249709520718,0.9903720182979948,0.0229217402782578,0.6968475352661317,0.1323114739478798,0.9225633330999664,0.0756912349489253,0.1381818181818181,0.1085624721222921,477.67,55.86854249400139,89.0,20.0,20.0,66.0,33.0,0.0,33.0,0.0,100,Linear target-adapted CP,MATR -> LUH
