scenario,source,target,calibration_domain,model,n_cycles,seed,repeat,k_target,k_adapter,n_train,n_adapter,n_calibration,n_test,adapter_type,adapter_slope,adapter_intercept,confidence_level,alpha,quantile_rank,q_hat,finite_q,covered_count,coverage,coverage_gap,coverage_wilson95_lower,coverage_wilson95_upper,mean_width,median_width,winkler_mean,MAE,SMAPE,R2,n_short,coverage_short,n_mid,coverage_mid,n_long,coverage_long,n_short_life,coverage_short_life,coverage_short_life_wilson95_lower,coverage_short_life_wilson95_upper,n_long_life,coverage_long_life,coverage_long_life_wilson95_lower,coverage_long_life_wilson95_upper,short_long_coverage_gap,lifetime_split_threshold
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,8.0,10.0,,89,0,10,67,none,,,0.9,0.09999999999999998,10,1327.7368900087781,True,63,0.9402985074626866,0.040298507462686595,0.8563049895862848,0.976540648860181,2655.4737800175562,2655.4737800175562,2730.4693509498243,900.520320679471,83.99257641328283,-11.711483868856835,23,1.0,22,1.0,22,0.8181818181818182,33,1.0,0.895730002457548,0.9999999999999999,34,0.8823529411764706,0.7337915722962817,0.9532855333511766,0.11764705882352944,1517.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,8.0,10.0,,89,0,10,67,none,,,0.95,0.050000000000000044,11,inf,False,63,0.9402985074626866,0.009701492537313339,0.8563049895862848,0.976540648860181,2655.4737800175562,2655.4737800175562,2805.4649218820923,900.520320679471,83.99257641328283,-11.711483868856835,23,1.0,22,1.0,22,0.8181818181818182,33,1.0,0.895730002457548,0.9999999999999999,34,0.8823529411764706,0.7337915722962817,0.9532855333511766,0.11764705882352944,1517.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,9.0,10.0,,89,0,10,67,none,,,0.9,0.09999999999999998,10,1383.889763761546,True,65,0.9701492537313433,0.07014925373134329,0.89753444436648,0.9917753051611021,2767.7795275230924,2767.779527523092,2787.646425567943,868.1930735931368,81.74294529667546,-10.598909810769158,23,1.0,22,1.0,22,0.9090909090909091,33,1.0,0.895730002457548,0.9999999999999999,34,0.9411764705882353,0.8090639309571901,0.9837173447898773,0.05882352941176472,1489.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,9.0,10.0,,89,0,10,67,none,,,0.95,0.050000000000000044,11,inf,False,65,0.9701492537313433,0.020149253731343353,0.89753444436648,0.9917753051611021,2767.7795275230924,2767.779527523092,2807.5133236127945,868.1930735931368,81.74294529667546,-10.598909810769158,23,1.0,22,1.0,22,0.9090909090909091,33,1.0,0.895730002457548,0.9999999999999999,34,0.9411764705882353,0.8090639309571901,0.9837173447898773,0.05882352941176472,1489.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,10.0,10.0,,89,0,10,67,none,,,0.9,0.09999999999999998,10,1181.451397892698,True,56,0.835820895522388,0.06417910447761199,0.7294473706077897,0.9057738790547687,2362.902795785396,2362.902795785396,2790.657024578576,890.4494986781023,82.74012461885457,-9.915933510039524,23,1.0,22,1.0,22,0.5,33,1.0,0.895730002457548,0.9999999999999999,34,0.6764705882352942,0.508428945939082,0.808683564359745,0.32352941176470584,1517.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,10.0,10.0,,89,0,10,67,none,,,0.95,0.050000000000000044,11,inf,False,56,0.835820895522388,0.11417910447761193,0.7294473706077897,0.9057738790547687,2362.902795785396,2362.902795785396,3218.4112533717557,890.4494986781023,82.74012461885457,-9.915933510039524,23,1.0,22,1.0,22,0.5,33,1.0,0.895730002457548,0.9999999999999999,34,0.6764705882352942,0.508428945939082,0.808683564359745,0.32352941176470584,1517.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,11.0,10.0,,89,0,10,67,none,,,0.9,0.09999999999999998,10,1383.889763761546,True,65,0.9701492537313433,0.07014925373134329,0.89753444436648,0.9917753051611021,2767.7795275230924,2767.779527523092,2787.6464255679434,881.5048858586013,82.35086662099236,-10.89140506258812,23,1.0,22,1.0,22,0.9090909090909091,33,1.0,0.895730002457548,0.9999999999999999,34,0.9411764705882353,0.8090639309571901,0.9837173447898773,0.05882352941176472,1513.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,11.0,10.0,,89,0,10,67,none,,,0.95,0.050000000000000044,11,inf,False,65,0.9701492537313433,0.020149253731343353,0.89753444436648,0.9917753051611021,2767.7795275230924,2767.779527523092,2807.5133236127945,881.5048858586013,82.35086662099236,-10.89140506258812,23,1.0,22,1.0,22,0.9090909090909091,33,1.0,0.895730002457548,0.9999999999999999,34,0.9411764705882353,0.8090639309571901,0.9837173447898773,0.05882352941176472,1513.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,12.0,10.0,,89,0,10,67,none,,,0.9,0.09999999999999998,10,1269.8789101779048,True,61,0.9104477611940298,0.010447761194029792,0.8180724780033379,0.9583090493620114,2539.75782035581,2539.7578203558096,2709.0105606743364,864.1290248640437,81.53640641217062,-9.672955948725708,23,1.0,22,1.0,22,0.7272727272727273,33,1.0,0.895730002457548,0.9999999999999999,34,0.8235294117647058,0.6648626260015726,0.9165103095462768,0.17647058823529416,1453.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,12.0,10.0,,89,0,10,67,none,,,0.95,0.050000000000000044,11,inf,False,61,0.9104477611940298,0.03955223880597014,0.8180724780033379,0.9583090493620114,2539.75782035581,2539.7578203558096,2878.2633009928622,864.1290248640437,81.53640641217062,-9.672955948725708,23,1.0,22,1.0,22,0.7272727272727273,33,1.0,0.895730002457548,0.9999999999999999,34,0.8235294117647058,0.6648626260015726,0.9165103095462768,0.17647058823529416,1453.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,13.0,10.0,,89,0,10,67,none,,,0.9,0.09999999999999998,10,1383.889763761546,True,65,0.9701492537313433,0.07014925373134329,0.89753444436648,0.9917753051611021,2767.7795275230924,2767.779527523092,2787.6464255679434,883.3573856650573,82.58789870400808,-10.17133595731579,23,1.0,22,1.0,22,0.9090909090909091,33,1.0,0.895730002457548,0.9999999999999999,34,0.9411764705882353,0.8090639309571901,0.9837173447898773,0.05882352941176472,1513.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,13.0,10.0,,89,0,10,67,none,,,0.95,0.050000000000000044,11,inf,False,65,0.9701492537313433,0.020149253731343353,0.89753444436648,0.9917753051611021,2767.7795275230924,2767.779527523092,2807.5133236127945,883.3573856650573,82.58789870400808,-10.17133595731579,23,1.0,22,1.0,22,0.9090909090909091,33,1.0,0.895730002457548,0.9999999999999999,34,0.9411764705882353,0.8090639309571901,0.9837173447898773,0.05882352941176472,1513.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,14.0,10.0,,89,0,10,67,none,,,0.9,0.09999999999999998,10,1122.8758972822106,True,50,0.746268656716418,0.15373134328358207,0.6307080546049992,0.8351208618142105,2245.7517945644213,2245.7517945644213,2944.613909647984,901.7313166766677,83.32770900751179,-10.460410315606547,23,1.0,22,0.9090909090909091,22,0.3181818181818182,33,1.0,0.895730002457548,0.9999999999999999,34,0.5,0.340693256456825,0.659306743543175,0.5,1526.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,14.0,10.0,,89,0,10,67,none,,,0.95,0.050000000000000044,11,inf,False,50,0.746268656716418,0.203731343283582,0.6307080546049992,0.8351208618142105,2245.7517945644213,2245.7517945644213,3643.4760247315457,901.7313166766677,83.32770900751179,-10.460410315606547,23,1.0,22,0.9090909090909091,22,0.3181818181818182,33,1.0,0.895730002457548,0.9999999999999999,34,0.5,0.340693256456825,0.659306743543175,0.5,1526.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,15.0,10.0,,89,0,10,67,none,,,0.9,0.09999999999999998,10,1449.6650746218695,True,67,1.0,0.09999999999999998,0.9457738606086983,1.0,2899.330149243738,2899.330149243739,2899.330149243738,879.9722715476346,82.75286390380697,-11.327581665665043,23,1.0,22,1.0,22,1.0,33,1.0,0.895730002457548,0.9999999999999999,34,1.0,0.8984854458466762,1.0,0.0,1496.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,15.0,10.0,,89,0,10,67,none,,,0.95,0.050000000000000044,11,inf,False,67,1.0,0.050000000000000044,0.9457738606086983,1.0,2899.330149243738,2899.330149243739,2899.330149243738,879.9722715476346,82.75286390380697,-11.327581665665043,23,1.0,22,1.0,22,1.0,33,1.0,0.895730002457548,0.9999999999999999,34,1.0,0.8984854458466762,1.0,0.0,1496.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,16.0,10.0,,89,0,10,67,none,,,0.9,0.09999999999999998,10,1327.7368900087781,True,63,0.9402985074626866,0.040298507462686595,0.8563049895862848,0.976540648860181,2655.4737800175562,2655.4737800175562,2730.4693509498243,886.1056949444156,82.44456938591951,-10.987175185238652,23,1.0,22,1.0,22,0.8181818181818182,33,1.0,0.895730002457548,0.9999999999999999,34,0.8823529411764706,0.7337915722962817,0.9532855333511766,0.11764705882352944,1517.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,16.0,10.0,,89,0,10,67,none,,,0.95,0.050000000000000044,11,inf,False,63,0.9402985074626866,0.009701492537313339,0.8563049895862848,0.976540648860181,2655.4737800175562,2655.4737800175562,2805.4649218820923,886.1056949444156,82.44456938591951,-10.987175185238652,23,1.0,22,1.0,22,0.8181818181818182,33,1.0,0.895730002457548,0.9999999999999999,34,0.8823529411764706,0.7337915722962817,0.9532855333511766,0.11764705882352944,1517.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,17.0,10.0,,89,0,10,67,none,,,0.9,0.09999999999999998,10,1384.6685613514733,True,66,0.9850746268656716,0.08507462686567158,0.9201813768022189,0.9973604282659212,2769.337122702946,2769.3371227029465,2788.7390669627657,892.7660548175809,83.3694733085265,-11.436465599413962,23,1.0,22,1.0,22,0.9545454545454546,33,1.0,0.895730002457548,0.9999999999999999,34,0.9705882352941176,0.8508442670731409,0.9947890937237311,0.02941176470588236,1517.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,17.0,10.0,,89,0,10,67,none,,,0.95,0.050000000000000044,11,inf,False,66,0.9850746268656716,0.03507462686567164,0.9201813768022189,0.9973604282659212,2769.337122702946,2769.3371227029465,2808.141011222586,892.7660548175809,83.3694733085265,-11.436465599413962,23,1.0,22,1.0,22,0.9545454545454546,33,1.0,0.895730002457548,0.9999999999999999,34,0.9705882352941176,0.8508442670731409,0.9947890937237311,0.02941176470588236,1517.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,18.0,10.0,,89,0,10,67,none,,,0.9,0.09999999999999998,10,1449.6650746218695,True,67,1.0,0.09999999999999998,0.9457738606086983,1.0,2899.330149243738,2899.330149243739,2899.330149243738,887.725572722507,82.80359010419653,-11.058233181886555,23,1.0,22,1.0,22,1.0,33,1.0,0.895730002457548,0.9999999999999999,34,1.0,0.8984854458466762,1.0,0.0,1513.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,18.0,10.0,,89,0,10,67,none,,,0.95,0.050000000000000044,11,inf,False,67,1.0,0.050000000000000044,0.9457738606086983,1.0,2899.330149243738,2899.330149243739,2899.330149243738,887.725572722507,82.80359010419653,-11.058233181886555,23,1.0,22,1.0,22,1.0,33,1.0,0.895730002457548,0.9999999999999999,34,1.0,0.8984854458466762,1.0,0.0,1513.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,19.0,10.0,,89,0,10,67,none,,,0.9,0.09999999999999998,10,1238.179127862219,True,58,0.8656716417910447,0.0343283582089553,0.7639962773866297,0.9276890833570451,2476.358255724438,2476.358255724438,2720.4328620768124,872.8201922016035,81.51987723779357,-9.488802660593063,23,1.0,22,1.0,22,0.5909090909090909,33,1.0,0.895730002457548,0.9999999999999999,34,0.7352941176470589,0.5688285871705535,0.8539880932278826,0.2647058823529411,1489.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,19.0,10.0,,89,0,10,67,none,,,0.95,0.050000000000000044,11,inf,False,58,0.8656716417910447,0.08432835820895523,0.7639962773866297,0.9276890833570451,2476.358255724438,2476.358255724438,2964.507468429186,872.8201922016035,81.51987723779357,-9.488802660593063,23,1.0,22,1.0,22,0.5909090909090909,33,1.0,0.895730002457548,0.9999999999999999,34,0.7352941176470589,0.5688285871705535,0.8539880932278826,0.2647058823529411,1489.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,0.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1449.6650746218695,True,62,1.0,0.09999999999999998,0.9416559278986275,0.9999999999999999,2899.3301492437377,2899.330149243739,2899.3301492437377,848.6465656169935,80.1050548279809,-10.293281997826659,21,1.0,20,1.0,21,1.0,31,1.0,0.889744604539564,1.0,31,1.0,0.889744604539564,1.0,0.0,1489.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,0.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,62,1.0,0.050000000000000044,0.9416559278986275,0.9999999999999999,2899.3301492437377,2899.330149243739,2899.3301492437377,848.6465656169935,80.1050548279809,-10.293281997826659,21,1.0,20,1.0,21,1.0,31,1.0,0.889744604539564,1.0,31,1.0,0.889744604539564,1.0,0.0,1489.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,1.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1327.7368900087781,True,58,0.9354838709677419,0.03548387096774186,0.8455248427224712,0.9746270944795591,2655.473780017556,2655.4737800175562,2736.517380863717,920.9836503580125,85.54463564049983,-12.611556573377742,21,1.0,20,1.0,21,0.8095238095238095,31,1.0,0.889744604539564,1.0,31,0.8709677419354839,0.7114759374369357,0.9486571562537083,0.12903225806451613,1528.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,1.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,58,0.9354838709677419,0.014516129032258074,0.8455248427224712,0.9746270944795591,2655.473780017556,2655.4737800175562,2817.560981709877,920.9836503580125,85.54463564049983,-12.611556573377742,21,1.0,20,1.0,21,0.8095238095238095,31,1.0,0.889744604539564,1.0,31,0.8709677419354839,0.7114759374369357,0.9486571562537083,0.12903225806451613,1528.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,2.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1343.959322923322,True,59,0.9516129032258065,0.05161290322580647,0.8671196207267605,0.9834083141494193,2687.9186458466447,2687.918645846644,2748.030075190168,890.4731720025186,82.9552743989154,-11.261270433354188,21,1.0,20,1.0,21,0.8571428571428571,31,1.0,0.889744604539564,1.0,31,0.9032258064516129,0.7510006155660716,0.9665353558368024,0.09677419354838712,1517.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,2.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,59,0.9516129032258065,0.001612903225806539,0.8671196207267605,0.9834083141494193,2687.9186458466447,2687.918645846644,2808.1415045336917,890.4731720025186,82.9552743989154,-11.261270433354188,21,1.0,20,1.0,21,0.8571428571428571,31,1.0,0.889744604539564,1.0,31,0.9032258064516129,0.7510006155660716,0.9665353558368024,0.09677419354838712,1517.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,3.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1449.6650746218695,True,62,1.0,0.09999999999999998,0.9416559278986275,0.9999999999999999,2899.3301492437377,2899.330149243739,2899.3301492437377,862.536192835982,81.88028808626282,-12.281856127479399,21,1.0,20,1.0,21,1.0,31,1.0,0.889744604539564,1.0,31,1.0,0.889744604539564,1.0,0.0,1477.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,3.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,62,1.0,0.050000000000000044,0.9416559278986275,0.9999999999999999,2899.3301492437377,2899.330149243739,2899.3301492437377,862.536192835982,81.88028808626282,-12.281856127479399,21,1.0,20,1.0,21,1.0,31,1.0,0.889744604539564,1.0,31,1.0,0.889744604539564,1.0,0.0,1477.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,4.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1296.350528467503,True,57,0.9193548387096774,0.019354838709677358,0.8247142865138739,0.9650616530140073,2592.7010569350064,2592.701056935006,2724.3678215574173,890.5817775889842,82.53732712738326,-10.544806021816841,21,1.0,20,1.0,21,0.7619047619047619,31,1.0,0.889744604539564,1.0,31,0.8387096774193549,0.6736564604120674,0.9290737555663469,0.16129032258064513,1513.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,4.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,57,0.9193548387096774,0.030645161290322576,0.8247142865138739,0.9650616530140073,2592.7010569350064,2592.701056935006,2856.034586179828,890.5817775889842,82.53732712738326,-10.544806021816841,21,1.0,20,1.0,21,0.7619047619047619,31,1.0,0.889744604539564,1.0,31,0.8387096774193549,0.6736564604120674,0.9290737555663469,0.16129032258064513,1513.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,5.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1343.959322923322,True,59,0.9516129032258065,0.05161290322580647,0.8671196207267605,0.9834083141494193,2687.9186458466447,2687.918645846644,2748.030075190168,873.7642661128758,81.53535581497151,-9.943557870495939,21,1.0,20,1.0,21,0.8571428571428571,31,1.0,0.889744604539564,1.0,31,0.9032258064516129,0.7510006155660716,0.9665353558368024,0.09677419354838712,1513.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,5.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,59,0.9516129032258065,0.001612903225806539,0.8671196207267605,0.9834083141494193,2687.9186458466447,2687.918645846644,2808.141504533692,873.7642661128758,81.53535581497151,-9.943557870495939,21,1.0,20,1.0,21,0.8571428571428571,31,1.0,0.889744604539564,1.0,31,0.9032258064516129,0.7510006155660716,0.9665353558368024,0.09677419354838712,1513.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,6.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1383.889763761546,True,60,0.967741935483871,0.06774193548387097,0.8897953040501456,0.9911086285001833,2767.779527523092,2767.779527523092,2789.2485947651085,862.3122509910037,80.99351407725341,-9.395584577130483,21,1.0,20,1.0,21,0.9047619047619048,31,1.0,0.889744604539564,1.0,31,0.9354838709677419,0.7928136326370187,0.9821252164780853,0.06451612903225812,1489.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,6.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,60,0.967741935483871,0.01774193548387104,0.8897953040501456,0.9911086285001833,2767.779527523092,2767.779527523092,2810.7176620071245,862.3122509910037,80.99351407725341,-9.395584577130483,21,1.0,20,1.0,21,0.9047619047619048,31,1.0,0.889744604539564,1.0,31,0.9354838709677419,0.7928136326370187,0.9821252164780853,0.06451612903225812,1489.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,7.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1343.959322923322,True,59,0.9516129032258065,0.05161290322580647,0.8671196207267605,0.9834083141494193,2687.9186458466447,2687.918645846644,2748.030075190168,872.6868080129948,81.7747896806988,-10.18775507928733,21,1.0,20,1.0,21,0.8571428571428571,31,1.0,0.889744604539564,1.0,31,0.9032258064516129,0.7510006155660716,0.9665353558368024,0.09677419354838712,1496.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,7.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,59,0.9516129032258065,0.001612903225806539,0.8671196207267605,0.9834083141494193,2687.9186458466447,2687.918645846644,2808.1415045336917,872.6868080129948,81.7747896806988,-10.18775507928733,21,1.0,20,1.0,21,0.8571428571428571,31,1.0,0.889744604539564,1.0,31,0.9032258064516129,0.7510006155660716,0.9665353558368024,0.09677419354838712,1496.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,8.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1259.080998004912,True,55,0.8870967741935484,0.012903225806451646,0.7848025794735822,0.9442213647060003,2518.1619960098237,2518.161996009824,2725.4465331962792,876.4423468839316,82.41419785053212,-9.596778898288072,21,1.0,20,1.0,21,0.6666666666666666,31,1.0,0.889744604539564,1.0,31,0.7741935483870968,0.6018758161665794,0.886048644387375,0.22580645161290325,1489.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,8.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,55,0.8870967741935484,0.06290322580645158,0.7848025794735822,0.9442213647060003,2518.1619960098237,2518.161996009824,2932.7310703827347,876.4423468839316,82.41419785053212,-9.596778898288072,21,1.0,20,1.0,21,0.6666666666666666,31,1.0,0.889744604539564,1.0,31,0.7741935483870968,0.6018758161665794,0.886048644387375,0.22580645161290325,1489.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,9.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1259.080998004912,True,55,0.8870967741935484,0.012903225806451646,0.7848025794735822,0.9442213647060003,2518.1619960098237,2518.161996009824,2725.4465331962792,897.6518243062658,83.23784823551874,-10.656672743713065,21,1.0,20,1.0,21,0.6666666666666666,31,1.0,0.889744604539564,1.0,31,0.7741935483870968,0.6018758161665794,0.886048644387375,0.22580645161290325,1520.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,9.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,55,0.8870967741935484,0.06290322580645158,0.7848025794735822,0.9442213647060003,2518.1619960098237,2518.161996009824,2932.7310703827343,897.6518243062658,83.23784823551874,-10.656672743713065,21,1.0,20,1.0,21,0.6666666666666666,31,1.0,0.889744604539564,1.0,31,0.7741935483870968,0.6018758161665794,0.886048644387375,0.22580645161290325,1520.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,10.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1384.6685613514733,True,61,0.9838709677419355,0.08387096774193548,0.9141327973931002,0.9971471328313781,2769.3371227029456,2769.3371227029465,2790.3037398869446,874.7558256542135,82.27249586535957,-10.333294205035836,21,1.0,20,1.0,21,0.9523809523809523,31,1.0,0.889744604539564,1.0,31,0.967741935483871,0.838058948352751,0.9942827784745831,0.032258064516129004,1496.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,10.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,61,0.9838709677419355,0.03387096774193554,0.9141327973931002,0.9971471328313781,2769.3371227029456,2769.3371227029465,2811.270357070943,874.7558256542135,82.27249586535957,-10.333294205035836,21,1.0,20,1.0,21,0.9523809523809523,31,1.0,0.889744604539564,1.0,31,0.967741935483871,0.838058948352751,0.9942827784745831,0.032258064516129004,1496.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,11.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1327.7368900087781,True,58,0.9354838709677419,0.03548387096774186,0.8455248427224712,0.9746270944795591,2655.473780017556,2655.4737800175562,2736.5173808637164,874.0178681599162,81.67062782291156,-10.178053351284689,21,1.0,20,1.0,21,0.8095238095238095,31,1.0,0.889744604539564,1.0,31,0.8709677419354839,0.7114759374369357,0.9486571562537083,0.12903225806451613,1513.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,11.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,58,0.9354838709677419,0.014516129032258074,0.8455248427224712,0.9746270944795591,2655.473780017556,2655.4737800175562,2817.560981709877,874.0178681599162,81.67062782291156,-10.178053351284689,21,1.0,20,1.0,21,0.8095238095238095,31,1.0,0.889744604539564,1.0,31,0.8709677419354839,0.7114759374369357,0.9486571562537083,0.12903225806451613,1513.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,12.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1327.7368900087781,True,58,0.9354838709677419,0.03548387096774186,0.8455248427224712,0.9746270944795591,2655.473780017556,2655.4737800175562,2736.5173808637164,858.2704463552041,81.1162451114018,-9.98690356108364,21,1.0,20,1.0,21,0.8095238095238095,31,1.0,0.889744604539564,1.0,31,0.8709677419354839,0.7114759374369357,0.9486571562537083,0.12903225806451613,1496.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,12.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,58,0.9354838709677419,0.014516129032258074,0.8455248427224712,0.9746270944795591,2655.473780017556,2655.4737800175562,2817.560981709877,858.2704463552041,81.1162451114018,-9.98690356108364,21,1.0,20,1.0,21,0.8095238095238095,31,1.0,0.889744604539564,1.0,31,0.8709677419354839,0.7114759374369357,0.9486571562537083,0.12903225806451613,1496.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,13.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1449.6650746218695,True,62,1.0,0.09999999999999998,0.9416559278986275,0.9999999999999999,2899.3301492437377,2899.330149243739,2899.3301492437377,878.5818251998863,82.30231845887181,-10.332699704628407,21,1.0,20,1.0,21,1.0,31,1.0,0.889744604539564,1.0,31,1.0,0.889744604539564,1.0,0.0,1489.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,13.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,62,1.0,0.050000000000000044,0.9416559278986275,0.9999999999999999,2899.3301492437377,2899.330149243739,2899.3301492437377,878.5818251998863,82.30231845887181,-10.332699704628407,21,1.0,20,1.0,21,1.0,31,1.0,0.889744604539564,1.0,31,1.0,0.889744604539564,1.0,0.0,1489.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,14.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1449.6650746218695,True,62,1.0,0.09999999999999998,0.9416559278986275,0.9999999999999999,2899.3301492437377,2899.330149243739,2899.3301492437377,871.7860398828268,81.56106180823986,-10.507647315448503,21,1.0,20,1.0,21,1.0,31,1.0,0.889744604539564,1.0,31,1.0,0.889744604539564,1.0,0.0,1520.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,14.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,62,1.0,0.050000000000000044,0.9416559278986275,0.9999999999999999,2899.3301492437377,2899.330149243739,2899.3301492437377,871.7860398828268,81.56106180823986,-10.507647315448503,21,1.0,20,1.0,21,1.0,31,1.0,0.889744604539564,1.0,31,1.0,0.889744604539564,1.0,0.0,1520.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,15.0,15.0,,89,0,15,62,none,,,0.9,0.09999999999999998,15,1384.6685613514733,True,61,0.9838709677419355,0.08387096774193548,0.9141327973931002,0.9971471328313781,2769.3371227029456,2769.3371227029465,2790.3037398869446,904.3600849244181,83.61460196953018,-10.567757507700167,21,1.0,20,1.0,21,0.9523809523809523,31,1.0,0.889744604539564,1.0,31,0.967741935483871,0.838058948352751,0.9942827784745831,0.032258064516129004,1528.0
cross_target_calibrated_cp,matr,hust,hust,catboost,100,123,15.0,15.0,,89,0,15,62,none,,,0.95,0.050000000000000044,16,inf,False,61,0.9838709677419355,0.03387096774193554,0.9141327973931002,0.9971471328313781,2769.3371227029456,2769.3371227029465,2811.270357070943,904.3600849244181,83.61460196953018,-10.567757507700167,21,1.0,20,1.0,21,0.9523809523809523,31,1.0,0.889744604539564,1.0,31,0.967741935483871,0.838058948352751,0.9942827784745831,0.032258064516129004,1528.0
