scenario,source,target,model,n_cycles,seed,confidence_level,clip,n_train,n_calibration,n_test,discriminator_auc,cal_weight_ess,cal_weight_ess_fraction,raw_cal_weight_ess,raw_cal_weight_ess_fraction,cal_weight_sum,cal_weight_min,cal_weight_median,cal_weight_max,target_weight_median,target_weight_max,target_mass_fraction_median,target_mass_fraction_max,finite_interval_fraction,n_infinite_intervals,q_hat_median,mean_width,median_width,median_finite_width,winkler_mean,MAE,SMAPE,R2,covered_count,coverage,coverage_wilson95_lower,coverage_wilson95_upper
unweighted_source_cp,matr,hust,catboost,100,789,0.95,unweighted,89,20,77,,20.0,1.0,20.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,1.0,0,855.2457829091666,1710.491565818333,1710.4915658183331,1710.4915658183331,5917.194453958782,823.140748576232,74.5736023236598,-9.144885342560064,39,0.5064935064935064,0.39720009365287134,0.6151697969278761
importance_weighted_source_cp,matr,hust,catboost,100,789,0.95,5,89,20,77,1.0,20.000000000000004,1.0000000000000002,10.542346929927104,0.5271173464963552,4.000000000000001,0.2,0.2,0.2,5.0,5.0,0.5555555555555556,0.5555555555555556,0.0,77,inf,inf,inf,inf,inf,823.140748576232,74.5736023236598,-9.144885342560064,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,catboost,100,789,0.95,10,89,20,77,1.0,20.000000000000004,1.0000000000000002,10.542346929927104,0.5271173464963552,2.0000000000000004,0.1,0.1,0.1,10.0,10.0,0.8333333333333334,0.8333333333333334,0.0,77,inf,inf,inf,inf,inf,823.140748576232,74.5736023236598,-9.144885342560064,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,catboost,100,789,0.95,20,89,20,77,1.0,19.998762140334282,0.9999381070167142,10.542346929927104,0.5271173464963552,1.0018081810857002,0.05,0.05,0.051808181085700046,20.0,20.0,0.9522989557638217,0.9522989557638217,0.0,77,inf,inf,inf,inf,inf,823.140748576232,74.5736023236598,-9.144885342560064,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,catboost,100,789,0.95,inf,89,20,77,1.0,10.542346929927104,0.5271173464963552,10.542346929927104,0.5271173464963552,0.24280603369314493,0.000998457293481732,0.008327015478023904,0.051808181085700046,197.29842786047664,4275.179139074093,0.9987708589801397,0.9999432088722913,0.0,77,inf,inf,inf,inf,inf,823.140748576232,74.5736023236598,-9.144885342560064,77,1.0,0.9524815747175658,0.9999999999999999
unweighted_source_cp,matr,hust,random_forest,100,789,0.9,unweighted,89,20,77,,20.0,1.0,20.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,1.0,0,738.6559627865417,1477.3119255730837,1477.3119255730835,1477.3119255730835,5707.341506883961,891.3049768476958,83.48972826662472,-10.636590976119969,25,0.3246753246753247,0.23059379328779073,0.4354191610320237
importance_weighted_source_cp,matr,hust,random_forest,100,789,0.9,5,89,20,77,1.0,20.000000000000004,1.0000000000000002,10.542346929927104,0.5271173464963552,4.000000000000001,0.2,0.2,0.2,5.0,5.0,0.5555555555555556,0.5555555555555556,0.0,77,inf,inf,inf,inf,inf,891.3049768476958,83.48972826662472,-10.636590976119969,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,random_forest,100,789,0.9,10,89,20,77,1.0,20.000000000000004,1.0000000000000002,10.542346929927104,0.5271173464963552,2.0000000000000004,0.1,0.1,0.1,10.0,10.0,0.8333333333333334,0.8333333333333334,0.0,77,inf,inf,inf,inf,inf,891.3049768476958,83.48972826662472,-10.636590976119969,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,random_forest,100,789,0.9,20,89,20,77,1.0,19.998762140334282,0.9999381070167142,10.542346929927104,0.5271173464963552,1.0018081810857002,0.05,0.05,0.051808181085700046,20.0,20.0,0.9522989557638217,0.9522989557638217,0.0,77,inf,inf,inf,inf,inf,891.3049768476958,83.48972826662472,-10.636590976119969,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,random_forest,100,789,0.9,inf,89,20,77,1.0,10.542346929927104,0.5271173464963552,10.542346929927104,0.5271173464963552,0.24280603369314493,0.000998457293481732,0.008327015478023904,0.051808181085700046,197.29842786047664,4275.179139074093,0.9987708589801397,0.9999432088722913,0.0,77,inf,inf,inf,inf,inf,891.3049768476958,83.48972826662472,-10.636590976119969,77,1.0,0.9524815747175658,0.9999999999999999
unweighted_source_cp,matr,hust,random_forest,100,789,0.95,unweighted,89,20,77,,20.0,1.0,20.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,1.0,0,873.0698031130174,1746.1396062260349,1746.1396062260349,1746.1396062260349,6869.288466534431,891.3049768476958,83.48972826662472,-10.636590976119969,35,0.45454545454545453,0.3481416088677176,0.5652691570670489
importance_weighted_source_cp,matr,hust,random_forest,100,789,0.95,5,89,20,77,1.0,20.000000000000004,1.0000000000000002,10.542346929927104,0.5271173464963552,4.000000000000001,0.2,0.2,0.2,5.0,5.0,0.5555555555555556,0.5555555555555556,0.0,77,inf,inf,inf,inf,inf,891.3049768476958,83.48972826662472,-10.636590976119969,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,random_forest,100,789,0.95,10,89,20,77,1.0,20.000000000000004,1.0000000000000002,10.542346929927104,0.5271173464963552,2.0000000000000004,0.1,0.1,0.1,10.0,10.0,0.8333333333333334,0.8333333333333334,0.0,77,inf,inf,inf,inf,inf,891.3049768476958,83.48972826662472,-10.636590976119969,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,random_forest,100,789,0.95,20,89,20,77,1.0,19.998762140334282,0.9999381070167142,10.542346929927104,0.5271173464963552,1.0018081810857002,0.05,0.05,0.051808181085700046,20.0,20.0,0.9522989557638217,0.9522989557638217,0.0,77,inf,inf,inf,inf,inf,891.3049768476958,83.48972826662472,-10.636590976119969,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,random_forest,100,789,0.95,inf,89,20,77,1.0,10.542346929927104,0.5271173464963552,10.542346929927104,0.5271173464963552,0.24280603369314493,0.000998457293481732,0.008327015478023904,0.051808181085700046,197.29842786047664,4275.179139074093,0.9987708589801397,0.9999432088722913,0.0,77,inf,inf,inf,inf,inf,891.3049768476958,83.48972826662472,-10.636590976119969,77,1.0,0.9524815747175658,0.9999999999999999
unweighted_source_cp,matr,hust,catboost,100,1011,0.9,unweighted,89,20,77,,20.0,1.0,20.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,1.0,0,366.44926543179713,732.8985308635945,732.8985308635943,732.8985308635943,10727.907251548706,862.0466023480338,79.59836127145806,-10.059274067200578,2,0.025974025974025976,0.007152159807893181,0.08984582779753131
importance_weighted_source_cp,matr,hust,catboost,100,1011,0.9,5,89,20,77,0.9837914023960536,20.000000000000004,1.0000000000000002,8.277564239955407,0.4138782119977703,4.000000000000001,0.2,0.2,0.2,5.0,5.0,0.5555555555555556,0.5555555555555556,0.0,77,inf,inf,inf,inf,inf,862.0466023480338,79.59836127145806,-10.059274067200578,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,catboost,100,1011,0.9,10,89,20,77,0.9837914023960536,20.000000000000004,1.0000000000000002,8.277564239955407,0.4138782119977703,2.0000000000000004,0.1,0.1,0.1,10.0,10.0,0.8333333333333334,0.8333333333333334,0.0,77,inf,inf,inf,inf,inf,862.0466023480338,79.59836127145806,-10.059274067200578,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,catboost,100,1011,0.9,20,89,20,77,0.9837914023960536,19.722678299124652,0.9861339149562326,8.277564239955407,0.4138782119977703,1.0315529915143895,0.05,0.05,0.07802605827288714,20.0,20.0,0.9509521245563468,0.9509521245563468,0.0,77,inf,inf,inf,inf,inf,862.0466023480338,79.59836127145806,-10.059274067200578,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,catboost,100,1011,0.9,inf,89,20,77,0.9837914023960536,8.277564239955407,0.4138782119977703,8.277564239955407,0.4138782119977703,0.30413411934131535,0.0026910313408489285,0.009363892969986179,0.07802605827288714,192.8783260096656,4391.42628315542,0.9984256639079023,0.9999307484543803,0.0,77,inf,inf,inf,inf,inf,862.0466023480338,79.59836127145806,-10.059274067200578,77,1.0,0.9524815747175658,0.9999999999999999
unweighted_source_cp,matr,hust,catboost,100,1011,0.95,unweighted,89,20,77,,20.0,1.0,20.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,1.0,0,599.163344462017,1198.3266889240338,1198.326688924034,1198.326688924034,13170.962155045157,862.0466023480338,79.59836127145806,-10.059274067200578,17,0.22077922077922077,0.14266403041098702,0.3254306746168657
importance_weighted_source_cp,matr,hust,catboost,100,1011,0.95,5,89,20,77,0.9837914023960536,20.000000000000004,1.0000000000000002,8.277564239955407,0.4138782119977703,4.000000000000001,0.2,0.2,0.2,5.0,5.0,0.5555555555555556,0.5555555555555556,0.0,77,inf,inf,inf,inf,inf,862.0466023480338,79.59836127145806,-10.059274067200578,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,catboost,100,1011,0.95,10,89,20,77,0.9837914023960536,20.000000000000004,1.0000000000000002,8.277564239955407,0.4138782119977703,2.0000000000000004,0.1,0.1,0.1,10.0,10.0,0.8333333333333334,0.8333333333333334,0.0,77,inf,inf,inf,inf,inf,862.0466023480338,79.59836127145806,-10.059274067200578,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,catboost,100,1011,0.95,20,89,20,77,0.9837914023960536,19.722678299124652,0.9861339149562326,8.277564239955407,0.4138782119977703,1.0315529915143895,0.05,0.05,0.07802605827288714,20.0,20.0,0.9509521245563468,0.9509521245563468,0.0,77,inf,inf,inf,inf,inf,862.0466023480338,79.59836127145806,-10.059274067200578,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,catboost,100,1011,0.95,inf,89,20,77,0.9837914023960536,8.277564239955407,0.4138782119977703,8.277564239955407,0.4138782119977703,0.30413411934131535,0.0026910313408489285,0.009363892969986179,0.07802605827288714,192.8783260096656,4391.42628315542,0.9984256639079023,0.9999307484543803,0.0,77,inf,inf,inf,inf,inf,862.0466023480338,79.59836127145806,-10.059274067200578,77,1.0,0.9524815747175658,0.9999999999999999
unweighted_source_cp,matr,hust,random_forest,100,1011,0.9,unweighted,89,20,77,,20.0,1.0,20.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,1.0,0,325.90286113521756,651.8057222704352,651.8057222704351,651.8057222704351,9599.283738701195,746.7832656343911,66.77098981186394,-8.205339003964143,16,0.2077922077922078,0.13215077794236726,0.31120414592399026
importance_weighted_source_cp,matr,hust,random_forest,100,1011,0.9,5,89,20,77,0.9837914023960536,20.000000000000004,1.0000000000000002,8.277564239955407,0.4138782119977703,4.000000000000001,0.2,0.2,0.2,5.0,5.0,0.5555555555555556,0.5555555555555556,0.0,77,inf,inf,inf,inf,inf,746.7832656343911,66.77098981186394,-8.205339003964143,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,random_forest,100,1011,0.9,10,89,20,77,0.9837914023960536,20.000000000000004,1.0000000000000002,8.277564239955407,0.4138782119977703,2.0000000000000004,0.1,0.1,0.1,10.0,10.0,0.8333333333333334,0.8333333333333334,0.0,77,inf,inf,inf,inf,inf,746.7832656343911,66.77098981186394,-8.205339003964143,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,random_forest,100,1011,0.9,20,89,20,77,0.9837914023960536,19.722678299124652,0.9861339149562326,8.277564239955407,0.4138782119977703,1.0315529915143895,0.05,0.05,0.07802605827288714,20.0,20.0,0.9509521245563468,0.9509521245563468,0.0,77,inf,inf,inf,inf,inf,746.7832656343911,66.77098981186394,-8.205339003964143,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,random_forest,100,1011,0.9,inf,89,20,77,0.9837914023960536,8.277564239955407,0.4138782119977703,8.277564239955407,0.4138782119977703,0.30413411934131535,0.0026910313408489285,0.009363892969986179,0.07802605827288714,192.8783260096656,4391.42628315542,0.9984256639079023,0.9999307484543803,0.0,77,inf,inf,inf,inf,inf,746.7832656343911,66.77098981186394,-8.205339003964143,77,1.0,0.9524815747175658,0.9999999999999999
unweighted_source_cp,matr,hust,random_forest,100,1011,0.95,unweighted,89,20,77,,20.0,1.0,20.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,1.0,0,476.86535987366324,953.7307197473266,953.7307197473265,953.7307197473265,14278.422142143972,746.7832656343911,66.77098981186394,-8.205339003964143,22,0.2857142857142857,0.1968951815913284,0.39489842924400037
importance_weighted_source_cp,matr,hust,random_forest,100,1011,0.95,5,89,20,77,0.9837914023960536,20.000000000000004,1.0000000000000002,8.277564239955407,0.4138782119977703,4.000000000000001,0.2,0.2,0.2,5.0,5.0,0.5555555555555556,0.5555555555555556,0.0,77,inf,inf,inf,inf,inf,746.7832656343911,66.77098981186394,-8.205339003964143,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,random_forest,100,1011,0.95,10,89,20,77,0.9837914023960536,20.000000000000004,1.0000000000000002,8.277564239955407,0.4138782119977703,2.0000000000000004,0.1,0.1,0.1,10.0,10.0,0.8333333333333334,0.8333333333333334,0.0,77,inf,inf,inf,inf,inf,746.7832656343911,66.77098981186394,-8.205339003964143,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,random_forest,100,1011,0.95,20,89,20,77,0.9837914023960536,19.722678299124652,0.9861339149562326,8.277564239955407,0.4138782119977703,1.0315529915143895,0.05,0.05,0.07802605827288714,20.0,20.0,0.9509521245563468,0.9509521245563468,0.0,77,inf,inf,inf,inf,inf,746.7832656343911,66.77098981186394,-8.205339003964143,77,1.0,0.9524815747175658,0.9999999999999999
importance_weighted_source_cp,matr,hust,random_forest,100,1011,0.95,inf,89,20,77,0.9837914023960536,8.277564239955407,0.4138782119977703,8.277564239955407,0.4138782119977703,0.30413411934131535,0.0026910313408489285,0.009363892969986179,0.07802605827288714,192.8783260096656,4391.42628315542,0.9984256639079023,0.9999307484543803,0.0,77,inf,inf,inf,inf,inf,746.7832656343911,66.77098981186394,-8.205339003964143,77,1.0,0.9524815747175658,0.9999999999999999
unweighted_source_cp,hust,matr,catboost,100,42,0.9,unweighted,53,12,129,,12.0,1.0,12.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,1.0,0,743.5675084237841,1487.1350168475683,1487.1350168475683,1487.1350168475683,2829.858276578085,643.6930903872749,64.84844507567684,-2.730159630931526,78,0.6046511627906976,0.5184271757542699,0.6848226247198718
importance_weighted_source_cp,hust,matr,catboost,100,42,0.9,5,53,12,129,0.9998993254807208,11.999999999999998,0.9999999999999999,5.678767965322189,0.4732306637768491,2.4000000000000004,0.2,0.2,0.2,5.0,5.0,0.6756756756756757,0.6756756756756757,0.007751937984496124,128,743.5675084237841,inf,inf,1487.1350168475685,inf,643.6930903872749,64.84844507567684,-2.730159630931526,128,0.9922480620155039,0.9573965598582397,0.9986302794090196
importance_weighted_source_cp,hust,matr,catboost,100,42,0.9,10,53,12,129,0.9998993254807208,11.999999999999998,0.9999999999999999,5.678767965322189,0.4732306637768491,1.2000000000000002,0.1,0.1,0.1,10.0,10.0,0.8928571428571429,0.8928571428571429,0.007751937984496124,128,743.5675084237841,inf,inf,1487.1350168475685,inf,643.6930903872749,64.84844507567684,-2.730159630931526,128,0.9922480620155039,0.9573965598582397,0.9986302794090196
importance_weighted_source_cp,hust,matr,catboost,100,42,0.9,20,53,12,129,0.9998993254807208,11.999999999999998,0.9999999999999999,5.678767965322189,0.4732306637768491,0.6000000000000001,0.05,0.05,0.05,20.0,20.0,0.9708737864077669,0.9708737864077669,0.007751937984496124,128,743.5675084237841,inf,inf,1487.1350168475685,inf,643.6930903872749,64.84844507567684,-2.730159630931526,128,0.9922480620155039,0.9573965598582397,0.9986302794090196
importance_weighted_source_cp,hust,matr,catboost,100,42,0.9,inf,53,12,129,0.9998993254807208,5.678767965322189,0.4732306637768491,5.678767965322189,0.4732306637768491,0.05070335838481719,0.0003082357204514779,0.0034453892709908063,0.017144549912547602,114.67248480920344,2076.2029206636953,0.999558037401203,0.999975579400417,0.0,129,inf,inf,inf,inf,inf,643.6930903872749,64.84844507567684,-2.730159630931526,129,1.0,0.9710823800431218,0.9999999999999999
unweighted_source_cp,hust,matr,catboost,100,42,0.95,unweighted,53,12,129,,12.0,1.0,12.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.0,129,inf,inf,inf,inf,inf,643.6930903872749,64.84844507567684,-2.730159630931526,129,1.0,0.9710823800431218,0.9999999999999999
importance_weighted_source_cp,hust,matr,catboost,100,42,0.95,5,53,12,129,0.9998993254807208,11.999999999999998,0.9999999999999999,5.678767965322189,0.4732306637768491,2.4000000000000004,0.2,0.2,0.2,5.0,5.0,0.6756756756756757,0.6756756756756757,0.0,129,inf,inf,inf,inf,inf,643.6930903872749,64.84844507567684,-2.730159630931526,129,1.0,0.9710823800431218,0.9999999999999999
importance_weighted_source_cp,hust,matr,catboost,100,42,0.95,10,53,12,129,0.9998993254807208,11.999999999999998,0.9999999999999999,5.678767965322189,0.4732306637768491,1.2000000000000002,0.1,0.1,0.1,10.0,10.0,0.8928571428571429,0.8928571428571429,0.0,129,inf,inf,inf,inf,inf,643.6930903872749,64.84844507567684,-2.730159630931526,129,1.0,0.9710823800431218,0.9999999999999999
importance_weighted_source_cp,hust,matr,catboost,100,42,0.95,20,53,12,129,0.9998993254807208,11.999999999999998,0.9999999999999999,5.678767965322189,0.4732306637768491,0.6000000000000001,0.05,0.05,0.05,20.0,20.0,0.9708737864077669,0.9708737864077669,0.0,129,inf,inf,inf,inf,inf,643.6930903872749,64.84844507567684,-2.730159630931526,129,1.0,0.9710823800431218,0.9999999999999999
importance_weighted_source_cp,hust,matr,catboost,100,42,0.95,inf,53,12,129,0.9998993254807208,5.678767965322189,0.4732306637768491,5.678767965322189,0.4732306637768491,0.05070335838481719,0.0003082357204514779,0.0034453892709908063,0.017144549912547602,114.67248480920344,2076.2029206636953,0.999558037401203,0.999975579400417,0.0,129,inf,inf,inf,inf,inf,643.6930903872749,64.84844507567684,-2.730159630931526,129,1.0,0.9710823800431218,0.9999999999999999
unweighted_source_cp,hust,matr,random_forest,100,42,0.9,unweighted,53,12,129,,12.0,1.0,12.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,1.0,0,675.5863701052708,1351.1727402105416,1351.1727402105416,1351.1727402105416,2527.1591043052736,567.5754383122772,59.9674738157531,-1.9669403728562416,79,0.6124031007751938,0.5262393914856138,0.6920659497643902
importance_weighted_source_cp,hust,matr,random_forest,100,42,0.9,5,53,12,129,0.9998993254807208,11.999999999999998,0.9999999999999999,5.678767965322189,0.4732306637768491,2.4000000000000004,0.2,0.2,0.2,5.0,5.0,0.6756756756756757,0.6756756756756757,0.007751937984496124,128,675.5863701052708,inf,inf,1351.1727402105416,inf,567.5754383122772,59.9674738157531,-1.9669403728562416,128,0.9922480620155039,0.9573965598582397,0.9986302794090196
importance_weighted_source_cp,hust,matr,random_forest,100,42,0.9,10,53,12,129,0.9998993254807208,11.999999999999998,0.9999999999999999,5.678767965322189,0.4732306637768491,1.2000000000000002,0.1,0.1,0.1,10.0,10.0,0.8928571428571429,0.8928571428571429,0.007751937984496124,128,675.5863701052708,inf,inf,1351.1727402105416,inf,567.5754383122772,59.9674738157531,-1.9669403728562416,128,0.9922480620155039,0.9573965598582397,0.9986302794090196
importance_weighted_source_cp,hust,matr,random_forest,100,42,0.9,20,53,12,129,0.9998993254807208,11.999999999999998,0.9999999999999999,5.678767965322189,0.4732306637768491,0.6000000000000001,0.05,0.05,0.05,20.0,20.0,0.9708737864077669,0.9708737864077669,0.007751937984496124,128,675.5863701052708,inf,inf,1351.1727402105416,inf,567.5754383122772,59.9674738157531,-1.9669403728562416,128,0.9922480620155039,0.9573965598582397,0.9986302794090196
importance_weighted_source_cp,hust,matr,random_forest,100,42,0.9,inf,53,12,129,0.9998993254807208,5.678767965322189,0.4732306637768491,5.678767965322189,0.4732306637768491,0.05070335838481719,0.0003082357204514779,0.0034453892709908063,0.017144549912547602,114.67248480920344,2076.2029206636953,0.999558037401203,0.999975579400417,0.0,129,inf,inf,inf,inf,inf,567.5754383122772,59.9674738157531,-1.9669403728562416,129,1.0,0.9710823800431218,0.9999999999999999
unweighted_source_cp,hust,matr,random_forest,100,42,0.95,unweighted,53,12,129,,12.0,1.0,12.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.0,129,inf,inf,inf,inf,inf,567.5754383122772,59.9674738157531,-1.9669403728562416,129,1.0,0.9710823800431218,0.9999999999999999
importance_weighted_source_cp,hust,matr,random_forest,100,42,0.95,5,53,12,129,0.9998993254807208,11.999999999999998,0.9999999999999999,5.678767965322189,0.4732306637768491,2.4000000000000004,0.2,0.2,0.2,5.0,5.0,0.6756756756756757,0.6756756756756757,0.0,129,inf,inf,inf,inf,inf,567.5754383122772,59.9674738157531,-1.9669403728562416,129,1.0,0.9710823800431218,0.9999999999999999
importance_weighted_source_cp,hust,matr,random_forest,100,42,0.95,10,53,12,129,0.9998993254807208,11.999999999999998,0.9999999999999999,5.678767965322189,0.4732306637768491,1.2000000000000002,0.1,0.1,0.1,10.0,10.0,0.8928571428571429,0.8928571428571429,0.0,129,inf,inf,inf,inf,inf,567.5754383122772,59.9674738157531,-1.9669403728562416,129,1.0,0.9710823800431218,0.9999999999999999
importance_weighted_source_cp,hust,matr,random_forest,100,42,0.95,20,53,12,129,0.9998993254807208,11.999999999999998,0.9999999999999999,5.678767965322189,0.4732306637768491,0.6000000000000001,0.05,0.05,0.05,20.0,20.0,0.9708737864077669,0.9708737864077669,0.0,129,inf,inf,inf,inf,inf,567.5754383122772,59.9674738157531,-1.9669403728562416,129,1.0,0.9710823800431218,0.9999999999999999
importance_weighted_source_cp,hust,matr,random_forest,100,42,0.95,inf,53,12,129,0.9998993254807208,5.678767965322189,0.4732306637768491,5.678767965322189,0.4732306637768491,0.05070335838481719,0.0003082357204514779,0.0034453892709908063,0.017144549912547602,114.67248480920344,2076.2029206636953,0.999558037401203,0.999975579400417,0.0,129,inf,inf,inf,inf,inf,567.5754383122772,59.9674738157531,-1.9669403728562416,129,1.0,0.9710823800431218,0.9999999999999999
unweighted_source_cp,hust,matr,catboost,100,123,0.9,unweighted,53,12,129,,12.0,1.0,12.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,1.0,0,481.33028520245944,962.660570404919,962.6605704049189,962.6605704049189,5068.784633546077,633.5451797169911,64.13168260860046,-2.6452885636596646,35,0.2713178294573643,0.20203035452746634,0.3538311925845943
importance_weighted_source_cp,hust,matr,catboost,100,123,0.9,5,53,12,129,0.996979764421625,11.999999999999998,0.9999999999999999,8.639575397842258,0.7199646164868548,2.4000000000000004,0.2,0.2,0.2,5.0,5.0,0.6756756756756757,0.6756756756756757,0.015503875968992248,127,481.33028520245944,inf,inf,962.6605704049189,inf,633.5451797169911,64.13168260860046,-2.6452885636596646,127,0.9844961240310077,0.9452333688810886,0.9957379296103084
importance_weighted_source_cp,hust,matr,catboost,100,123,0.9,10,53,12,129,0.996979764421625,11.999999999999998,0.9999999999999999,8.639575397842258,0.7199646164868548,1.2000000000000002,0.1,0.1,0.1,10.0,10.0,0.8928571428571429,0.8928571428571429,0.007751937984496124,128,481.33028520245944,inf,inf,962.6605704049189,inf,633.5451797169911,64.13168260860046,-2.6452885636596646,128,0.9922480620155039,0.9573965598582397,0.9986302794090196
importance_weighted_source_cp,hust,matr,catboost,100,123,0.9,20,53,12,129,0.996979764421625,11.999999999999998,0.9999999999999999,8.639575397842258,0.7199646164868548,0.6000000000000001,0.05,0.05,0.05,20.0,20.0,0.9708737864077669,0.9708737864077669,0.007751937984496124,128,481.33028520245944,inf,inf,962.6605704049189,inf,633.5451797169911,64.13168260860046,-2.6452885636596646,128,0.9922480620155039,0.9573965598582397,0.9986302794090196
importance_weighted_source_cp,hust,matr,catboost,100,123,0.9,inf,53,12,129,0.996979764421625,8.639575397842258,0.7199646164868548,8.639575397842258,0.7199646164868548,0.09114237574885456,0.003775373383636111,0.0060669271870143916,0.020430216163016778,111.19492838246562,1418.4379357520174,0.9991810082328553,0.9999357486729358,0.007751937984496124,128,481.33028520245944,inf,inf,962.6605704049189,inf,633.5451797169911,64.13168260860046,-2.6452885636596646,128,0.9922480620155039,0.9573965598582397,0.9986302794090196
unweighted_source_cp,hust,matr,catboost,100,123,0.95,unweighted,53,12,129,,12.0,1.0,12.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.0,129,inf,inf,inf,inf,inf,633.5451797169911,64.13168260860046,-2.6452885636596646,129,1.0,0.9710823800431218,0.9999999999999999
importance_weighted_source_cp,hust,matr,catboost,100,123,0.95,5,53,12,129,0.996979764421625,11.999999999999998,0.9999999999999999,8.639575397842258,0.7199646164868548,2.4000000000000004,0.2,0.2,0.2,5.0,5.0,0.6756756756756757,0.6756756756756757,0.0,129,inf,inf,inf,inf,inf,633.5451797169911,64.13168260860046,-2.6452885636596646,129,1.0,0.9710823800431218,0.9999999999999999
importance_weighted_source_cp,hust,matr,catboost,100,123,0.95,10,53,12,129,0.996979764421625,11.999999999999998,0.9999999999999999,8.639575397842258,0.7199646164868548,1.2000000000000002,0.1,0.1,0.1,10.0,10.0,0.8928571428571429,0.8928571428571429,0.0,129,inf,inf,inf,inf,inf,633.5451797169911,64.13168260860046,-2.6452885636596646,129,1.0,0.9710823800431218,0.9999999999999999
importance_weighted_source_cp,hust,matr,catboost,100,123,0.95,20,53,12,129,0.996979764421625,11.999999999999998,0.9999999999999999,8.639575397842258,0.7199646164868548,0.6000000000000001,0.05,0.05,0.05,20.0,20.0,0.9708737864077669,0.9708737864077669,0.0,129,inf,inf,inf,inf,inf,633.5451797169911,64.13168260860046,-2.6452885636596646,129,1.0,0.9710823800431218,0.9999999999999999
importance_weighted_source_cp,hust,matr,catboost,100,123,0.95,inf,53,12,129,0.996979764421625,8.639575397842258,0.7199646164868548,8.639575397842258,0.7199646164868548,0.09114237574885456,0.003775373383636111,0.0060669271870143916,0.020430216163016778,111.19492838246562,1418.4379357520174,0.9991810082328553,0.9999357486729358,0.0,129,inf,inf,inf,inf,inf,633.5451797169911,64.13168260860046,-2.6452885636596646,129,1.0,0.9710823800431218,0.9999999999999999
unweighted_source_cp,hust,matr,random_forest,100,123,0.9,unweighted,53,12,129,,12.0,1.0,12.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,1.0,0,454.2015510734086,908.4031021468172,908.4031021468172,908.4031021468172,4856.358776992992,603.4008900096544,62.34008335398712,-2.2909099146970715,37,0.2868217054263566,0.21582902965324352,0.3701435990105418
