scenario,source,target,model,n_cycles,confidence_level,clip,n_cycles_mean,n_cycles_std,confidence_level_mean,confidence_level_std,n_train_mean,n_train_std,n_calibration_mean,n_calibration_std,n_test_mean,n_test_std,discriminator_auc_mean,discriminator_auc_std,cal_weight_ess_mean,cal_weight_ess_std,cal_weight_ess_fraction_mean,cal_weight_ess_fraction_std,raw_cal_weight_ess_mean,raw_cal_weight_ess_std,raw_cal_weight_ess_fraction_mean,raw_cal_weight_ess_fraction_std,cal_weight_sum_mean,cal_weight_sum_std,cal_weight_min_mean,cal_weight_min_std,cal_weight_median_mean,cal_weight_median_std,cal_weight_max_mean,cal_weight_max_std,target_weight_median_mean,target_weight_median_std,target_weight_max_mean,target_weight_max_std,target_mass_fraction_median_mean,target_mass_fraction_median_std,target_mass_fraction_max_mean,target_mass_fraction_max_std,finite_interval_fraction_mean,finite_interval_fraction_std,n_infinite_intervals_mean,n_infinite_intervals_std,q_hat_median_mean,q_hat_median_std,mean_width_mean,mean_width_std,median_width_mean,median_width_std,median_finite_width_mean,median_finite_width_std,winkler_mean_mean,winkler_mean_std,MAE_mean,MAE_std,SMAPE_mean,SMAPE_std,R2_mean,R2_std,covered_count_mean,covered_count_std,coverage_mean,coverage_std,coverage_wilson95_lower_mean,coverage_wilson95_lower_std,coverage_wilson95_upper_mean,coverage_wilson95_upper_std
importance_weighted_source_cp,matr,hust,random_forest,100,0.95,5,100.0,0.0,0.95,0.0,89.0,0.0,20.0,0.0,77.0,0.0,0.9936575052854122,0.008688391829413647,20.000000000000004,0.0,1.0000000000000002,0.0,11.814638213344498,2.9905829410326916,0.5907319106672249,0.1495291470516346,4.000000000000001,0.0,0.2,0.0,0.2,0.0,0.2,0.0,5.0,0.0,5.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,77.0,0.0,inf,,inf,,inf,,inf,,inf,,891.6771054879157,86.87794899705048,84.34781454124519,10.785206844999953,-10.92944121521668,1.7055223299800464,77.0,0.0,1.0,0.0,0.9524815747175659,0.0,0.9999999999999998,0.0
importance_weighted_source_cp,matr,hust,random_forest,100,0.95,inf,100.0,0.0,0.95,0.0,89.0,0.0,20.0,0.0,77.0,0.0,0.9936575052854122,0.008688391829413647,11.814638213344498,2.9905829410326916,0.5907319106672249,0.1495291470516346,11.814638213344498,2.9905829410326916,0.5907319106672249,0.1495291470516346,0.23405386312637838,0.05218564928654992,0.0015951691822330984,0.0009189740869030092,0.008646341702931375,0.0006518984735354325,0.043259118416952916,0.023633490489971185,194.46073619444763,4.203841884201612,4535.315138360236,742.8363812748902,0.9987962293089456,0.00027683670366503404,0.9999469063446458,1.5123839908022634e-05,0.0,0.0,77.0,0.0,inf,,inf,,inf,,inf,,inf,,891.6771054879157,86.87794899705048,84.34781454124519,10.785206844999953,-10.92944121521668,1.7055223299800464,77.0,0.0,1.0,0.0,0.9524815747175659,0.0,0.9999999999999998,0.0
unweighted_source_cp,hust,matr,catboost,100,0.9,unweighted,100.0,0.0,0.9,0.0,53.0,0.0,12.0,0.0,129.0,0.0,,,12.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,459.4142771238718,174.99572513117906,918.8285542477436,349.9914502623581,918.8285542477436,349.9914502623581,918.8285542477436,349.9914502623581,6332.433274576065,2519.2658943998904,670.9436156390645,33.418676436548054,66.37915269921146,1.973657875329217,-3.064543073408135,0.38438051656113575,34.8,25.143587651725436,0.2697674418604651,0.19491153218391816,0.2071220701404441,0.18000144530997617,0.345728368816444,0.1986477126791448
unweighted_source_cp,hust,matr,catboost,100,0.95,unweighted,100.0,0.0,0.95,0.0,53.0,0.0,12.0,0.0,129.0,0.0,,,12.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,129.0,0.0,inf,,inf,,inf,,inf,,inf,,670.9436156390645,33.418676436548054,66.37915269921146,1.973657875329217,-3.064543073408135,0.38438051656113575,129.0,0.0,1.0,0.0,0.9710823800431218,0.0,0.9999999999999998,0.0
unweighted_source_cp,hust,matr,random_forest,100,0.9,unweighted,100.0,0.0,0.9,0.0,53.0,0.0,12.0,0.0,129.0,0.0,,,12.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,470.55401375152326,127.9588725873347,941.1080275030465,255.9177451746694,941.1080275030465,255.9177451746694,941.1080275030465,255.9177451746694,5022.3529594574375,1487.5965189661968,610.200982768889,58.553230398971,62.6360918427866,3.6704857957604586,-2.403228691422731,0.6110953394209804,39.4,22.63404515326414,0.3054263565891473,0.1754577143663887,0.23727762110922157,0.16463768096846373,0.3848283054166333,0.17616885666733836
unweighted_source_cp,hust,matr,random_forest,100,0.95,unweighted,100.0,0.0,0.95,0.0,53.0,0.0,12.0,0.0,129.0,0.0,,,12.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,129.0,0.0,inf,,inf,,inf,,inf,,inf,,610.200982768889,58.553230398971,62.6360918427866,3.6704857957604586,-2.403228691422731,0.6110953394209804,129.0,0.0,1.0,0.0,0.9710823800431218,0.0,0.9999999999999998,0.0
unweighted_source_cp,matr,hust,catboost,100,0.9,unweighted,100.0,0.0,0.9,0.0,89.0,0.0,20.0,0.0,77.0,0.0,,,20.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,559.3064214435759,187.19479533497,1118.6128428871518,374.3895906699398,1118.6128428871518,374.38959066994,1118.6128428871518,374.38959066994,7844.776006349704,2545.5247562256354,861.0411623434178,40.41587569250853,79.4773510612705,5.318555013673753,-9.995302115770333,0.9039888761844793,14.6,12.401612798341997,0.18961038961038962,0.161059906471974,0.1284572121364334,0.12237679866830638,0.2802620181038308,0.18476433532061215
unweighted_source_cp,matr,hust,catboost,100,0.95,unweighted,100.0,0.0,0.95,0.0,89.0,0.0,20.0,0.0,77.0,0.0,,,20.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,667.2636386471806,201.54030000525125,1334.5272772943613,403.0806000105025,1334.5272772943613,403.0806000105025,1334.5272772943613,403.0806000105025,11581.59995367834,5249.232631779011,861.0411623434178,40.41587569250853,79.4773510612705,5.318555013673753,-9.995302115770333,0.9039888761844793,21.6,13.813037319865606,0.2805194805194805,0.17939009506318968,0.20191226157652792,0.14614254217189487,0.37998543679420277,0.19633922601167006
unweighted_source_cp,matr,hust,random_forest,100,0.9,unweighted,100.0,0.0,0.9,0.0,89.0,0.0,20.0,0.0,77.0,0.0,,,20.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,477.30831289912595,194.11148912197183,954.6166257982519,388.22297824394366,954.6166257982519,388.22297824394366,954.6166257982519,388.22297824394366,9661.808648930304,2850.8455930220066,891.6771054879157,86.87794899705048,84.34781454124519,10.785206844999953,-10.92944121521668,1.7055223299800464,11.4,9.343446901438462,0.14805194805194805,0.12134346625244756,0.0927934727275884,0.09060141814781066,0.23675845779589108,0.14108294409367383
unweighted_source_cp,matr,hust,random_forest,100,0.95,unweighted,100.0,0.0,0.95,0.0,89.0,0.0,20.0,0.0,77.0,0.0,,,20.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,1.0,0.0,0.0,0.0,647.513189612202,235.68943601580312,1295.026379224404,471.3788720316064,1295.026379224404,471.37887203160625,1295.026379224404,471.37887203160625,13404.2518689287,6732.726512227784,891.6771054879157,86.87794899705048,84.34781454124519,10.785206844999953,-10.92944121521668,1.7055223299800464,20.8,11.903780911962384,0.2701298701298701,0.15459455729821278,0.1914613356216306,0.12181248900914908,0.3706445378199039,0.17325121587016093
