direction,source,target,model,n_cycles,MAE_mean_raw,SMAPE_mean_raw,R2_mean_raw,MAE_std_raw,SMAPE_std_raw,R2_std_raw,MAE_mean_capnorm,SMAPE_mean_capnorm,R2_mean_capnorm,MAE_std_capnorm,SMAPE_std_capnorm,R2_std_capnorm,delta_MAE_capnorm_minus_raw,delta_SMAPE_capnorm_minus_raw,delta_R2_capnorm_minus_raw,MAE_pct_change_capnorm_vs_raw,capnorm_better_MAE,capnorm_better_R2
luh_to_matr,luh,matr,gaussian_process,100,389.0667097009773,56.48369554713513,-1.075523010444302,4.33471859880168,0.9556660635688992,0.0275146422980251,389.0667021579617,56.48369370758112,-1.0755230003802407,4.334723214696663,0.9556671858578611,0.02751464822827,-7.543015613009629e-06,-1.8395540095639262e-06,1.0064061362058396e-08,-1.938746087735679e-06,True,True
luh_to_matr,luh,matr,pls,100,935548515.5000712,199.7838643783226,-7145292086715.369,43373407.99808141,0.3177589393872662,335967860264.9565,929944559.7211796,199.89362841243505,-7081903372572.45,21122830.81180595,0.1494128589209969,180993803503.7059,-5603955.778891563,0.10976403411245883,63388714142.918945,-0.5990021560662866,True,True
luh_to_matr,luh,matr,random_forest,100,304.69343972114444,38.78395758870359,-0.0937537098705471,20.91116343916592,2.03037323491762,0.104743032234266,513.5910369682802,55.91423705284437,-1.486144089000359,45.22634361094493,3.242785320195803,0.3852083135832884,208.8975972471357,17.130279464140777,-1.3923903791298118,68.55992614685726,False,False
luh_to_matr,luh,matr,stacking,100,276.9163786659608,35.8663220987288,0.0070850456938253,10.53042428582781,1.168080245639494,0.0272182581737179,343.00733649270614,42.027829317273174,-0.3129680375839737,45.235555055652654,4.278012458624071,0.2229987820419866,66.09095782674535,6.161507218544372,-0.32005308327779897,23.866756507916666,False,False
luh_to_matr,luh,matr,xgboost,100,318.27613960680117,39.85461401698332,-0.1793687577099196,53.78064518027507,5.115761909772028,0.2605708733917786,461.0265125363373,51.406162960513015,-1.14284065142912,92.83369580047304,7.444552618459448,0.6953736364479111,142.75037292953613,11.551548943529696,-0.9634718937192004,44.85110731388478,False,False
luh_to_sandia,luh,sandia,catboost,50,502.7491830001679,59.51079938697715,0.2265224758336527,11.969987800931316,2.667337752995527,0.0248072193517168,499.4121451907443,58.8078101157512,0.2317834238029732,21.52066637245279,1.84932901550063,0.082686519379058,-3.3370378094235775,-0.7029892712259453,0.005260947969320501,-0.6637579775882925,True,True
luh_to_sandia,luh,sandia,elastic_net,50,91576220.6576124,161.63177168446722,-71447114080.99506,80721749.83648728,13.820164396497312,70182034958.61745,6876936.334239391,158.5287635118886,-2190206600.527704,5718688.946523678,11.503421975332843,2906916321.0637994,-84699284.323373,-3.103008172578626,69256907480.46735,-92.49047811226993,True,True
luh_to_sandia,luh,sandia,gaussian_process,50,619.0129037515871,77.66298125887906,-0.1102781903103588,8.798240477954696,3.166059275394765,0.0057971078031091,577.6751648301288,71.60321719390576,0.0084641257307025,29.831696555341782,1.152589566960118,0.1257575287160709,-41.33773892145837,-6.059764064973294,0.11874231604106131,-6.678009241960391,True,True
luh_to_sandia,luh,sandia,pls,50,183448293.16120487,159.7691419988288,-152199179962.33746,21762967.47999777,4.350794486348874,24104105087.683968,52592575.32310525,157.54954992973438,-39658626629.27989,76093275.5179277,4.343338422880306,66071501028.88307,-130855717.83809963,-2.2195920690944035,112540553333.05757,-71.33111765892005,True,True
luh_to_sandia,luh,sandia,random_forest,50,531.7058070777954,66.95202211098334,0.1781314352973683,22.32803578703035,3.32109468034848,0.0654982257303206,517.8181566165308,66.46651255841701,0.254751299279138,5.747602942120011,1.7325024668967233,0.0345590460942569,-13.88765046126457,-0.48550955256632733,0.07661986398176968,-2.611904981363619,True,True
luh_to_sandia,luh,sandia,stacking,50,521.7191235787125,60.01719124862102,0.1649182209007438,9.677188901295043,4.260543148212107,0.0593727060762004,524.1083497283319,59.27851751997004,0.1364356536076458,15.260734480980338,2.297908348216045,0.1206650461366894,2.3892261496193896,-0.7386737286509799,-0.028482567293097977,0.45795257287687363,False,False
luh_to_sandia,luh,sandia,xgboost,50,560.894763671875,71.33501520025747,0.1424925953482805,47.08967709115956,6.830833508289062,0.1297134859110542,531.6594642944335,68.0396294487251,0.2659088824903436,12.222684885633788,4.886266642528743,0.1271764152306974,-29.235299377441493,-3.295385751532379,0.12341628714206312,-5.212261064099401,True,True
