source,target,direction,model,seed,feature_group,pearson_log_contribution,abs_contribution_sum,mean_abs_shap_log,pearson_log,spearman_cycle,r2_cycle,smape_cycle,additivity_rmse_log
matr,sandia,matr_to_sandia,random_forest,123,spectral_entropy,-0.008489878073285256,0.020740863897032464,0.016006965768407544,0.6582419277984165,0.5296575572739062,0.054953293651927915,77.57720412125192,2.6107007145801953e-15
matr,sandia,matr_to_sandia,random_forest,123,trend_decay_timing,0.30974249369003565,0.30974249369003565,0.2825312016214452,0.6582419277984165,0.5296575572739062,0.054953293651927915,77.57720412125192,2.6107007145801953e-15
matr,sandia,matr_to_sandia,random_forest,123,variability_events,0.13063160485642364,0.14137702208275074,0.19096808353643827,0.6582419277984165,0.5296575572739062,0.054953293651927915,77.57720412125192,2.6107007145801953e-15
matr,luh,matr_to_luh,random_forest,123,capacity_level_retention,0.05195120323516961,0.06344140280397909,0.16528530323114882,0.5058036565278732,0.4159562676551361,-0.027628534376326286,63.86880835405947,2.761908056363744e-15
matr,luh,matr_to_luh,random_forest,123,curvature_acceleration,0.3391411610162648,0.3432981658030646,0.18081014379888855,0.5058036565278732,0.4159562676551361,-0.027628534376326286,63.86880835405947,2.761908056363744e-15
matr,luh,matr_to_luh,random_forest,123,spectral_entropy,0.00398894674423527,0.005281677398638077,0.015227914671348632,0.5058036565278732,0.4159562676551361,-0.027628534376326286,63.86880835405947,2.761908056363744e-15
matr,luh,matr_to_luh,random_forest,123,trend_decay_timing,0.14180559919238786,0.14327852660496204,0.2759241302594347,0.5058036565278732,0.4159562676551361,-0.027628534376326286,63.86880835405947,2.761908056363744e-15
matr,luh,matr_to_luh,random_forest,123,variability_events,-0.031083253660189495,0.04697362672030693,0.19702514444192412,0.5058036565278732,0.4159562676551361,-0.027628534376326286,63.86880835405947,2.761908056363744e-15
matr,hust,matr_to_hust,random_forest,456,capacity_level_retention,0.02176085623129928,0.027588814575759724,0.033868192781817026,-0.1898735940758058,-0.10129410914376424,-11.515280172836784,87.79840249802147,3.0314546505735058e-15
matr,hust,matr_to_hust,random_forest,456,curvature_acceleration,-0.2875194286215945,0.33634788298785856,0.31887864065640387,-0.1898735940758058,-0.10129410914376424,-11.515280172836784,87.79840249802147,3.0314546505735058e-15
matr,hust,matr_to_hust,random_forest,456,spectral_entropy,0.001013446969479893,0.004951842468328584,0.016708095811939494,-0.1898735940758058,-0.10129410914376424,-11.515280172836784,87.79840249802147,3.0314546505735058e-15
matr,hust,matr_to_hust,random_forest,456,trend_decay_timing,0.08019486501009038,0.09104243195840753,0.21900570775088382,-0.1898735940758058,-0.10129410914376424,-11.515280172836784,87.79840249802147,3.0314546505735058e-15
matr,hust,matr_to_hust,random_forest,456,variability_events,-0.0053233336650814625,0.035175083320947306,0.08047083683276755,-0.1898735940758058,-0.10129410914376424,-11.515280172836784,87.79840249802147,3.0314546505735058e-15
