source,target,direction,direction_label,pair,feature,source_slope,target_slope,delta_slope_target_minus_source,delta_slope_fdr_bh,slope_shift_significant,conditional_shift_class,log_life_offset_target_minus_source,life_ratio_target_over_source,source_shap_model,mean_abs_shap_log_cycles_mean,mean_abs_shap_log_cycles_std,relative_importance_mean,relative_importance_std,rank_mean,rank_std,top5_rate,top10_rate,source_within_MAE,source_within_SMAPE,source_within_R2,n_seed_runs,abs_mean_shift_z,spearman_source,spearman_target,spearman_abs_delta,spearman_sign_agree,transfer_stability_score,stability_class,adapted_cross_R2_mean,relative_importance_pct,source_importance_rank_in_direction,is_top10_source_shap,is_top5_source_shap,is_slope_shifted
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,accel_std,0.0532132796878479,-0.4186004055808702,-0.4718136852687181,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0023262816524064,0.0013279563198647,0.0118658521372891,0.0073962095563999,18.4,4.827007354458868,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,0.7266438601202566,0.2524597275129945,-0.5295586635385323,0.7820183910515268,False,-0.5000057745438019,relationship_unstable,-12087531070.853914,1.18658521372891,20,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,accel_max_abs,0.0153944746483592,-0.3852990508127521,-0.4006935254611114,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0018895996445369,0.0007787974045187,0.0092001818386698,0.0032187627325731,18.8,2.16794833886788,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,0.8015613844484502,0.0429047459441015,-0.5782067932351437,0.6211115391792452,False,-0.4307899772568901,relationship_unstable,-0.1011060894000451,0.92001818386698,21,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,mad_Qdis,-0.0471714898889831,-0.9502712997168372,-0.903099809827854,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0014966509977181,0.0008547427718709,0.0074228599580379,0.0044939833714623,20.8,2.2803508501982757,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,2.353045062555116,-0.1264007466294364,-0.7592748248780009,0.6328740782485645,True,0.3720592951889426,weak_or_mixed,0.2707265468482461,0.7422859958037901,22,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,poly2_b,0.0382423421845501,0.5940624160909542,0.5558200739064041,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.001205439465774,0.0014083850863677,0.0056758963713799,0.0061943605393865,24.8,6.610597552415364,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,1.8146352839059796,0.0499503782437456,0.3761705823430964,0.3262202040993507,True,0.1057602091447708,weak_or_mixed,0.0205328018901715,0.5675896371379899,23,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,exp_decay_k,-0.0419333243706314,-0.9643088242238914,-0.92237549985326,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0010420356462693,0.0006190158463723,0.0049965602398091,0.0025986431886452,23.0,4.183300132670378,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,2.724000804194441,-0.1216160261871407,-0.7265523733267848,0.6049363471396441,True,0.1795916694362702,weak_or_mixed,0.1953299818176291,0.49965602398091,24,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,std_diff,0.0631523192371853,-0.4575325279575998,-0.5206848471947852,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0009340115905573,0.0003055839869682,0.0046256896727002,0.0013655980439033,23.8,1.4832396974191324,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,0.8425142974009541,0.2611353195237503,-0.5743648876322524,0.8355002071560027,False,-0.5441272481881445,relationship_unstable,-18283320817.57522,0.46256896727002,25,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,delta_Qdis,0.0424059838070416,0.9168686855803524,0.8744627017733109,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0008375207331706,0.0004593887666121,0.0041321178816319,0.0022675662367804,25.8,2.9495762407505253,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,3.1199789861479528,0.0788295837704586,0.5727938542896848,0.4939642705192261,True,0.0174491789525814,scale_shift_fragile,0.1162140810671937,0.41321178816319,26,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,slope_first_quarter,0.0397015773123743,0.6046349499246204,0.5649333726122461,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0008072535250088,0.0003409239568292,0.0040287274035764,0.001616770631496,26.0,3.674234614174767,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,2.323300003541405,0.0461120860208052,0.2790664182300182,0.232954332209213,True,0.0407281440347763,weak_or_mixed,0.0028501553352968,0.40287274035764,27,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,slope_linear,0.0416131893352301,0.9683225399761752,0.926709350640945,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0006730326922485,0.0003868781884149,0.0032181411333486,0.0016084539141697,27.0,2.4494897427831783,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,2.7600353813535956,0.1216160261871407,0.7295778739890617,0.607961847801921,True,0.141429113117827,weak_or_mixed,0.1797076721109134,0.32181411333486,28,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,mean_diff,0.0424059838070388,0.9168686855803484,0.8744627017733094,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0006451036203055,0.0003845359942311,0.0031348812402539,0.0018155784451207,28.2,3.3466401061363023,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,3.1199789861479643,0.0788295837704586,0.5727938542896848,0.4939642705192261,True,0.0839337834186128,scale_shift_fragile,0.1494563833002102,0.31348812402539,29,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,retention_ratio,0.0424079828473876,0.9214817976330976,0.8790738147857099,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.000584612810368,0.0003242400319236,0.0028565653249409,0.0015841387707447,28.6,1.949358868961793,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,3.125093159252802,0.077567679477985,0.5804298250142643,0.5028621455362793,True,0.0458929027170137,scale_shift_fragile,0.1330439746865368,0.28565653249409,30,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,cycle_to_99pct,0.0362555519712582,0.8034680519202432,0.7672124999489849,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0004180070544683,0.0002693134155347,0.0020481973858437,0.0012218937505989,29.2,2.489979919597747,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,5.3275820321341865,0.102408705298702,0.4934887479067962,0.3910800426080942,True,-0.4455400213040471,scale_shift_fragile,-0.0917344297605771,0.20481973858437003,31,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,cycle_to_98pct,0.0651775584299966,0.978605140839634,0.9134275824096374,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0,0.0,0.0,0.0,33.8,0.4472135954999586,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,3.0644580262941856,0.1961174240996737,0.4530278758953899,0.2569104517957162,True,0.7063323686186214,scale_shift_fragile,0.3972281492303037,0.0,32,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,cycle_to_95pct,0.0,0.7844825532700408,0.7844825532700408,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0,0.0,0.0,0.0,32.4,0.5477225575051664,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,2.3777057310583576,,0.4519005635004873,,False,,relationship_unstable,-0.1040054609700398,0.0,33,False,False,True
hust,sandia,hust_to_sandia,HUST -> Sandia,hust_vs_sandia,n_capacity_jumps,0.0,-0.3576324093012855,-0.3576324093012855,0.0049111656796186,True,slope_shifted,-1.3980385319726762,0.2470811306855769,random_forest,0.0,0.0,0.0,0.0,32.8,0.8366600265340757,0.0,0.0,177.97215881381192,12.156647262692422,0.3397522395445834,5,0.5038419595496926,,-0.324449586736536,,False,,relationship_unstable,-0.0842432808490827,0.0,34,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,slope_last_quarter,0.6757956472286377,0.0221257857566851,-0.6536698614719525,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0729612892040576,0.0262150584339282,0.0758673978398692,0.027550043595605,3.4,3.781534080237808,0.8,1.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.1267126210088756,0.886552282708764,-0.039473943648939,0.9260262263577028,False,-0.2715874333019851,relationship_unstable,-0.0653985045386513,7.58673978398692,1,True,True,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,slope_linear,0.7779789919226572,0.0416131893352301,-0.736365802587427,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0611019290361506,0.0296474393582391,0.0632413824778464,0.0300800550304317,5.0,5.787918451395113,0.8,0.8,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.777117341348478,0.9310597606616028,0.1216160261871407,0.8094437344744619,True,0.4238423623347123,weak_or_mixed,-0.1081489544948535,6.32413824778464,2,True,True,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,poly2_b,0.7319625870616735,0.0382423421845501,-0.6937202448771234,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.056116396900343,0.0147046035097353,0.0577425278912896,0.0121196020923746,5.2,3.3466401061363023,0.8,0.8,104.20340555098568,16.719243442760988,0.7702615078390631,5,2.5572791379906477,0.858932858423337,0.0499503782437456,0.8089824801795913,True,0.330655427830796,weak_or_mixed,-7.568071807399959,5.77425278912896,3,True,True,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,mad_Qdis,-0.7539096446846002,-0.0471714898889831,0.706738154795617,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0549872468109317,0.0175391400041357,0.0563018964185058,0.0133395506182088,5.0,2.9154759474226504,0.6,1.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.5106125873638117,-0.9215476349682634,-0.1264007466294364,0.7951468883388271,True,0.4160590195817666,weak_or_mixed,-0.0562336852548601,5.6301896418505795,4,True,True,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,cycle_to_95pct,0.7784530530466507,0.0,-0.7784530530466507,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.050653311649491,0.0231960350708322,0.053465269285634,0.0260507102588167,7.8,5.357238094391549,0.4,0.8,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.2468037663166378,0.8901398156987894,,,False,,relationship_unstable,-0.0563571200200619,5.346526928563399,5,True,True,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,retention_ratio,0.7899587437776754,0.0424079828473876,-0.7475507609302877,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0494300735965193,0.013550682756358,0.0515174307516525,0.0144603430788932,6.2,3.5637059362410923,0.2,0.8,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.931390658866338,0.9238853607742537,0.077567679477985,0.8463176812962685,True,0.4200942646350736,weak_or_mixed,-0.4896057796954444,5.15174307516525,6,True,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,exp_decay_k,-0.7727761378623049,-0.0419333243706314,0.7308428134916735,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0442840420721366,0.0160745713324424,0.0461666369274473,0.0171837611753405,9.8,5.495452665613635,0.2,0.4,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.68550153246269,-0.9303141067407266,-0.1216160261871407,0.8086980805535858,True,0.4216515234943868,weak_or_mixed,-0.0722488333597129,4.61666369274473,7,True,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,Qdis_N,0.7879275140017642,0.0424315775707321,-0.7454959364310321,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0417738357925887,0.0150286018174602,0.0430971310051652,0.0141307129040248,9.6,5.319774431308154,0.2,0.6,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.90906204495569,0.925875450630646,0.1043568560202886,0.8215185946103574,True,0.4251082502523905,weak_or_mixed,-0.364824433332759,4.30971310051652,8,True,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,range_Qdis,-0.789996568428982,-0.001991538828119,0.7880050296008629,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0413761130235578,0.0176342036825453,0.0424713404895301,0.0160034257846627,11.0,6.2048368229954285,0.0,0.6,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.6530834811113286,-0.9238853607742537,0.130988294526033,1.0548736553002869,False,-0.1150204900402296,relationship_unstable,-0.0837660994953727,4.24713404895301,9,True,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,poly2_a,-0.451903255789135,0.0419700537095983,0.4938733094987334,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0395535762437467,0.0157992338178863,0.0404992587210163,0.0135335141236274,10.6,4.159326868617084,0.0,0.6,104.20340555098568,16.719243442760988,0.7702615078390631,5,0.3052654514798559,-0.4442434761706538,0.146499201454354,0.5907426776250079,False,-0.3276718943537412,relationship_unstable,-0.5454865863806868,4.04992587210163,10,True,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,max_drop,-0.7965596830008511,0.0204208490932998,0.8169805320941509,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0371844305363977,0.0191299451913289,0.0389556690618983,0.0207842398162231,12.4,7.021395872616783,0.2,0.4,104.20340555098568,16.719243442760988,0.7702615078390631,5,0.2276809167707683,-0.8477127821950178,0.048110101150555,0.8958228833455728,False,0.1679865859106879,relationship_unstable,-0.4154387187723437,3.89556690618983,11,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,delta_Qdis,0.789996568428982,0.0424059838070416,-0.7475905846219404,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0355900324837071,0.0142992572598662,0.0368356109076662,0.0143511273353033,11.8,7.049822692805827,0.2,0.6,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.9287925110894848,0.9238853607742537,0.0788295837704586,0.845055777003795,True,0.4210952669611494,weak_or_mixed,-0.4425588802289266,3.6835610907666196,12,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,sample_entropy,-0.0225040941127471,0.0476836935833934,0.0701877876961405,0.3802150537634409,False,slope_stable,1.2909351275135368,3.6361852632766873,catboost,0.0353329276982107,0.0168127124638539,0.0363879061796396,0.0163855514935886,13.4,7.231873892705818,0.2,0.4,104.20340555098568,16.719243442760988,0.7702615078390631,5,3.612623431374343,0.035126051635988,0.2455455435771497,0.2104194919411616,True,-0.1471032606767322,scale_shift_fragile,-3606.611315615953,3.6387906179639598,13,False,False,False
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,mean_diff,0.7899965684289793,0.0424059838070388,-0.7475905846219404,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.034659361177001,0.0094591312842102,0.0362045383128539,0.010694907969179,11.2,4.711687595755898,0.2,0.4,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.928792511089415,0.9238853607742537,0.0788295837704586,0.845055777003795,True,0.4210952669611318,weak_or_mixed,-0.4403909749576789,3.62045383128539,14,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,variance_Qdis,-0.6652176079475786,-0.0420390683773409,0.6231785395702376,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0325384944998704,0.009502009322644,0.0336474885506296,0.0088876950205092,12.8,4.08656334834051,0.0,0.2,104.20340555098568,16.719243442760988,0.7702615078390631,5,0.8033208124403617,-0.9306869337011646,-0.1350500489674323,0.7956368847337323,True,0.3052512838097433,stable_candidate,-0.0582328264830376,3.36474885506296,15,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,kurtosis_Qdis,0.2956619774850054,0.0366513983218468,-0.2590105791631585,0.0174358974358974,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0273381356596875,0.0100205329147628,0.0288424363888598,0.0114716464845072,15.4,4.39317652729776,0.0,0.2,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.2929044901748787,0.2880541707579354,0.2963503361855911,0.0082961654276556,True,0.3019162437599403,weak_or_mixed,-119353795.5203498,2.8842436388859802,16,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,cycle_to_98pct,0.7262838751736812,0.0651775584299966,-0.6611063167436846,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0283945072316684,0.0267262275303848,0.0283872452501489,0.0249242384236441,18.6,11.84483009586883,0.2,0.4,104.20340555098568,16.719243442760988,0.7702615078390631,5,9.122638033120165,0.8601813588001495,0.1961174240996737,0.6640639347004758,True,-0.4951844678212646,scale_shift_fragile,-14.688123770847575,2.83872452501489,17,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,cycle_to_99pct,0.7113884503850687,0.0362555519712582,-0.6751328984138104,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0209823397904769,0.009661097931895,0.0222696219504619,0.0104579525990926,18.6,6.767569726275452,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,7.842963833545274,0.8201441323740399,0.102408705298702,0.7177354270753379,True,-0.3553822613860397,scale_shift_fragile,-353647219774.6602,2.22696219504619,18,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,spectral_entropy,0.2532557678956669,-0.0244546050895212,-0.2777103729851882,0.0174358974358974,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0202294950199773,0.0070087869258654,0.0212310205097775,0.007762099092585,19.0,4.898979485566356,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,0.0537911104021255,0.2341554839637913,-0.0710741303062981,0.3052296142700895,False,-0.1606834736953635,relationship_unstable,-0.7750062151478082,2.1231020509777503,19,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,knee_cycle,-0.1297430988085573,-0.0044156470507734,0.1253274517577839,0.1964444444444444,False,slope_stable,1.2909351275135368,3.6361852632766873,catboost,0.0192046390125326,0.0096309347854739,0.0201750954838518,0.0105720494491664,21.4,5.594640292279746,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,0.2215368167826858,-0.134676578013749,-0.0850996023275905,0.0495769756861584,True,0.4419809896395179,weak_or_mixed,-0.0850977470256751,2.01750954838518,20,False,False,False
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,skewness_Qdis,0.3820363598117077,-0.0355956837841764,-0.4176320435958842,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0164267010900048,0.0040720273414004,0.0172192068543897,0.0048921010504023,22.2,2.1679483388678804,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.3173803497550414,0.2619814745381097,0.0195069371878206,0.242474537350289,True,0.1811556788615993,weak_or_mixed,-0.8746591736479501,1.72192068543897,21,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,accel_mean,-0.0888614746023256,-0.0331916247919166,0.0556698498104089,0.7295833333333334,False,slope_stable,1.2909351275135368,3.6361852632766873,catboost,0.0164901190144017,0.0074987266098988,0.0170539209345641,0.007720306823148,23.0,7.905694150420948,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.0928323901722432,-0.426433431506483,-0.1700941827563339,0.2563392487501491,True,0.2079055170990889,weak_or_mixed,-0.0759276856893321,1.70539209345641,22,False,False,False
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,slope_ratio,-0.3750090513062189,-0.0479199406795903,0.3270891106266285,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0147993669337482,0.004220632789,0.0152314784972544,0.0035220262194949,23.6,5.5497747702046425,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.136196874886621,-0.2152773404399871,-0.3576578530615989,0.1423805126216117,True,0.258380212456201,weak_or_mixed,-387.40424258025814,1.52314784972544,23,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,slope_first_quarter,0.7572201211244952,0.0397015773123743,-0.7175185438121209,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0144312918666117,0.0038855345771437,0.0151756900973283,0.0047008281638271,24.2,3.492849839314596,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,2.6287813708305294,0.8371023284290365,0.0461120860208052,0.7909902424082313,True,0.3612531030832692,weak_or_mixed,-27.289984623787237,1.51756900973283,24,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,fft_top3_energy_ratio,-0.2689121754990168,0.0209005871469319,0.2898127626459488,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0139541778196526,0.0057162445502181,0.0148465475897748,0.0064365904097251,24.8,4.868264577855234,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,0.4230563191965402,-0.2626011734047838,0.0380674461562861,0.30066861956107,False,-0.213792757660016,relationship_unstable,-1.7701250252279908,1.48465475897748,25,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,Qdis_cycle10,0.7475714241752294,0.0432130913526162,-0.7043583328226131,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0138394061545706,0.0110058917694411,0.014687426997016,0.0120224304900377,23.8,7.328028384224504,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,2.491206277207383,0.8274390566706548,0.0717445169616746,0.75569453970898,True,0.3918782117379675,weak_or_mixed,-95.34540345744269,1.4687426997016,26,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,linearity_r2,-0.1705790741377525,-0.0482802562094597,0.1222988179282928,0.1052380952380952,False,slope_stable,1.2909351275135368,3.6361852632766873,catboost,0.0138032139919027,0.0029680760185443,0.0143262495230967,0.0028969328281005,24.4,2.7018512172212588,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.4079857548818642,-0.2241748054688204,-0.3973815486017567,0.1732067431329362,True,0.2021987652012522,weak_or_mixed,-8414.10649690332,1.4326249523096701,27,False,False,False
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,autocorr_lag1,-0.1194113199704664,0.039637356138888,0.1590486761093544,0.0839506172839506,False,slope_stable,1.2909351275135368,3.6361852632766873,catboost,0.013366604410695,0.0064369038235279,0.0141012044624938,0.0076173026576297,25.2,5.215361924162119,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,6.488072991505235,-0.1108354094956417,0.1545175516461132,0.265352961141755,False,-0.8826764805708776,scale_shift_fragile,-397994445957.9093,1.41012044624938,28,False,False,False
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,std_diff,-0.6001422492479023,0.0631523192371853,0.6632945684850876,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0117691676293136,0.0048633427820213,0.0123669234060858,0.0054149733151792,26.0,3.6742346141747673,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.1864726033956,-0.6855985510326347,0.2611353195237503,0.946733870556385,False,-0.2165970087342921,relationship_unstable,-0.4018071939323795,1.2366923406085801,29,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,accel_max_abs,-0.5535434002517203,0.0153944746483592,0.5689378749000796,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0119816662629367,0.0063027444846455,0.012245729458231,0.0056783850431735,26.0,5.477225575051661,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,5.375675893114188,-0.600241329900985,0.0429047459441015,0.6431460758450865,False,-0.7887099162975533,scale_shift_fragile,-0.0962180978405046,1.2245729458231,30,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,accel_std,-0.5803109105922457,0.0532132796878479,0.6335241902800937,0.0047065337763012,True,slope_shifted,1.2909351275135368,3.6361852632766873,catboost,0.0104263009714322,0.008505404277826,0.0109079363644133,0.0090456294152405,27.2,6.418722614352484,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,7.636168914232008,-0.6255230283804217,0.2524597275129945,0.8779827558934163,False,-0.8203546531688155,scale_shift_fragile,-0.0667075135519948,1.09079363644133,31,False,False,True
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,poly2_c,-0.0192036317981924,-0.0368318877331578,-0.0176282559349653,0.9890909090909092,False,slope_stable,1.2909351275135368,3.6361852632766873,catboost,0.0080647694852312,0.0033099614008431,0.0085307814116067,0.0038218277762649,29.4,2.073644135332772,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.4954810885633132,-0.4658120196522139,0.0132894295801123,0.4791014492323263,False,-0.4638728879006601,relationship_unstable,-0.0616498273131128,0.8530781411606699,32,False,False,False
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,n_capacity_jumps,0.0,0.0,-0.0,1.0,False,slope_stable,1.2909351275135368,3.6361852632766873,catboost,0.0,0.0,0.0,0.0,33.4,0.547722557505166,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,0.0,,,,False,,relationship_unstable,-0.0838699249758484,0.0,33,False,False,False
luh,hust,luh_to_hust,Luh/KIT -> HUST,hust_vs_luh,pos_neg_diff_ratio,0.0,0.0306046365730053,0.0306046365730053,0.1172413793103448,False,slope_stable,1.2909351275135368,3.6361852632766873,catboost,0.0,0.0,0.0,0.0,33.6,0.547722557505166,0.0,0.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,4.093282903677623,,0.109797044929618,,False,,scale_shift_fragile,-0.0953069524676232,0.0,34,False,False,False
luh,matr,luh_to_matr,Luh/KIT -> MATR,matr_vs_luh,slope_last_quarter,0.6757956472286377,0.2312204193003449,-0.4445752279282928,0.0266666666666666,True,slope_shifted,0.5560695220745391,1.7438050257486346,catboost,0.0729612892040576,0.0262150584339282,0.0758673978398692,0.027550043595605,3.4,3.781534080237808,0.8,1.0,104.20340555098568,16.719243442760988,0.7702615078390631,5,1.310322373869644,0.886552282708764,0.473574167898204,0.4129781148105599,True,0.5500692094526272,weak_or_mixed,0.046337024955078,7.58673978398692,1,True,True,True
