experiment,feature,n_cycles,source,target,seed,repeat,k_target,residual_shift,MAE,SMAPE,R2
within_univariate,slope_linear,100,hust,hust,123,,0,,237.59800446363525,15.893582946366683,-0.14468595143837537
within_univariate,variance_Qdis,100,hust,hust,123,,0,,219.93977920301344,14.731260290629939,-0.04065024448690613
within_univariate,range_Qdis,100,hust,hust,123,,0,,220.01469224281323,14.736435360518696,-0.040773589581321046
within_univariate,max_drop,100,hust,hust,123,,0,,221.49868042306915,14.839339098858458,-0.041021123008128324
within_univariate,std_diff,100,hust,hust,123,,0,,248.24917398116966,16.64027881364793,-0.09080342092192284
within_univariate,skewness_Qdis,100,hust,hust,123,,0,,236.4644312825075,15.81468551536093,-0.11785345432244099
within_univariate,slope_ratio,100,hust,hust,123,,0,,211.07588869666714,14.142972863308467,0.00411588963211329
within_univariate,Qdis_cycle10,100,hust,hust,123,,0,,219.69059132228804,14.69661619488659,-0.04459122741858512
within_univariate,mean_diff,100,hust,hust,123,,0,,232.7697088998502,15.568411402117308,-0.12542824730496394
within_univariate,poly2_a,100,hust,hust,123,,0,,211.11844555175227,14.134885165603924,-0.020351965696791652
within_univariate,poly2_b,100,hust,hust,123,,0,,232.63486357243764,15.563507694453799,-0.11009887307875621
within_univariate,poly2_c,100,hust,hust,123,,0,,230.84703060982466,15.445753726204462,-0.09740792281666177
within_univariate,exp_decay_k,100,hust,hust,123,,0,,237.51326676530425,15.88757818366151,-0.14519822376401104
within_univariate,cycle_to_99pct,100,hust,hust,123,,0,,220.01761718688613,14.73662073319473,-0.04087837703446984
within_univariate,cycle_to_98pct,100,hust,hust,123,,0,,220.00000000000009,14.736182484039487,-0.021261735603981258
within_univariate,cycle_to_95pct,100,hust,hust,123,,0,,220.0,14.735421935676307,-0.04074744231791483
within_univariate,slope_first_quarter,100,hust,hust,123,,0,,228.928005869407,15.311797877747157,-0.09491546861268474
within_univariate,slope_last_quarter,100,hust,hust,123,,0,,220.00412995184047,14.73571882352319,-0.040758971648622744
within_univariate,autocorr_lag1,100,hust,hust,123,,0,,208.06120728536052,13.941345283984788,-0.021102005751341357
within_univariate,knee_cycle,100,hust,hust,123,,0,,219.9939894831206,14.735008762093749,-0.04072457116710426
within_univariate,n_capacity_jumps,100,hust,hust,123,,0,,220.0,14.735421935676307,-0.04074744231791483
within_univariate,accel_mean,100,hust,hust,123,,0,,215.82161766761806,14.45314164809997,0.016488542398264472
within_univariate,accel_std,100,hust,hust,123,,0,,254.13040854478177,17.108401756615528,-0.1453521232195596
within_univariate,accel_max_abs,100,hust,hust,123,,0,,220.03596859051706,14.737904724627713,-0.04086447641442836
within_univariate,linearity_r2,100,hust,hust,123,,0,,218.8016288155233,14.65312781399847,-0.0855183372809254
within_univariate,kurtosis_Qdis,100,hust,hust,123,,0,,247.4615561325892,16.550321368371634,-0.18019461846569396
within_univariate,fft_top3_energy_ratio,100,hust,hust,123,,0,,217.0785552568965,14.535780821761326,-0.02333062335384284
within_univariate,spectral_entropy,100,hust,hust,123,,0,,214.13551307383182,14.335685399324195,-0.008061942428293278
within_univariate,sample_entropy,100,hust,hust,123,,0,,218.84287437552894,14.661591144332412,-0.04134198552753299
within_univariate,pos_neg_diff_ratio,100,hust,hust,123,,0,,244.80552529168247,16.411584633372204,-0.19261047430872624
within_univariate,mad_Qdis,100,hust,hust,123,,0,,247.7324905516576,16.609793256455628,-0.30964448363416275
within_univariate,Qdis_N,100,hust,hust,456,,0,,253.0429295707021,16.525742939739487,-0.151697624468756
within_univariate,delta_Qdis,100,hust,hust,456,,0,,252.36897124243941,16.48299991648109,-0.1443073343618939
within_univariate,retention_ratio,100,hust,hust,456,,0,,252.3741778151054,16.483350348208557,-0.14430736566520563
within_univariate,slope_linear,100,hust,hust,456,,0,,256.3906065436133,16.74415426365593,-0.18106303010185543
within_univariate,variance_Qdis,100,hust,hust,456,,0,,245.46078412790038,16.022902351969957,-0.08623415727839645
within_univariate,range_Qdis,100,hust,hust,456,,0,,245.586944188831,16.031497111673946,-0.08704196455700597
within_univariate,max_drop,100,hust,hust,456,,0,,245.56228314388872,16.029814110879006,-0.08693081741579722
within_univariate,std_diff,100,hust,hust,456,,0,,274.41865222181053,17.912988680644773,-0.33291086691452865
within_univariate,skewness_Qdis,100,hust,hust,456,,0,,248.43915541009815,16.225160758946977,-0.10435014218498373
within_univariate,slope_ratio,100,hust,hust,456,,0,,245.91761232319925,15.991554282691892,-0.09380137197543692
within_univariate,Qdis_cycle10,100,hust,hust,456,,0,,248.50273866540374,16.228134222696454,-0.12051324345492587
within_univariate,mean_diff,100,hust,hust,456,,0,,252.36897124244183,16.48299991648125,-0.14430733436192877
within_univariate,poly2_a,100,hust,hust,456,,0,,245.09559072502657,16.00062348439569,-0.08251940487446219
within_univariate,poly2_b,100,hust,hust,456,,0,,252.609206919062,16.49805247632402,-0.14478912102189523
within_univariate,poly2_c,100,hust,hust,456,,0,,249.93646166790094,16.323061001107153,-0.11763969282877018
within_univariate,exp_decay_k,100,hust,hust,456,,0,,256.2448638257202,16.734627692149616,-0.18011244048164943
within_univariate,cycle_to_99pct,100,hust,hust,456,,0,,245.58697722138513,16.031477041257165,-0.08712216696362174
