source,target,direction,feature,n_cycles,abs_mean_shift_z,abs_mean_shift_z_raw_table,spearman_source,spearman_target,spearman_abs_delta,spearman_sign_agree,within_R2_mean,within_MAE_mean,raw_cross_R2_mean,raw_cross_MAE_mean,adapted_cross_R2_mean,adapted_cross_MAE_mean,adapted_cross_SMAPE_mean,adapted_residual_shift_mean,n_within_runs,n_cross_raw_runs,n_cross_adapted_runs,transfer_stability_score,stability_class
luh,hust,luh_to_hust,poly2_c,100,1.4954810885633132,1.3581280820684594,-0.46581201965221397,0.013289429580112333,0.4791014492323263,False,-0.13520842843082156,310.2421574067994,-15.712523503876472,1086.5181612786996,-0.061649827313112845,231.65898118652888,15.813985444951852,1093.9770221985757,5,5,100,-0.4638728879006601,relationship_unstable
luh,hust,luh_to_hust,cycle_to_98pct,100,9.122638033120165,9.122638033120165,0.8601813588001495,0.19611742409967373,0.6640639347004758,True,0.08684749952897335,243.43844132100088,-61996.677334023945,67655.5383970649,-14.688123770847575,721.4323684381625,36.195336567466555,-67569.43724826741,5,5,100,-0.4951844678212646,scale_shift_fragile
luh,hust,luh_to_hust,accel_max_abs,100,5.375675893114188,2.1689227950199657,-0.600241329900985,0.04290474594410154,0.6431460758450865,False,0.28286312162498994,227.83308565226372,-28.951455648884924,1474.6640458910465,-0.09621809784050467,235.36066202233152,16.07192601066535,1480.1941745173785,5,5,100,-0.7887099162975533,scale_shift_fragile
luh,hust,luh_to_hust,accel_std,100,7.636168914232008,5.715287589178647,-0.6255230283804217,0.25245972751299456,0.8779827558934163,False,0.36863672477789267,213.4987551904775,-29.491295044003643,1488.5584415584415,-0.06670751355199486,231.52199122807014,15.796608512941166,1487.2765,5,5,100,-0.8203546531688155,scale_shift_fragile
luh,hust,luh_to_hust,autocorr_lag1,100,6.488072991505235,6.488072991505235,-0.11083540949564176,0.15451755164611325,0.265352961141755,False,-0.15784173435816412,306.1270738961215,-4133285899688.737,360548600.260753,-397994445957.9093,100650176.27867106,163.065763230951,-348914643.2595801,5,5,100,-0.8826764805708776,scale_shift_fragile
luh,hust,luh_to_hust,cycle_to_95pct,100,1.2468037663166378,1.2468037663166378,0.8901398156987894,,,False,0.6673824669484713,135.28444043920322,-5.356441674043079,634.9474195846985,-0.05635712002006194,232.99547368421057,15.915818928647205,637.7250174402908,5,5,100,,relationship_unstable
luh,hust,luh_to_hust,n_capacity_jumps,100,0.0,0.0,,,,False,-0.13512954511061182,310.22549397838577,-15.709829120135328,1086.4268650749036,-0.08386992497584841,235.69138596491229,16.068790054743847,1086.4264235164621,5,5,100,,relationship_unstable
luh,hust,luh_to_hust,pos_neg_diff_ratio,100,4.093282903677623,4.093282903677623,,0.10979704492961807,,False,-0.13512954511061182,310.22549397838577,-15.709829120135328,1086.4268650749036,-0.09530695246762325,234.63697368421057,16.002784055780307,1088.5819235164622,5,5,100,,scale_shift_fragile
luh,matr,luh_to_matr,range_Qdis,100,0.48286194921268055,1.3297797973592862,-0.9238853607742535,-0.5350462326612677,0.3888391281129858,True,0.6329420321264696,158.70450740804088,-1.3785393482367614,502.9939350591794,-0.0983927273026361,274.67256320019095,37.14533320165406,-400.3198906055257,5,5,100,0.8660931756880745,stable_candidate
luh,matr,luh_to_matr,max_drop,100,0.14648363431091177,0.12648308276645878,-0.8477127821950178,-0.07026297253315443,0.7774498096618634,True,0.6500501650990896,151.69000254179167,-2.145909630925981,515.5356432222526,-2.239738874295017,522.624026994729,73.3302120869854,24.267528654245602,5,5,100,0.7393527151215212,stable_candidate
luh,matr,luh_to_matr,std_diff,100,0.14728437085369686,0.11367713072418026,-0.6855985510326347,-0.2601773275803005,0.4254212234523342,True,0.4347408170532404,202.19217554959457,-1.0371760103377639,357.74317821536806,-0.3523708567220668,301.9976029565199,39.76461951536077,309.1782415690513,5,5,100,0.6999375496990188,stable_candidate
luh,matr,luh_to_matr,accel_std,100,0.16073402954265856,0.15737414472176062,-0.6255230283804217,-0.1775651561510377,0.447957872229384,True,0.36863672477789267,213.4987551904775,-4.008770703099608,725.3975817479343,-0.028032061743448713,271.3583579766313,35.087671182759884,716.7405010515474,5,5,100,0.6205476842318018,stable_candidate
luh,matr,luh_to_matr,variance_Qdis,100,0.2515869127429548,0.8492297578350748,-0.9306869337011646,-0.5653462136557935,0.3653407200453711,True,0.3235678480426637,234.80063417716528,-0.326623517969591,298.00697162168797,-0.09872680725585624,288.40721007397474,37.7544689402449,200.59198125449763,5,5,100,0.603159451108535,stable_candidate
luh,matr,luh_to_matr,mad_Qdis,100,1.807084397433527,1.9110541315462142,-0.9215476349682634,-0.39316461501356176,0.5283830199547017,True,0.540224351855752,186.02475423215216,-0.20935881737151382,334.3904872082724,0.04638380418778833,264.5413838275705,34.30408156221299,-198.37198612118243,5,5,100,0.5977377906389489,weak_or_mixed
luh,matr,luh_to_matr,cycle_to_95pct,100,1.3912587475888498,1.3912587475888498,0.8901398156987894,0.15191260355822095,0.7382272121405684,True,0.6673824669484713,135.28444043920322,-0.018871978799759548,286.57657766488467,-0.024834094893083494,277.9834290715784,35.855063815961294,-70.21088997647246,5,5,100,0.5895800487398597,weak_or_mixed
luh,matr,luh_to_matr,slope_last_quarter,100,1.310322373869644,1.4385612385134685,0.886552282708764,0.47357416789820406,0.4129781148105599,True,0.36043257302819764,227.1924441676073,0.0798864046949205,253.75628163763764,0.04633702495507807,265.06002541262114,34.22056249553914,62.76843555667125,5,5,100,0.5500692094526272,weak_or_mixed
luh,matr,luh_to_matr,accel_max_abs,100,0.15402042023855683,0.15027248540089944,-0.600241329900985,-0.11494985409768241,0.48529147580330256,True,0.28286312162498994,227.83308565226372,-2.827082817605647,588.4121669050808,-0.28136113689517805,303.4891668284493,38.85625317123042,577.9499029350756,5,5,100,0.517114320687555,stable_candidate
luh,matr,luh_to_matr,Qdis_N,100,2.1785650303443744,15.515603589896374,0.925875450630646,0.08329420052175951,0.8425812501088865,True,0.6222268543009226,160.41672869983617,-1.6519116251219081,535.9503216188734,0.032528770371238365,267.0104709197164,35.02742382740021,-475.34529840115886,5,5,100,0.43920901543729984,weak_or_mixed
luh,matr,luh_to_matr,spectral_entropy,100,0.385473375617219,0.385473375617219,0.23415548396379138,0.15478985678356577,0.0793656271802256,True,-0.1509146494862534,315.0216216305897,-118403.75606796688,13824.16771738515,-115003.53928656195,13060.310060632057,171.61539527551668,-12386.581495189488,5,5,100,0.40249618006730437,weak_or_mixed
luh,matr,luh_to_matr,slope_ratio,100,0.48897684092401694,0.48897684092401694,-0.21527734043998714,-0.2714587596184837,0.05618141917849656,True,-0.03240647991016936,306.3535896000282,-63368051467.237465,9791443.822895776,-63005035408.739746,9553240.914936746,192.7489589513965,-10385711.034023147,5,5,100,0.3985627642721492,weak_or_mixed
luh,matr,luh_to_matr,slope_linear,100,2.034598234857731,2.131387012714027,0.9310597606616027,0.10601359586525631,0.8250461647963464,True,0.595131830774215,166.04954929563036,-0.9373081462809487,448.68448729151066,-0.01757056004851385,270.70274160367967,35.46489894491157,-369.5097200930883,5,5,100,0.3774190131473822,weak_or_mixed
luh,matr,luh_to_matr,exp_decay_k,100,1.9320828704367232,1.9320828704367232,-0.9303141067407266,-0.10570612373339304,0.8246079830073335,True,0.5788257936405832,170.5590193821235,-0.5675234390674173,394.3785184173578,-0.009825122470691582,270.6016405676473,35.20000364181798,-280.4000105590422,5,5,100,0.3767093715714079,weak_or_mixed
luh,matr,luh_to_matr,fft_top3_energy_ratio,100,0.6458223560112769,0.6458223560112769,-0.26260117340478384,-0.18802759423798512,0.07457357916679871,True,-0.13543755200329186,307.7701968740674,-89395661178.59871,13611227.12893641,-87784526905.2927,13336690.521249568,196.62089985241943,-13509085.580918267,5,5,100,0.36583985701490906,weak_or_mixed
luh,matr,luh_to_matr,kurtosis_Qdis,100,0.7518032410855724,0.7518032410855724,0.28805417075793543,0.14034984739078715,0.14770432336714828,True,-0.1414778789279585,316.5411827629694,-1712530508818.2483,241011313.00410786,-1010862713576.2052,175318629.50939083,199.51534096330096,-222097735.17018318,5,5,100,0.31337735215358997,weak_or_mixed
luh,matr,luh_to_matr,knee_cycle,100,0.9221157470563826,0.9221157470563826,-0.13467657801374902,-0.27491226315709616,0.14023568514334714,True,-0.1687547656523362,306.8811074485126,-0.7474084817667924,336.249148205353,-0.019279124990238303,277.76152801540803,35.92438180149105,319.90540346333256,5,5,100,0.29156479536986907,weak_or_mixed
luh,matr,luh_to_matr,poly2_a,100,0.4593058413345986,178.52180831057942,-0.4442434761706538,-0.11146423820283244,0.3327792379678214,True,0.013489262180741113,281.98296248260675,-0.9805685372313476,339.84750364303744,-0.5769835350451608,305.4962380689916,37.822670381433724,268.87539389149265,5,5,100,0.2782037669966406,weak_or_mixed
luh,matr,luh_to_matr,linearity_r2,100,2.960783466326417,2.960783466326417,-0.2241748054688204,-0.30138418365237607,0.07720937818355567,True,-0.11996747034795732,314.5918338913867,-17751.18007319443,34577.92334789569,-4356.299931737333,13759.476228208612,187.93293847418875,-34159.83640233503,5,5,100,0.017277790959259576,weak_or_mixed
luh,matr,luh_to_matr,mean_diff,100,2.2375091625891756,2.2835424330995924,0.9238853607742535,-0.018571316764541435,0.942456677538795,False,0.6329420321264416,158.704507408045,-2.1640248271618234,587.9080555444586,0.018063113026969235,269.73215353887684,35.335942388191505,-537.568948595173,5,5,100,-0.13778645497739378,relationship_unstable
luh,matr,luh_to_matr,delta_Qdis,100,2.2375091625892964,2.283542433099634,0.9238853607742535,-0.018571316764541435,0.942456677538795,False,0.6329420321264696,158.70450740804088,-2.164024827162862,587.908055544561,0.0080817821290461,272.0836889953673,35.70772445972839,-543.8228976473966,5,5,100,-0.15774911677323017,relationship_unstable
luh,matr,luh_to_matr,retention_ratio,100,2.2402456114919915,2.2402456114919915,0.9238853607742535,-0.018571316764541435,0.942456677538795,False,0.6329617041131586,158.69421981276082,-2.181212629864305,589.5977093277236,-0.0009996162759461913,271.83635926461767,35.736149551033144,-546.9405270090937,5,5,100,-0.17430347638003768,relationship_unstable
luh,matr,luh_to_matr,cycle_to_99pct,100,10.349939969098347,10.349939969098347,0.8201441323740399,0.2911812672323952,0.5289628651416447,True,0.2534854521516292,213.2863796906551,-1813661694582.3618,461045766.5252243,-14166004756.739569,33679593.342200585,177.4653470106591,-460908219.2636038,5,5,100,-0.26099598041919314,scale_shift_fragile
luh,matr,luh_to_matr,sample_entropy,100,1.6657471549239917,1.6657471549239917,0.03512605163598809,-0.02385148516349393,0.05897753679948202,False,-0.14680320088721435,312.3179083197118,-2008309617.2296224,729909.6885904747,-2027535725.4074552,731454.6011921059,68.57968886977478,-655850.5712611022,5,5,100,-0.27935084163833973,relationship_unstable
luh,matr,luh_to_matr,poly2_b,100,2.886927654021239,2.9697159085457328,0.858932858423337,-0.22340366060945357,1.0823365190327905,False,0.6187385386191888,164.12226524128675,-41.07572837548098,1227.5668522393553,-32.565698358456686,548.4663508600158,61.66590607060906,-1172.9599948425666,5,5,100,-0.314300609483997,relationship_unstable
luh,matr,luh_to_matr,slope_first_quarter,100,3.231153145149928,3.137521165045301,0.8371023284290365,-0.2322141347879356,1.069316463216972,False,0.6510654299119641,147.1691879911592,-16.159101756179066,1435.3823573473396,-0.5410033068799119,339.728827354473,44.70152464908897,-1408.1559230035552,5,5,100,-0.33360754186052505,scale_shift_fragile
luh,matr,luh_to_matr,skewness_Qdis,100,1.4691271702500235,1.4691271702500235,0.2619814745381097,-0.04475396639329815,0.30673544093140787,False,-0.06228983627993436,313.859941693527,-118934771556.0476,15504588.922275867,-111570382545.47887,14716030.309122898,95.7913054575583,-18999250.946983308,5,5,100,-0.3737367960032074,relationship_unstable
luh,matr,luh_to_matr,Qdis_cycle10,100,3.630205360867321,130.53626282749607,0.8274390566706548,-0.13460011852494402,0.9620391751955988,False,0.643406423173565,150.30969678970854,-29.13927884255936,1914.0766060088893,-0.9919595574277605,391.69799214974273,51.428292279245206,-1910.1068489451502,5,5,100,-0.3821439685543325,scale_shift_fragile
luh,matr,luh_to_matr,cycle_to_98pct,100,8.655346744776383,8.655346744776383,0.8601813588001495,0.20898685857050125,0.6511945002296482,True,0.08684749952897335,243.43844132100088,-36284.80258406427,67859.36471249675,-39.8392888266291,1464.1117677547225,75.18289911809796,-67552.18707355793,5,5,100,-0.4887497505858508,scale_shift_fragile
luh,matr,luh_to_matr,autocorr_lag1,100,3.435231490262861,3.435231490262861,-0.11083540949564176,0.07220004696389302,0.18303545645953478,False,-0.15784173435816412,306.1270738961215,-1759680102029.7573,250681415.0163675,-330852054814.70654,101618606.76305367,167.1111232693017,-261449126.74399006,5,5,100,-0.6068024517691966,scale_shift_fragile
luh,matr,luh_to_matr,poly2_c,100,1.479012528706411,1.456084669931097,-0.46581201965221397,0.6548737128507811,1.120685732502995,False,-0.13520842843082156,310.2421574067994,-1.0759619076699913,389.13998715060285,-0.0562801803835654,283.6019616232113,36.67172145435205,382.34551217109237,5,5,100,-0.7218518793059616,relationship_unstable
luh,matr,luh_to_matr,accel_mean,100,3.1798702525344016,2.556716093943167,-0.426433431506483,0.49560594374680667,0.9220393752532896,False,-0.13498936384525712,310.1909097103805,-1.0746292027687565,388.9127190682556,-0.05654114002053592,284.44618926129044,36.72708300558643,380.84487264661715,5,5,100,-0.938000225506805,scale_shift_fragile
luh,matr,luh_to_matr,n_capacity_jumps,100,0.2404130812006766,0.2404130812006766,,0.051641906996994086,,False,-0.13512954511061182,310.22549397838577,-1.0755230104443019,389.0667097009773,-0.056045514662067586,281.7001467889908,36.464644219811525,383.2284235164622,5,5,100,,relationship_unstable
luh,matr,luh_to_matr,pos_neg_diff_ratio,100,3.2385309530394664,3.2385309530394664,,-0.03888396955069739,,False,-0.13512954511061182,310.22549397838577,-1.0755230104443019,389.0667097009773,-0.06729625337057574,285.52616513761467,36.88370393543387,378.7254235164621,5,5,100,,scale_shift_fragile
luh,sandia,luh_to_sandia,range_Qdis,100,0.2259008967704907,0.17852196086196187,-0.9238853607742535,-0.688949722238486,0.2349356385357675,True,0.6329420321264696,158.70450740804088,0.34935614429068945,444.58083785822936,0.386624106496757,626.9727797181894,87.1073038882624,321.5298134530062,5,5,100,1.7548372913365262,stable_candidate
luh,sandia,luh_to_sandia,retention_ratio,100,0.00019606789855588274,0.00019606789855588274,0.9238853607742535,0.5804298250142643,0.3434555357599892,True,0.6329617041131586,158.69421981276082,0.34714824824820034,467.4908210522678,0.36402140196038807,637.9078706383626,87.17261595520084,280.3335913131143,5,5,100,1.6892473299691568,stable_candidate
luh,sandia,luh_to_sandia,delta_Qdis,100,0.004371566915986254,0.04159264605683875,0.9238853607742535,0.5727938542896848,0.35109150648456877,True,0.6329420321264696,158.70450740804088,0.34643107143476615,467.58593991508843,0.36613029113422657,634.1161501701193,85.13763259978772,265.2029934703211,5,5,100,1.6890011261152404,stable_candidate
luh,sandia,luh_to_sandia,poly2_b,100,0.06292154737780677,0.024151719909513304,0.858932858423337,0.3761705823430964,0.4827622760802406,True,0.6187385386191888,164.12226524128675,0.4301358957584819,547.79835946853,0.4030993583728991,595.3238001889929,80.42281756635474,151.43496536631926,5,5,100,1.6741178852181957,stable_candidate
luh,sandia,luh_to_sandia,mean_diff,100,0.004371566915970476,0.04159264605683591,0.9238853607742535,0.5727938542896848,0.35109150648456877,True,0.6329420321264416,158.704507408045,0.34643107143477053,467.5859399150886,0.3454770794506112,638.6945845128714,87.3220946156058,288.69460400856013,5,5,100,1.647694702747984,stable_candidate
luh,sandia,luh_to_sandia,slope_linear,100,0.1754682288871196,0.21409749939420422,0.9310597606616027,0.7295778739890617,0.20148188667254097,True,0.595131830774215,166.04954929563036,0.32977920948608824,501.72726366687493,0.3343335321489993,658.5320465400505,89.35212567872992,231.01448128030782,5,5,100,1.6367377174028752,stable_candidate
luh,sandia,luh_to_sandia,exp_decay_k,100,0.16635379678987072,0.16635379678987072,-0.9303141067407266,-0.7265523733267848,0.20376173341394177,True,0.5788257936405832,170.5590193821235,0.29720169343655856,512.0946644927405,0.28939222891199046,674.1700089347429,90.69674037974818,249.27357842037895,5,5,100,1.5307763152391127,stable_candidate
luh,sandia,luh_to_sandia,cycle_to_95pct,100,0.5851225137107544,0.5851225137107544,0.8901398156987894,0.4519005635004873,0.4382392521983021,True,0.6673824669484713,135.28444043920322,0.23343231247491936,525.7522855114323,0.32042195990159444,656.3143966799506,87.62123499671472,409.7989358979566,5,5,100,1.501338383595896,stable_candidate
luh,sandia,luh_to_sandia,mad_Qdis,100,0.1763896091336592,0.2129111499390537,-0.9215476349682634,-0.7592748248780009,0.1622728100902625,True,0.540224351855752,186.02475423215216,0.2573426091557649,532.5974705266734,0.2527067781595191,696.4774586788126,92.59844310286532,246.09158475921518,5,5,100,1.43804306175961,stable_candidate
luh,sandia,luh_to_sandia,Qdis_N,100,0.04605352667482467,0.8638042951437961,0.925875450630646,0.6273021987701738,0.29857325186047223,True,0.6222268543009226,160.41672869983617,0.34030904242025717,476.3112528743836,0.20431806242303854,650.9422726312874,85.60897260311062,240.91697988570633,5,5,100,1.3746683242155397,stable_candidate
luh,sandia,luh_to_sandia,slope_first_quarter,100,0.23386546237359265,0.18125259546587358,0.8371023284290365,0.27906641823001826,0.5580359101990182,True,0.6510654299119641,147.1691879911592,0.26369664007752996,580.7654727501227,0.13979239583804387,623.2240165932577,80.3579545296186,181.1426522301786,5,5,100,1.116552447132504,stable_candidate
luh,sandia,luh_to_sandia,max_drop,100,1.1569317192326303,1.0788132092263676,-0.8477127821950178,-0.5703789105692526,0.27733387162576517,True,0.6500501650990896,151.69000254179167,-0.4275275187865069,747.7963205593633,-0.032647062785708905,837.4524910912845,106.38136995159338,742.0370942471242,5,5,100,0.8378434714013127,weak_or_mixed
luh,sandia,luh_to_sandia,std_diff,100,0.9974166397790244,0.9601716132702434,-0.6855985510326347,-0.5743648876322524,0.11123366340038232,True,0.4347408170532404,202.19217554959457,-0.3206933514795061,713.350809069628,0.028924243418927763,802.8090270047896,102.92838351484386,708.1315159126642,5,5,100,0.7873599762240512,stable_candidate
luh,sandia,luh_to_sandia,variance_Qdis,100,0.1418513854905512,0.16097216728753588,-0.9306869337011646,-0.7312106838702905,0.19947624983087409,True,0.3235678480426637,234.80063417716528,0.037591334985000335,605.955969257747,0.03868618185606791,800.4493653307856,101.97459637629443,278.59464642116296,5,5,100,0.7799243790157799,stable_candidate
luh,sandia,luh_to_sandia,slope_last_quarter,100,0.24966370916977573,0.26625237210503244,0.886552282708764,0.7175238951599902,0.1690283875487738,True,0.36043257302819764,227.1924441676073,-12953.818443959619,17680.912055544926,-14791.2577069862,19036.349802103538,137.50735394008296,-15064.84700277534,5,5,100,0.7384688228783445,stable_candidate
luh,sandia,luh_to_sandia,Qdis_cycle10,100,1.3124376077333728,0.9119579785873636,0.8274390566706548,0.3228238692492044,0.5046151874214504,True,0.643406423173565,150.30969678970854,-0.7338643056777194,778.5411328045691,-0.7900684734030335,797.3585944358118,88.84299294886476,382.3244700284989,5,5,100,0.6942331883028339,weak_or_mixed
luh,sandia,luh_to_sandia,accel_std,100,0.9586106615673273,0.9261046016188554,-0.6255230283804217,-0.5295586635385323,0.09596436484188942,True,0.36863672477789267,213.4987551904775,-0.49516250189832345,761.02,-0.14317070253163533,854.4102,106.50763426724725,739.3544999999998,5,5,100,0.6768629431218489,stable_candidate
luh,sandia,luh_to_sandia,accel_max_abs,100,0.9639492888441975,0.9224767868053483,-0.600241329900985,-0.5782067932351437,0.02203453666584132,True,0.28286312162498994,227.83308565226372,-0.47919789601599183,758.0318711126283,-0.08002304300150646,849.8888657294272,106.45903661578686,745.8330686607591,5,5,100,0.6272534599654396,stable_candidate
luh,sandia,luh_to_sandia,cycle_to_99pct,100,0.09870595511162097,0.09870595511162097,0.8201441323740399,0.49348874790679625,0.3266553844672437,True,0.2534854521516292,213.2863796906551,-886145.3767109677,146573.63256923796,-784138.8292455577,126561.57239945998,190.92958594044808,-173705.86307340465,5,5,100,0.5753518666512641,stable_candidate
luh,sandia,luh_to_sandia,slope_ratio,100,0.1397365387436916,0.1397365387436916,-0.21527734043998714,-0.30274216150783606,0.08746482106784892,True,-0.03240647991016936,306.3535896000282,-0.18632919426239725,688.2542420465138,-0.23985265197713518,870.3374848687495,104.09923815582866,306.1315353428448,5,5,100,0.4353071086545218,weak_or_mixed
luh,sandia,luh_to_sandia,accel_mean,100,0.04959054719809834,0.025177838688852705,-0.426433431506483,-0.30579490119566655,0.12063853031081645,True,-0.13498936384525712,310.1909097103805,-0.11013229971851927,625.0295595359654,-0.13310280380069056,861.7546113105851,107.61997921382255,359.70399790775195,5,5,100,0.432242152764877,weak_or_mixed
luh,sandia,luh_to_sandia,knee_cycle,100,0.3544475992622346,0.3544475992622346,-0.13467657801374902,-0.2024531544281057,0.06777657641435669,True,-0.1687547656523362,306.8811074485126,-0.026261216642366404,625.0208243848099,-0.05262504892573528,830.508935119896,105.51165565256471,332.3845904814553,5,5,100,0.41294457190348643,weak_or_mixed
luh,sandia,luh_to_sandia,cycle_to_98pct,100,0.23186358393925763,0.23186358393925763,0.8601813588001495,0.45302787589538995,0.4071534829047595,True,0.08684749952897335,243.43844132100088,-772.3571750297534,13502.95679410628,-519.7728658144018,11300.560522249452,194.4359195273816,-12978.772538222345,5,5,100,0.34849122048570486,stable_candidate
luh,sandia,luh_to_sandia,linearity_r2,100,1.112083385832527,1.112083385832527,-0.2241748054688204,-0.2764251081280305,0.0522503026592101,True,-0.11996747034795732,314.5918338913867,-9.182440800404759,1170.5911501327332,-10.643339385529984,1266.8627330564723,131.3114534441007,-250.7366138018214,5,5,100,0.307062340795516,weak_or_mixed
luh,sandia,luh_to_sandia,skewness_Qdis,100,0.3012652780105302,0.3012652780105302,0.2619814745381097,0.5761417689735896,0.3141602944354799,True,-0.06228983627993436,313.859941693527,0.04788218200127818,734.6173012080692,-0.07733532015752387,766.6668569334222,104.01192121689748,-36.40764806020922,5,5,100,0.2977300610806805,weak_or_mixed
luh,sandia,luh_to_sandia,poly2_c,100,0.21763359916712835,0.20198190729213222,-0.46581201965221397,-0.01339864579008348,0.4524133738621305,True,-0.13520842843082156,310.2421574067994,-0.11019383181378957,625.0682885442293,-0.11203378789304848,860.8424156926526,107.72829773371846,372.53521937989814,5,5,100,0.24114827319386548,weak_or_mixed
luh,sandia,luh_to_sandia,kurtosis_Qdis,100,1.2831959466113747,1.2831959466113747,0.28805417075793543,0.5621188135230363,0.27406464276510084,True,-0.1414778789279585,316.5411827629694,-2710258310.440019,6017640.824085888,-3347274758.069895,6413100.774440897,195.46301474555162,-5269118.316451825,5,5,100,0.17048828662574342,weak_or_mixed
luh,sandia,luh_to_sandia,spectral_entropy,100,1.433889406827139,1.433889406827139,0.23415548396379138,0.5826730084985049,0.3485175245347135,True,-0.1509146494862534,315.0216216305897,-9.814944653804554,1361.6094205819104,-8.549104384423407,1180.8210365320717,135.2951230304946,-1049.488332223953,5,5,100,0.11065782670857238,weak_or_mixed
luh,sandia,luh_to_sandia,fft_top3_energy_ratio,100,1.6111251269372593,1.6111251269372593,-0.26260117340478384,-0.5705710058493972,0.3079698324446134,True,-0.13543755200329186,307.7701968740674,-9371.605623752257,19396.573862938232,-10010.5503399366,16203.073234746074,189.51560257625965,-19512.76283842151,5,5,100,0.10434631473710443,weak_or_mixed
luh,sandia,luh_to_sandia,sample_entropy,100,1.5403811640285898,1.5403811640285898,0.03512605163598809,0.3921144905950954,0.3569884389591073,True,-0.14680320088721435,312.3179083197118,-1.0176734481336784,729.8485324366304,-0.8295272383711706,873.0332009567345,118.71041785544423,143.77978047686815,5,5,100,0.09044860591615791,weak_or_mixed
luh,sandia,luh_to_sandia,poly2_a,100,1.0512074455170315,0.8753433017733511,-0.4442434761706538,0.11098304810352301,0.5552265242741768,False,0.013489262180741113,281.98296248260675,-328.7238811354852,4338.209502643802,-379.0814819362841,3934.3098092258965,168.13660462834122,-3440.919003010268,5,5,100,-0.42180511678390203,relationship_unstable
luh,sandia,luh_to_sandia,autocorr_lag1,100,3.2198106459980997,3.2198106459980997,-0.11083540949564176,0.17514287167180806,0.28597828116744983,False,-0.15784173435816412,306.1270738961215,-119712067095.94023,161430662.79019037,-49519476567.75519,97254229.06282833,180.20211502950846,-161505873.31121838,5,5,100,-0.6259607374834398,scale_shift_fragile
luh,sandia,luh_to_sandia,n_capacity_jumps,100,0.5592418790558704,0.5592418790558704,,-0.32444958673653607,,False,-0.13512954511061182,310.22549397838577,-0.11014163496329413,625.0205537626041,-0.10054404901974898,860.8788,109.64948337005572,390.8204235164621,5,5,100,,relationship_unstable
luh,sandia,luh_to_sandia,pos_neg_diff_ratio,100,1.1334079860210715,1.1334079860210715,,-0.17641613361121752,,False,-0.13512954511061182,310.22549397838577,-0.11014163496329413,625.0205537626041,-0.13691489476407706,855.4515333333333,105.70863598119524,326.22442351646214,5,5,100,,relationship_unstable
matr,hust,matr_to_hust,Qdis_N,100,0.09437274438268264,8.208490470643092,0.08329420052175951,0.10435685602028864,0.021062655498529134,True,0.13450476081024387,246.22102268970457,-8.40543462549336,782.8433570776025,-0.3234865002334661,258.386535059774,17.37990175653237,788.727563077128,5,5,100,0.6098175214035769,stable_candidate
matr,hust,matr_to_hust,cycle_to_98pct,100,0.11519321621027859,0.11519321621027859,0.20898685857050125,0.19611742409967373,0.012869434470827529,True,0.07147367824540156,262.22225983109877,-7.991375346729312,776.2869371175814,-0.041763409143678557,232.40580028866944,15.894237962425068,789.6042159033018,5,5,100,0.5477599785784459,stable_candidate
matr,hust,matr_to_hust,exp_decay_k,100,0.19433510010744115,0.19433510010744115,-0.10570612373339304,-0.12161602618714076,0.015909902453747723,True,0.07025024147073855,262.2254714106107,-8.45193998427411,797.0160595859314,-0.06080464625799668,234.00242627636345,15.927453379467284,796.410968932166,5,5,100,0.5331450252277485,stable_candidate
matr,hust,matr_to_hust,slope_linear,100,0.19480822613267929,0.2538728132062484,0.10601359586525631,0.12161602618714076,0.01560243032188445,True,0.06879494904524083,262.5780174721599,-8.442034849877766,796.4960135052213,-0.07986873132504946,238.44894734481957,16.223191886131712,793.1111173092168,5,5,100,0.5317724999643968,stable_candidate
matr,hust,matr_to_hust,linearity_r2,100,0.7926134476073226,0.7926134476073226,-0.30138418365237607,-0.3973815486017567,0.0959973649493806,True,0.14635902828432007,247.32541365271442,-9.857436992982944,859.3994428746782,-0.08503382798590385,232.52559765495175,15.83760699854205,860.3345618907529,5,5,100,0.4794683286685315,stable_candidate
matr,hust,matr_to_hust,mad_Qdis,100,0.5832173802778664,0.7122615467251117,-0.39316461501356176,-0.1264007466294364,0.26676386838412536,True,0.19337137086706055,237.29310780134114,-10.462598825580814,887.6105150882935,-0.043023188311596815,229.60110145766535,15.661312473493801,886.0872981157211,5,5,100,0.4725068296333179,stable_candidate
matr,hust,matr_to_hust,cycle_to_99pct,100,0.7116300876930944,0.7116300876930944,0.2911812672323952,0.10240870529870201,0.18877256193369318,True,0.13882170192618296,252.70879268066656,-9.736576934832025,851.8500286151169,-0.14357588214725808,236.56187301004337,16.11272520012715,854.3549513295718,5,5,100,0.4376909078053722,stable_candidate
matr,hust,matr_to_hust,slope_ratio,100,0.22991622536821346,0.22991622536821346,-0.2714587596184837,-0.3576578530615989,0.08619909344311522,True,-0.029598404572351588,279.6157216645294,-8.258636548030779,788.2952507249,-0.03508760558846048,228.13762412150453,15.573753429891564,789.7938929826663,5,5,100,0.4224130194732104,weak_or_mixed
matr,hust,matr_to_hust,autocorr_lag1,100,0.6862570928621154,0.6862570928621154,0.07220004696389302,0.15451755164611325,0.08231750468222022,True,-0.03621116368748263,279.8999268184571,-8.187308822261205,784.3392466217915,-0.06452704421220233,233.66705950160403,15.970931381562359,795.8166973732206,5,5,100,0.35590268372957257,weak_or_mixed
