source,target,model,scenario,scenario_label,confidence,n_draws,point_available_fraction,MAE_mean,MAE_median,MAE_p025,MAE_p975,SMAPE_mean,SMAPE_median,SMAPE_p025,SMAPE_p975,R2_mean,R2_median,R2_p025,R2_p975,coverage_mean,coverage_median,coverage_p025,coverage_p975,median_width_mean,median_width_median,median_width_p025,median_width_p975,finite_interval_fraction_mean,finite_interval_fraction_median,finite_interval_fraction_p025,finite_interval_fraction_p975,audit_r_mean,audit_r_median,audit_r_p025,audit_r_p975,gate_matches_full_mean,gate_matches_full_median,gate_matches_full_p025,gate_matches_full_p975
hust,sandia,xgboost,oracle_best_point,Oracle point adapter,0.9,1000,1.0,691.9846886754623,690.3714790065358,419.37228438079507,974.7030554148337,112.03137692630372,114.49008421496177,69.38892717568201,144.8072600019585,-0.4219581884204977,0.25717116907000714,-0.7764163566571894,0.6350175714702312,0.9388666666666667,0.9333333333333333,0.7333333333333333,1.0,4030.9000946012325,4067.8523198593057,1854.6877744303126,6176.0,1.0,1.0,1.0,1.0,0.5702362516846392,0.5914987362266847,0.28703871390406394,0.8062150013975529,0.867,1.0,0.0,1.0
hust,sandia,xgboost,oracle_best_point,Oracle point adapter,0.95,1000,1.0,691.9846886754623,690.3714790065358,419.37228438079507,974.7030554148337,112.03137692630372,114.49008421496177,69.38892717568201,144.8072600019585,-0.4219581884204977,0.25717116907000714,-0.7764163566571894,0.6350175714702312,0.9388666666666667,0.9333333333333333,0.7333333333333333,1.0,4030.9000946012325,4067.8523198593057,1854.6877744303126,6176.0,1.0,1.0,1.0,1.0,0.5702362516846392,0.5914987362266847,0.28703871390406394,0.8062150013975529,0.867,1.0,0.0,1.0
luh,hust,random_forest,always_linear,Always linear,0.9,1000,1.0,238.1187598277644,237.3308616138718,196.64919796187817,285.5289898316686,16.225711192365473,16.157170727448992,13.247737044011725,19.360948325231316,-0.13998540456548428,-0.07967281292822237,-0.6640259228828935,0.06521996344090093,0.951810810810811,0.972972972972973,0.7837837837837838,1.0,1170.3433760350435,1163.127903518517,818.8444411164842,1555.8897507647744,1.0,1.0,1.0,1.0,0.003847034623207346,-0.00574974982260603,-0.45938472800608277,0.487057713071869,0.677,1.0,0.0,1.0
luh,hust,random_forest,always_linear,Always linear,0.95,1000,1.0,238.1187598277644,237.3308616138718,196.64919796187817,285.5289898316686,16.225711192365473,16.157170727448992,13.247737044011725,19.360948325231316,-0.13998540456548428,-0.07967281292822237,-0.6640259228828935,0.06521996344090093,0.951810810810811,0.972972972972973,0.7837837837837838,1.0,1170.3433760350435,1163.127903518517,818.8444411164842,1555.8897507647744,1.0,1.0,1.0,1.0,0.003847034623207346,-0.00574974982260603,-0.45938472800608277,0.487057713071869,0.677,1.0,0.0,1.0
luh,hust,random_forest,always_residual_mean,Always residual,0.9,1000,1.0,237.19163504868646,236.6991882022774,195.43327711457488,280.7251071366338,16.172179871239393,16.15342681273792,13.202574088057176,19.20161198432863,-0.10783342146461108,-0.06645726900029825,-0.4690483107914882,0.07079029499175826,0.951972972972973,0.972972972972973,0.7837837837837838,1.0,1158.680512437344,1161.5377433013653,789.5259289805507,1525.3547473041494,1.0,1.0,1.0,1.0,0.003847034623207346,-0.00574974982260603,-0.45938472800608277,0.487057713071869,0.677,1.0,0.0,1.0
luh,hust,random_forest,always_residual_mean,Always residual,0.95,1000,1.0,237.19163504868646,236.6991882022774,195.43327711457488,280.7251071366338,16.172179871239393,16.15342681273792,13.202574088057176,19.20161198432863,-0.10783342146461108,-0.06645726900029825,-0.4690483107914882,0.07079029499175826,0.951972972972973,0.972972972972973,0.7837837837837838,1.0,1158.680512437344,1161.5377433013653,789.5259289805507,1525.3547473041494,1.0,1.0,1.0,1.0,0.003847034623207346,-0.00574974982260603,-0.45938472800608277,0.487057713071869,0.677,1.0,0.0,1.0
luh,hust,random_forest,audit_gated_policy,Audit-gated policy,0.9,1000,0.353,235.6188446619205,234.5490547856475,198.30122034723192,282.4384569006596,16.038084482218338,15.953812793172983,13.380252500760742,19.22568625822402,-0.10747528216608085,-0.05744557252740612,-0.5315922552610973,0.0636040484388205,0.952,0.972972972972973,0.7837837837837838,1.0,1164.2221251549106,1166.649350337825,790.7137382481529,1529.5325304845103,1.0,1.0,1.0,1.0,0.003847034623207346,-0.00574974982260603,-0.45938472800608277,0.487057713071869,0.677,1.0,0.0,1.0
luh,hust,random_forest,audit_gated_policy,Audit-gated policy,0.95,1000,0.353,235.6188446619205,234.5490547856475,198.30122034723192,282.4384569006596,16.038084482218338,15.953812793172983,13.380252500760742,19.22568625822402,-0.10747528216608085,-0.05744557252740612,-0.5315922552610973,0.0636040484388205,0.952,0.972972972972973,0.7837837837837838,1.0,1164.2221251549106,1166.649350337825,790.7137382481529,1529.5325304845103,1.0,1.0,1.0,1.0,0.003847034623207346,-0.00574974982260603,-0.45938472800608277,0.487057713071869,0.677,1.0,0.0,1.0
luh,hust,random_forest,no_adaptation,No adaptation,0.9,1000,1.0,300.4652092159636,296.9036677016399,239.4944620167548,370.4057200507869,20.99462814286749,20.767741915977126,16.715490957109374,26.31225572693728,-0.8066383146334963,-0.7361446044200669,-1.761421332539907,-0.23768419549079195,0.9535405405405406,0.972972972972973,0.8101351351351352,1.0,1435.9205021123644,1461.189885703835,1021.8526420898856,1716.42697188595,1.0,1.0,1.0,1.0,0.003847034623207346,-0.00574974982260603,-0.45938472800608277,0.487057713071869,0.677,1.0,0.0,1.0
luh,hust,random_forest,no_adaptation,No adaptation,0.95,1000,1.0,300.4652092159636,296.9036677016399,239.4944620167548,370.4057200507869,20.99462814286749,20.767741915977126,16.715490957109374,26.31225572693728,-0.8066383146334963,-0.7361446044200669,-1.761421332539907,-0.23768419549079195,0.9535405405405406,0.972972972972973,0.8101351351351352,1.0,1435.9205021123644,1461.189885703835,1021.8526420898856,1716.42697188595,1.0,1.0,1.0,1.0,0.003847034623207346,-0.00574974982260603,-0.45938472800608277,0.487057713071869,0.677,1.0,0.0,1.0
luh,hust,random_forest,oracle_best_point,Oracle point adapter,0.9,1000,1.0,232.52123264318632,232.61079995294364,193.26855075011184,271.3222182344667,15.85894781277098,15.855839002343568,13.101278745940416,18.65923954575525,-0.06904091052511555,-0.03478419925096632,-0.4355304289447625,0.0817110631789478,0.9533513513513515,0.972972972972973,0.8101351351351352,1.0,1145.9741129802965,1149.3327219472649,789.4918278572907,1489.9008642083575,1.0,1.0,1.0,1.0,0.003847034623207346,-0.00574974982260603,-0.45938472800608277,0.487057713071869,0.677,1.0,0.0,1.0
luh,hust,random_forest,oracle_best_point,Oracle point adapter,0.95,1000,1.0,232.52123264318632,232.61079995294364,193.26855075011184,271.3222182344667,15.85894781277098,15.855839002343568,13.101278745940416,18.65923954575525,-0.06904091052511555,-0.03478419925096632,-0.4355304289447625,0.0817110631789478,0.9533513513513515,0.972972972972973,0.8101351351351352,1.0,1145.9741129802965,1149.3327219472649,789.4918278572907,1489.9008642083575,1.0,1.0,1.0,1.0,0.003847034623207346,-0.00574974982260603,-0.45938472800608277,0.487057713071869,0.677,1.0,0.0,1.0
luh,matr,stacking,always_linear,Always linear,0.9,1000,1.0,290.9813444906146,284.79284355043734,249.33595389364308,370.58558245145497,37.26806699576035,36.897329131298434,32.574119293024964,44.4817647907202,-0.23141047967032716,-0.10263171152554917,-1.3938765709371557,0.0369784671058337,0.952,0.9662921348314607,0.8089887640449438,1.0,2050.405126188453,1961.0735072979605,881.9706971286184,4459.315556538096,1.0,1.0,1.0,1.0,0.07132589749289744,0.09921218009091604,-0.5328282251838038,0.5540870468609498,0.489,0.0,0.0,1.0
luh,matr,stacking,always_linear,Always linear,0.95,1000,1.0,290.9813444906146,284.79284355043734,249.33595389364308,370.58558245145497,37.26806699576035,36.897329131298434,32.574119293024964,44.4817647907202,-0.23141047967032716,-0.10263171152554917,-1.3938765709371557,0.0369784671058337,0.952,0.9662921348314607,0.8089887640449438,1.0,2050.405126188453,1961.0735072979605,881.9706971286184,4459.315556538096,1.0,1.0,1.0,1.0,0.07132589749289744,0.09921218009091604,-0.5328282251838038,0.5540870468609498,0.489,0.0,0.0,1.0
luh,matr,stacking,always_residual_mean,Always residual,0.9,1000,1.0,278.0561302727073,275.0802035066141,244.1591670994081,326.1445430199366,36.09566883575606,35.85920942256783,31.935615067690513,41.48448445654944,-0.07370029853477661,-0.04781889195916256,-0.34443588658641494,0.05632984800724517,0.9537191011235956,0.9662921348314607,0.8089887640449438,1.0,1907.2138762730947,1926.2793478254343,828.2813115446108,2807.3512354897302,1.0,1.0,1.0,1.0,0.07132589749289744,0.09921218009091604,-0.5328282251838038,0.5540870468609498,0.489,0.0,0.0,1.0
luh,matr,stacking,always_residual_mean,Always residual,0.95,1000,1.0,278.0561302727073,275.0802035066141,244.1591670994081,326.1445430199366,36.09566883575606,35.85920942256783,31.935615067690513,41.48448445654944,-0.07370029853477661,-0.04781889195916256,-0.34443588658641494,0.05632984800724517,0.9537191011235956,0.9662921348314607,0.8089887640449438,1.0,1907.2138762730947,1926.2793478254343,828.2813115446108,2807.3512354897302,1.0,1.0,1.0,1.0,0.07132589749289744,0.09921218009091604,-0.5328282251838038,0.5540870468609498,0.489,0.0,0.0,1.0
luh,matr,stacking,audit_gated_policy,Audit-gated policy,0.9,1000,0.498,277.1123131643546,274.8762471200826,244.13539034926123,318.780156903525,35.939088671422304,35.59769935524504,31.671963427556232,41.980954616398705,-0.08695716995218265,-0.0558343694243133,-0.40006483178581287,0.04390092846937986,0.9534382022471911,0.9662921348314607,0.8089887640449438,1.0,1916.3626130527323,1929.6203236754407,830.0727155037241,2873.3893771993417,1.0,1.0,1.0,1.0,0.07132589749289744,0.09921218009091604,-0.5328282251838038,0.5540870468609498,0.489,0.0,0.0,1.0
luh,matr,stacking,audit_gated_policy,Audit-gated policy,0.95,1000,0.498,277.1123131643546,274.8762471200826,244.13539034926123,318.780156903525,35.939088671422304,35.59769935524504,31.671963427556232,41.980954616398705,-0.08695716995218265,-0.0558343694243133,-0.40006483178581287,0.04390092846937986,0.9534382022471911,0.9662921348314607,0.8089887640449438,1.0,1916.3626130527323,1929.6203236754407,830.0727155037241,2873.3893771993417,1.0,1.0,1.0,1.0,0.07132589749289744,0.09921218009091604,-0.5328282251838038,0.5540870468609498,0.489,0.0,0.0,1.0
luh,matr,stacking,no_adaptation,No adaptation,0.9,1000,1.0,334.0216682985179,331.6662414722505,250.54150808687226,415.029069666121,41.11724239726518,41.17602530249375,32.63502168109711,49.059858851349674,-0.2860434788993817,-0.2606447898781581,-0.7890588971926508,0.05672670551218843,0.9545505617977529,0.9662921348314607,0.8314606741573034,1.0,1705.8460088393158,1638.7156242173014,1064.7387084264146,2600.829577910414,1.0,1.0,1.0,1.0,0.07132589749289744,0.09921218009091604,-0.5328282251838038,0.5540870468609498,0.489,0.0,0.0,1.0
luh,matr,stacking,no_adaptation,No adaptation,0.95,1000,1.0,334.0216682985179,331.6662414722505,250.54150808687226,415.029069666121,41.11724239726518,41.17602530249375,32.63502168109711,49.059858851349674,-0.2860434788993817,-0.2606447898781581,-0.7890588971926508,0.05672670551218843,0.9545505617977529,0.9662921348314607,0.8314606741573034,1.0,1705.8460088393158,1638.7156242173014,1064.7387084264146,2600.829577910414,1.0,1.0,1.0,1.0,0.07132589749289744,0.09921218009091604,-0.5328282251838038,0.5540870468609498,0.489,0.0,0.0,1.0
luh,matr,stacking,oracle_best_point,Oracle point adapter,0.9,1000,1.0,277.37449986939805,274.72117079648615,244.17135706972468,325.5891113451768,35.91689209853347,35.64871352639688,31.956172771233817,41.14547135802429,-0.060935331780569084,-0.03602769235354619,-0.3329826991771966,0.0586845801952208,0.9552134831460675,0.9662921348314607,0.8089887640449438,1.0,1962.9172195233446,1952.1185289052075,828.1573935520574,2949.9155751436597,1.0,1.0,1.0,1.0,0.07132589749289744,0.09921218009091604,-0.5328282251838038,0.5540870468609498,0.489,0.0,0.0,1.0
luh,matr,stacking,oracle_best_point,Oracle point adapter,0.95,1000,1.0,277.37449986939805,274.72117079648615,244.17135706972468,325.5891113451768,35.91689209853347,35.64871352639688,31.956172771233817,41.14547135802429,-0.060935331780569084,-0.03602769235354619,-0.3329826991771966,0.0586845801952208,0.9552134831460675,0.9662921348314607,0.8089887640449438,1.0,1962.9172195233446,1952.1185289052075,828.1573935520574,2949.9155751436597,1.0,1.0,1.0,1.0,0.07132589749289744,0.09921218009091604,-0.5328282251838038,0.5540870468609498,0.489,0.0,0.0,1.0
luh,sandia,xgboost,always_linear,Always linear,0.9,1000,1.0,321.4525275483037,313.2485696839973,175.05701275491543,534.6152626859773,81.65981981275769,80.12976740293874,47.13173595481593,125.73917929083038,0.5982595666019804,0.8164913609945881,0.03173625752613964,0.946106970364503,0.9396,0.9333333333333333,0.7333333333333333,1.0,2381.067383278394,2350.2658083608508,913.9114660461269,4448.949809455813,1.0,1.0,1.0,1.0,0.9115128124728193,0.9224500238413511,0.7766905421716102,0.9774555201244703,1.0,1.0,1.0,1.0
luh,sandia,xgboost,always_linear,Always linear,0.95,1000,1.0,321.4525275483037,313.2485696839973,175.05701275491543,534.6152626859773,81.65981981275769,80.12976740293874,47.13173595481593,125.73917929083038,0.5982595666019804,0.8164913609945881,0.03173625752613964,0.946106970364503,0.9396,0.9333333333333333,0.7333333333333333,1.0,2381.067383278394,2350.2658083608508,913.9114660461269,4448.949809455813,1.0,1.0,1.0,1.0,0.9115128124728193,0.9224500238413511,0.7766905421716102,0.9774555201244703,1.0,1.0,1.0,1.0
luh,sandia,xgboost,always_residual_mean,Always residual,0.9,1000,1.0,552.5741445730813,552.1231791791312,325.2220849773726,761.2076501756288,78.60549915912186,78.71455970599487,45.79822941554302,108.62153298217635,0.11158187213144528,0.5076811068063216,-0.052320391308035515,0.6453466295211585,0.9348666666666667,0.9333333333333333,0.7333333333333333,1.0,3425.535634040275,3563.425509720193,1620.7633030509287,4352.788496965481,1.0,1.0,1.0,1.0,0.9115128124728193,0.9224500238413511,0.7766905421716102,0.9774555201244703,1.0,1.0,1.0,1.0
luh,sandia,xgboost,always_residual_mean,Always residual,0.95,1000,1.0,552.5741445730813,552.1231791791312,325.2220849773726,761.2076501756288,78.60549915912186,78.71455970599487,45.79822941554302,108.62153298217635,0.11158187213144528,0.5076811068063216,-0.052320391308035515,0.6453466295211585,0.9348666666666667,0.9333333333333333,0.7333333333333333,1.0,3425.535634040275,3563.425509720193,1620.7633030509287,4352.788496965481,1.0,1.0,1.0,1.0,0.9115128124728193,0.9224500238413511,0.7766905421716102,0.9774555201244703,1.0,1.0,1.0,1.0
luh,sandia,xgboost,audit_gated_policy,Audit-gated policy,0.9,1000,1.0,321.4525275483037,313.2485696839973,175.05701275491543,534.6152626859773,81.65981981275769,80.12976740293874,47.13173595481593,125.73917929083038,0.5982595666019804,0.8164913609945881,0.03173625752613964,0.946106970364503,0.9396,0.9333333333333333,0.7333333333333333,1.0,2381.067383278394,2350.2658083608508,913.9114660461269,4448.949809455813,1.0,1.0,1.0,1.0,0.9115128124728193,0.9224500238413511,0.7766905421716102,0.9774555201244703,1.0,1.0,1.0,1.0
luh,sandia,xgboost,audit_gated_policy,Audit-gated policy,0.95,1000,1.0,321.4525275483037,313.2485696839973,175.05701275491543,534.6152626859773,81.65981981275769,80.12976740293874,47.13173595481593,125.73917929083038,0.5982595666019804,0.8164913609945881,0.03173625752613964,0.946106970364503,0.9396,0.9333333333333333,0.7333333333333333,1.0,2381.067383278394,2350.2658083608508,913.9114660461269,4448.949809455813,1.0,1.0,1.0,1.0,0.9115128124728193,0.9224500238413511,0.7766905421716102,0.9774555201244703,1.0,1.0,1.0,1.0
