source,target,direction,model,seed,feature,feature_group,cov_phi_loglife,pearson_log_contribution,mean_abs_shap_log,mean_signed_shap_log,pearson_log,spearman_cycle,r2_cycle,smape_cycle,additivity_rmse_log
matr,luh,matr_to_luh,random_forest,456,mad_Qdis,variability_events,-0.000384613191717669,-0.003790687947691372,0.01631340988816752,-0.01631340988816752,0.41815750990633926,-0.003821534105474647,0.037263054088127134,65.543220337763,7.30732186116423e-15
matr,hust,matr_to_hust,random_forest,789,Qdis_N,capacity_level_retention,8.51211622370531e-05,0.0036876930335539453,0.0021609383493667385,-0.001671825575918546,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,delta_Qdis,capacity_level_retention,-4.9652891007513307e-05,-0.0021511057350731876,0.0011162003744600896,-0.0005855447328013153,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,retention_ratio,capacity_level_retention,-2.9733627549400355e-05,-0.001288146076657792,0.0005908237277001693,-0.0004449443325651521,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,slope_linear,trend_decay_timing,-1.8423277523387568e-05,-0.0007981492544594676,0.0013983198716226051,-0.001191796553186904,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,variance_Qdis,variability_events,0.0003513779510421783,0.01522270124313049,0.03936956566126274,-0.03936956566126274,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,range_Qdis,capacity_level_retention,0.00016474872959775863,0.00713738777124045,0.023877635364423486,-0.023877635364423486,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,max_drop,variability_events,8.693482212007676e-05,0.0037662659846285163,0.002867413773096174,0.001872195787517811,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,std_diff,variability_events,0.00010231985829576859,0.004432789904591834,0.0013716517215142574,0.0005967273016460976,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,skewness_Qdis,variability_events,-6.125389575251614e-05,-0.0026536945538352358,0.0026998343416899865,0.0026998343416899865,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,slope_ratio,trend_decay_timing,0.001204641024246512,0.05218850631615795,0.02725861361447761,-0.01629986588707618,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,Qdis_cycle10,capacity_level_retention,-0.0002622247489023155,-0.0113603286696145,0.009485535538466962,0.009485535538466962,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,mean_diff,variability_events,-7.950247244516953e-05,-0.0034442752669411403,0.0015709008433451178,-0.001441070825145314,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,poly2_a,curvature_acceleration,-0.000978890815394386,-0.042408359398180974,0.0222845649335753,0.015732719272413154,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
matr,hust,matr_to_hust,random_forest,789,poly2_b,curvature_acceleration,-0.0001436593139756694,-0.006223733762913852,0.002982968684880544,-0.0010125913504873457,-0.05860088617634312,-0.10755105126061239,-9.764179596922661,78.41038828548784,3.0883726281651163e-15
