protocol,target,source,source_set,model,n_cycles,k,adapter_type,MAE_mean,MAE_std,SMAPE_mean,SMAPE_std,R2_mean,R2_std,n_test_mean,n_test_std,n_runs,selected_source_mode,selected_model_mode,weight_matr_mean,weight_hust_mean,weight_sandia_mean,weight_luh_mean
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,10,residual_mean,301.2799064239984,31.079316994505216,41.0922075921232,4.795677845093739,-0.20156200760534645,0.1994779186069732,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,10,residual_mean,310.7799616305378,32.5714410547829,42.557965094168736,5.740585969371124,-0.2640769858436662,0.21542145258275214,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,10,residual_mean,319.2484004879601,34.61955555773403,43.851699995184326,5.496231583539157,-0.29199540231091253,0.2421319849029982,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,10,residual_mean,339.1048780574707,38.79842888125148,47.43866002143159,8.130665233159405,-0.4801950131798758,0.2912251334045588,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,10,residual_mean,589.735019651468,76.9273673689876,86.37508833291764,11.689448251156993,-3.177262699473676,1.175714866862064,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,10,residual_mean,63186.683403984054,102335.53112730947,80.4379566146332,39.31041072686094,-13201328.60753674,26542120.32891762,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,10,residual_mean,450389.17741865816,991109.3635397677,107.94021614078018,43.83961205949991,-1101130071.693393,2438290933.0491495,119.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,xgboost,100,15,linear,281.36312135168197,27.325433126332104,36.28507127092927,3.2369003286832063,-0.06658527148844666,0.17641144142992848,114.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,gaussian_process,100,15,linear,287.67863551687606,24.38677432149002,36.67659380624819,2.8136649924495836,-0.11064590903845808,0.15285324897986435,114.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,15,linear,287.6524111136183,30.1275188891403,37.52788171141781,3.987822979116469,-0.12272799402849204,0.2220365555053608,114.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,random_forest,100,15,linear,290.18923614110605,32.175096368224246,37.597682303340214,4.243362408461,-0.15179453782214117,0.27784500952498226,114.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,15,linear,297.6129208041427,32.15932235058386,38.849733207111896,4.905296689290461,-0.19715983313057442,0.28001494333641547,114.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,elastic_net,100,15,linear,11267.729450922083,28584.11136486538,37.84103095754304,3.4022182726294554,-824900.601476351,2888805.247908692,114.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,pls,100,15,linear,29972.756295359297,126203.9260596793,39.2419356482076,3.7331419095263745,-14567445.547966324,75221948.46983102,114.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,catboost,100,15,none,841.4999662214519,89.39002431339351,74.6498620105246,4.313645395624669,-5.558696529075865,1.5774020004841633,114.0,0.0,100,,,,,,
pooled_erm_kshot,matr,,hust+sandia+luh,stacking,100,15,none,866.0931594335734,65.46413589080377,76.06179304132425,3.2978754010826092,-5.8191042926121375,1.1713632403192933,114.0,0.0,100,,,,,,
