protocol,target,source,source_set,model,n_cycles,seed,k,repeat,adapter_type,n_test,MAE,SMAPE,R2,weight_hust,weight_sandia,weight_luh,adapter_slope,adapter_intercept,selected_source,calibration_MAE,selected_model,weight_matr
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,14,none,45,554.7913691838723,69.82206636134308,0.25981171194832253,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,14,residual_mean,45,738.5414442295054,176.06227910209512,-0.22143183656421384,,,,1.0,-617.3479433983177,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,14,linear,45,641.8098385477736,63.44634566473321,-0.2719742393734348,,,,-0.048391931833790716,280.2306529165715,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,14,none,45,546.0092645510721,75.04993352032612,0.38396141214769874,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,14,residual_mean,45,814.9503579416453,195.0001092598617,-0.5045619220183797,,,,1.0,-1443.3077498200776,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,14,linear,45,638.1751081609007,62.86404198171832,-0.25994572648678593,,,,-0.020607203848570742,273.463537295803,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,14,none,45,379.1619169128746,38.92671015806993,0.6091562472038767,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,14,residual_mean,45,376.7729050332399,40.46712907807426,0.5770015744493242,,,,1.0,-77.0328958672613,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,14,linear,45,566.714331057582,52.25080560959984,-0.01692793010331539,,,,0.23988624976157877,163.0360310590635,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,14,none,45,393.0523651106588,41.94551933739116,0.5789859739923254,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,14,residual_mean,45,392.4879850732083,40.38389475828488,0.5578206289042225,,,,1.0,-48.52653885194456,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,14,linear,45,558.1995714791778,53.051785063048385,0.03501850510661064,,,,0.30177342373261673,152.092486641406,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,14,none,45,496.9074772942204,62.10935273591507,0.47203681639661266,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,14,residual_mean,45,473.98678619136086,56.43523852553716,0.3714876274220005,,,,1.0,-202.03357826361025,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,14,linear,45,710.9049659809681,77.73299250409654,-0.501607435433904,,,,-0.6457930384495147,523.4872559574287,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,14,none,45,575.4684323915195,75.38639958905414,0.5129577115997429,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,14,residual_mean,45,400.2838247448735,67.40390980449075,0.6165209819300828,,,,1.0,-327.33007673668493,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,14,linear,45,628.0596536827085,61.784749350478954,-0.22273449413598123,,,,0.019662796982108748,227.66829923566084,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,14,none,45,399.3380039585011,45.65458475284,0.593404316664818,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,14,residual_mean,45,396.91814528166014,42.75758398230442,0.5530133141067718,,,,1.0,-94.42101100934542,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,14,linear,45,647.8101157922881,64.39974479876736,-0.3003725214376787,,,,-0.03112321893255379,249.17091047857073,,,,
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,14,none,45,677.8457930173056,78.00364116659175,-0.13515777503519755,0.0,,1.0,1.0,0.0,luh,165.17924727094828,,0.0
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,14,residual_mean,45,638.9383302871576,63.19104046052366,-0.26478757909811756,0.0,,1.0,1.0,-165.17924727094828,luh,165.17924727094828,,0.0
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,14,linear,45,641.424304049313,63.46809806730377,-0.2781709784801665,0.0,,1.0,-4.533247984248219,2070.138108369138,luh,165.17924727094828,,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,14,none,45,452.82758972967616,44.842409789428665,0.4316043694742714,0.0,,1.0,1.0,0.0,luh,67.42563455112122,stacking,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,14,residual_mean,45,448.9366977208231,41.74701804514317,0.39842667654345887,0.0,,1.0,1.0,-62.708973597751516,luh,67.42563455112122,stacking,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,14,linear,45,510.77653227601735,45.255775275542305,0.18489271474208546,0.0,,1.0,0.6284233471690613,49.32472161019289,luh,67.42563455112122,stacking,0.0
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,14,none,45,677.8457930173056,78.00364116659175,-0.13515777503519755,0.0,,1.0,1.0,0.0,,,,0.0
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,14,residual_mean,45,638.9383302871576,63.19104046052366,-0.26478757909811756,0.0,,1.0,1.0,-165.17924727094828,,,,0.0
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,14,linear,45,641.424304049313,63.46809806730377,-0.2781709784801665,0.0,,1.0,-4.533247984248219,2070.138108369138,,,,0.0
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,15,none,45,565.7607577653787,71.17001828421148,0.10274472393041123,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,15,residual_mean,45,583.5449379089738,67.1714839024723,0.17525253378951633,,,,1.0,210.6410065641972,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,15,linear,45,668.182186264919,149.41125143456452,-1.0307913243111364,,,,3.351456793141541,-1189.7902342669588,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,15,none,45,639.6078894500552,76.83430564141494,-0.5158657363261281,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,15,residual_mean,45,634.4149201697244,71.14197500125276,-0.5136774020114663,,,,1.0,11.734379494284303,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,15,linear,45,804.8841499977793,153.04556736544072,-2.8634509076740864,,,,1.99141925326586,-775.9141327328902,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,15,none,45,340.34971157008766,37.270499226419865,0.6237687140816879,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,15,residual_mean,45,490.60057398989045,77.29125835684681,0.6524119642458913,,,,1.0,246.3853927906748,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,15,linear,45,239.37131892864352,68.8060792166975,0.8760503164667491,,,,2.447502699538754,-563.9477623860498,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,15,none,45,357.9580882008941,42.072495018819694,0.5955918287348145,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,15,residual_mean,45,529.7560412409922,82.14024005780412,0.6259738985433421,,,,1.0,311.898549984092,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,15,linear,45,310.3509140089978,69.3807697450059,0.8111726791812518,,,,2.5475701510920747,-453.0676197020592,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,15,none,45,460.40512375712564,61.185271549750134,0.48202984365892265,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,15,residual_mean,45,597.7668207935171,87.77722447060489,0.502648296960754,,,,1.0,228.93616172731907,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,15,linear,45,271.601546896631,73.89498604694124,0.8662927405161635,,,,3.228574765311873,-1057.5394611742524,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,15,none,45,566.2948736786775,77.1671924391737,0.4810421913554055,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,15,residual_mean,45,668.6312626356337,89.55701219854045,0.38512259201925414,,,,1.0,118.08044879648787,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,15,linear,45,977.1227096490819,92.08276997246962,-1.2284842129270226,,,,1.7688742736761975,-410.9969713375031,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,15,none,45,360.867868511189,43.91481424388127,0.604114497964506,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,15,residual_mean,45,487.5597221371017,76.2662913902514,0.6343402971780085,,,,1.0,219.93761830369417,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,15,linear,45,239.37380554659362,77.0096965121057,0.8924963292945723,,,,2.445502291360077,-627.5059977765311,,,,
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,15,none,45,617.2025206192144,74.81024544756494,-0.10749146440867774,0.0,,1.0,1.0,0.0,luh,710.9686988537696,,0.0
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,15,residual_mean,45,856.9538217654442,110.16023360637877,-0.001637231111772497,0.0,,1.0,1.0,399.5855019103839,luh,710.9686988537696,,0.0
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,15,linear,45,856.9538217654443,110.16023360637881,-0.001637231111772497,0.0,,1.0,1.0,399.58550191038404,luh,710.9686988537696,,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,15,none,45,364.04459797030586,35.65623524356659,0.5368427781278919,0.0,,1.0,1.0,0.0,luh,442.31468174492665,random_forest,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,15,residual_mean,45,528.5209839060701,80.69813099595575,0.5885302044014386,0.0,,1.0,1.0,296.04146610296857,luh,442.31468174492665,random_forest,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,15,linear,45,242.1149939802621,69.6418593074823,0.8564754178046468,0.0,,1.0,2.7051574511147902,-573.8591592213537,luh,442.31468174492665,random_forest,0.0
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,15,none,45,971.5869452036966,117.4564962710105,-0.0056653414465672736,0.55,,0.44999999999999996,1.0,0.0,,,,0.0
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,15,residual_mean,45,876.1261244837967,111.41315693576448,0.055968210452491896,0.55,,0.44999999999999996,1.0,-159.1013678664993,,,,0.0
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,15,linear,45,995.5326127395207,98.91291183769331,-0.2435106096318449,0.55,,0.44999999999999996,5.490904335050264,-4494.17746544811,,,,0.0
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,16,none,45,614.5932769616904,75.00106727909782,0.10076227683506245,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,16,residual_mean,45,597.6320623339927,58.825860047766845,0.1445686728216692,,,,1.0,105.00733469192956,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,16,linear,45,634.7104951487024,86.90398758310613,0.029879613172584363,,,,1.7149258666589189,-151.64580767763817,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,16,none,45,706.0695370443826,81.98343693954902,-0.46732984958936274,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,16,residual_mean,45,700.3366831553267,75.04945234499478,-0.46489538965121224,,,,1.0,14.544001046119707,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,16,linear,45,734.4198205333837,93.88654797236123,-0.7123884903262143,,,,1.1630128130916362,-58.72308570426407,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,16,none,45,382.1638364017275,39.84437648098887,0.603974915741457,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,16,residual_mean,45,377.4587210071882,38.17112894192393,0.5977788148906449,,,,1.0,-17.05527899672572,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,16,linear,45,352.26086182645537,39.53460714370115,0.6560803290208085,,,,1.1243710211466427,-76.88461527353155,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,16,none,45,394.0053936406605,41.91179242678217,0.5740732010674405,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,16,residual_mean,45,391.7283996836934,40.33998437781127,0.560297715484714,,,,1.0,-32.40781547724398,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,16,linear,45,377.81945963692795,46.718749677575275,0.6155166844372997,,,,1.123244059893637,-93.58713001959069,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,16,none,45,496.3754747478182,62.17179803810021,0.46549484248274475,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,16,residual_mean,45,467.0413655402494,53.480132671047706,0.44562909912126014,,,,1.0,-55.23700765636882,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,16,linear,45,376.7926199606415,55.78435321412915,0.6685547313118557,,,,1.6029587128659595,-368.31548546522487,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,16,none,45,522.4166972666837,73.12913360758657,0.6165695538899638,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,16,residual_mean,45,427.66720271956467,158.5438388786067,0.6102374046691469,,,,1.0,-804.7956928602068,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,16,linear,45,458.40446225181734,64.80265220480767,0.3850573551460026,,,,0.40220761940083555,-46.31929513133778,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,16,none,45,397.21196751394893,45.06759226221858,0.5888887869499688,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,16,residual_mean,45,387.61629674430327,39.95426134799481,0.5710412903692565,,,,1.0,-46.31411481574058,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,16,linear,45,348.7329093707212,49.324676695528645,0.6856676650173834,,,,1.263719355433604,-180.89382424361798,,,,
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,16,none,45,649.385049432045,74.29353685564914,-0.1205637251531364,0.0,,1.0,1.0,0.0,luh,421.32593953829456,,0.0
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,16,residual_mean,45,685.4020061675602,82.7036362031897,-0.086153397672869,0.0,,1.0,1.0,60.028261225859026,luh,421.32593953829456,,0.0
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,16,linear,45,707.9159200403438,87.02979774919739,-0.06551793211891788,0.0,,1.0,16.743863030162263,-6300.047462090703,luh,421.32593953829456,,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,16,none,45,403.1612792554022,37.6463365507686,0.5177685436099653,0.0,,1.0,1.0,0.0,luh,90.26455017905869,random_forest,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,16,residual_mean,45,414.44463251520034,43.202175444130766,0.5311667706134249,0.0,,1.0,1.0,32.13185476435434,luh,90.26455017905869,random_forest,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,16,linear,45,357.8521653707906,38.64912717201463,0.6507675160945977,0.0,,1.0,1.2822118827282514,-89.74646759295493,luh,90.26455017905869,random_forest,0.0
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,16,none,45,739.836321925178,93.14835552478364,-0.02415975830342365,0.05,,0.45,1.0,0.0,,,,0.5
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,16,residual_mean,45,687.3829486007797,83.67278799090646,-0.06181374828020081,0.05,,0.45,1.0,-87.42228887399722,,,,0.5
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,16,linear,45,735.5648435102696,94.59693392427876,0.12120631617496236,0.05,,0.45,11.189916846474768,-5706.369559792815,,,,0.5
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,17,none,45,628.3221407547962,76.8001101547717,0.10783657071231445,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,17,residual_mean,45,619.7124702535765,67.56813741415554,0.12168121202093451,,,,1.0,28.60711288062823,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,17,linear,45,627.1762707851693,65.81141520027799,-0.09234563740287838,,,,0.2300865579666882,229.39506226050867,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,17,none,45,711.1527550762719,82.82425824531916,-0.4457399212038613,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,17,residual_mean,45,701.0331981095025,70.19608263487885,-0.4404990308014498,,,,1.0,36.48645761996155,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,17,linear,45,642.3825407933625,67.64398857436271,-0.10081104412736996,,,,0.16939620263940056,246.55740632474243,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,17,none,45,378.35286283480906,39.683016700354045,0.6111506781599885,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,17,residual_mean,45,388.61579666487904,49.55984312747044,0.5697233186345638,,,,1.0,-95.66277397794039,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,17,linear,45,571.2551569004887,56.20606026198555,0.00720548402406862,,,,0.23183191288122298,200.13016052934395,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,17,none,45,391.83000459480763,42.36221084538902,0.5813265488638568,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,17,residual_mean,45,394.34466619986415,42.223071956449026,0.5577447373684481,,,,1.0,-53.7405784162768,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,17,linear,45,591.2001465560458,59.73319978903755,-0.04436813421044761,,,,0.17919084741030905,227.91234897272363,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,17,none,45,497.64207086586043,63.50101708047157,0.4737955020095429,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,17,residual_mean,45,474.42405561061605,56.920012268262546,0.3783049778227101,,,,1.0,-195.42223611884955,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,17,linear,45,621.9084020184163,63.79735589871726,-0.15222363286945328,,,,0.09230304010484616,244.64943369580067,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,17,none,45,576.9703066594841,76.59909506686714,0.5133248242903783,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,17,residual_mean,45,405.19606345015086,69.61693360621841,0.6160913369383488,,,,1.0,-313.8132083250034,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,17,linear,45,645.5423568633275,66.92197725646358,-0.23846599038629734,,,,-0.00979974382584202,295.3113349139492,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,17,none,45,398.5859613868593,46.89652093688897,0.5959676608959321,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,17,residual_mean,45,401.9623712779909,46.72533280760345,0.5466413586021388,,,,1.0,-111.60514280034855,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,17,linear,45,603.694709821764,61.350798589868404,-0.08932555067042713,,,,0.13453397159522607,235.45118550895836,,,,
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,17,none,45,683.1419991477281,80.40618212164522,-0.13073549334560597,0.0,,1.0,1.0,0.0,luh,117.51339209714547,,0.0
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,17,residual_mean,45,640.437680187056,66.38391638240785,-0.21707590606569171,0.0,,1.0,1.0,-117.51339209714547,luh,117.51339209714547,,0.0
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,17,linear,45,648.8301274131908,68.56450474151185,-0.2145169435066161,0.0,,1.0,-15.352244023061287,6536.433691726993,luh,117.51339209714547,,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,17,none,45,461.82325896176326,48.146998721830926,0.4100097526218146,0.0,,1.0,1.0,0.0,luh,108.93803572779647,catboost,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,17,residual_mean,45,476.8062487033188,54.18538099518412,0.34582855699077053,0.0,,1.0,1.0,-108.93803572779647,luh,108.93803572779647,catboost,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,17,linear,45,613.7137883018638,62.382027554768314,-0.12976003589670948,0.0,,1.0,0.13361258524866884,236.17702524353265,luh,108.93803572779647,catboost,0.0
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,17,none,45,683.1419991477281,80.40618212164522,-0.13073549334560597,0.0,,1.0,1.0,0.0,,,,0.0
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,17,residual_mean,45,640.437680187056,66.38391638240785,-0.21707590606569171,0.0,,1.0,1.0,-117.51339209714547,,,,0.0
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,17,linear,45,648.8301274131908,68.56450474151185,-0.2145169435066161,0.0,,1.0,-15.352244023061287,6536.433691726993,,,,0.0
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,18,none,45,505.13392228743993,67.39423439294866,0.2709821860739724,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,18,residual_mean,45,504.7725857121352,66.98812039812027,0.27160230254098017,,,,1.0,1.0840097259141657,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,elastic_net,100,42,5,18,linear,45,1051.9207780273173,123.18011105360127,-0.15169762107580143,,,,-0.07093136676044606,1125.257789900436,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,18,none,45,519.1682333051644,75.31940131490173,0.3732249590534644,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,18,residual_mean,45,673.0312713562663,180.89959765574488,-0.1846910445020995,,,,1.0,-917.8401032231511,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,pls,100,42,5,18,linear,45,1120.6275072087062,126.21563493494699,-0.24477265650315605,,,,-0.09305200119627796,1233.9859012401614,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,18,none,45,344.30633557516563,37.64111430083991,0.6108571570006811,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,18,residual_mean,45,507.10338366495483,79.97854241566296,0.637772476223754,,,,1.0,258.2141752304902,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,random_forest,100,42,5,18,linear,45,237.6810236815372,65.04071810874346,0.8688306174340484,,,,1.7581473972171486,-342.68270488972075,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,18,none,45,361.61644048854737,41.72853231788751,0.576419878268111,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,18,residual_mean,45,515.5815998951189,79.94934408614809,0.6138873255711357,,,,1.0,277.5762459327043,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,xgboost,100,42,5,18,linear,45,271.3665400252631,62.31138004579236,0.8300592751794003,,,,1.6972105357646872,-261.5235019065378,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,18,none,45,451.4700299487256,60.17393130510524,0.4779452649558712,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,18,residual_mean,45,621.4688357584624,91.56148608157496,0.49194791435050766,,,,1.0,263.7912503944192,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,catboost,100,42,5,18,linear,45,274.32857351312106,104.7611310627724,0.8640497822334791,,,,2.6733928838915535,-1053.1835907559491,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,18,none,45,511.7412306923474,73.72710703446872,0.5847113811543656,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,18,residual_mean,45,421.5868808973215,163.43525822518978,0.5480573740483841,,,,1.0,-900.8748920292339,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,gaussian_process,100,42,5,18,linear,45,363.7938052309317,84.38824618241229,0.5818753155911552,,,,0.6613402407379216,-239.92114293677105,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,18,none,45,362.9537651617989,44.47480288056926,0.5954268651684558,,,,1.0,0.0,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,18,residual_mean,45,532.4506993280114,83.38231636948413,0.6175828306651593,,,,1.0,272.9701617557451,,,,
pooled_erm_kshot,sandia,,matr+hust+luh,stacking,100,42,5,18,linear,45,234.89569685215045,58.911470090234516,0.8772728051048896,,,,1.876878090773938,-409.09178175087857,,,,
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,18,none,45,593.422206664778,72.4302703580345,-0.09202054182054265,0.0,,1.0,1.0,0.0,luh,924.9915244436982,,0.0
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,18,residual_mean,45,1008.5197496748592,120.9073166525804,-0.08996362470675745,0.0,,1.0,1.0,644.1168770846091,luh,924.9915244436982,,0.0
source_expert_select,sandia,,matr+hust+luh,source_primary_experts,100,42,5,18,linear,45,2846.5284885816636,134.70229571377664,-61.34336782019357,0.0,,1.0,-2808.0217009522385,1143025.8345574436,luh,924.9915244436982,,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,18,none,45,362.06918883873976,35.57731923634533,0.5311920616664096,0.0,,1.0,1.0,0.0,luh,460.0933639290216,random_forest,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,18,residual_mean,45,585.7744238609005,89.03186305800713,0.5672082132098055,0.0,,1.0,1.0,368.3820611626569,luh,460.0933639290216,random_forest,0.0
source_model_select,sandia,,matr+hust+luh,source_model_experts,100,42,5,18,linear,45,238.10344497998523,57.37113666847699,0.8621610980774795,0.0,,1.0,2.013692132485403,-323.3796345036629,luh,460.0933639290216,random_forest,0.0
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,18,none,45,1005.052851207624,120.3159978785277,-0.044209725724588145,0.6000000000000001,,0.3999999999999999,1.0,0.0,,,,0.0
source_expert_convex,sandia,,matr+hust+luh,source_primary_experts,100,42,5,18,residual_mean,45,937.4678093478115,116.49886159426669,0.014788377865208036,0.6000000000000001,,0.3999999999999999,1.0,-104.87334081695062,,,,0.0
